xq2_bin,z_bin_phi,pt2_bin_phi,phi_content_sum,phi_bin_count,z_bin0,pt2_bin0,z_bin_spec,pt2_bin_spec,spec_content,error,_merge,diff(phiSum - spec),ratio(phiSum/spec)
6,4,1,3045.549,8,3,0,3.0,0.0,2634.75,259.079,both,410.799,1.1559157415314545
6,4,2,1164.2735,8,3,1,3.0,1.0,915.694,118.198,both,248.57950000000005,1.2714656861353248
6,4,3,665.0844,8,3,2,3.0,2.0,554.669,68.3244,both,110.41539999999998,1.1990653885470433
6,4,4,341.5703,8,3,3,3.0,3.0,333.163,33.3952,both,8.407299999999964,1.0252347949802347
6,4,5,182.367,8,3,4,3.0,4.0,187.145,26.8275,both,-4.77800000000002,0.9744689946298324
6,4,6,0.0,8,3,5,3.0,5.0,0.0,0.0,both,0.0,
6,4,7,0.0,8,3,6,3.0,6.0,0.0,0.0,both,0.0,
6,4,8,0.0,8,3,7,3.0,7.0,0.0,0.0,both,0.0,
6,4,9,0.0,8,3,8,3.0,8.0,0.0,0.0,both,0.0,
6,4,10,0.0,8,3,9,3.0,9.0,0.0,0.0,both,0.0,
6,4,11,0.0,8,3,10,3.0,10.0,0.0,0.0,both,0.0,
6,5,1,2602.405,8,4,0,4.0,0.0,2217.82,120.962,both,384.58500000000004,1.1734067688090106
6,5,2,539.0618,8,4,1,4.0,1.0,441.958,42.2807,both,97.10379999999992,1.21971273288412
6,5,3,92.047,8,4,2,4.0,2.0,120.981,49.3686,both,-28.933999999999997,0.7608384787693936
6,5,4,0.0,8,4,3,4.0,3.0,0.0,0.0,both,0.0,
6,5,5,0.0,8,4,4,4.0,4.0,0.0,0.0,both,0.0,
6,5,6,0.0,8,4,5,4.0,5.0,0.0,0.0,both,0.0,
6,5,7,0.0,8,4,6,4.0,6.0,0.0,0.0,both,0.0,
6,5,8,0.0,8,4,7,4.0,7.0,0.0,0.0,both,0.0,
6,5,9,0.0,8,4,8,4.0,8.0,0.0,0.0,both,0.0,
6,5,10,0.0,8,4,9,4.0,9.0,0.0,0.0,both,0.0,
6,5,11,0.0,8,4,10,4.0,10.0,0.0,0.0,both,0.0,
6,6,1,18.434,8,5,0,5.0,0.0,80.004,31.6127,both,-61.57000000000001,0.2304134793260337
6,6,2,0.0,8,5,1,5.0,1.0,0.0,0.0,both,0.0,
6,6,3,0.0,8,5,2,5.0,2.0,0.0,0.0,both,0.0,
6,6,4,0.0,8,5,3,5.0,3.0,0.0,0.0,both,0.0,
6,6,5,0.0,8,5,4,5.0,4.0,0.0,0.0,both,0.0,
6,6,6,0.0,8,5,5,5.0,5.0,0.0,0.0,both,0.0,
6,6,7,0.0,8,5,6,5.0,6.0,0.0,0.0,both,0.0,
6,6,8,0.0,8,5,7,5.0,7.0,0.0,0.0,both,0.0,
6,6,9,0.0,8,5,8,5.0,8.0,0.0,0.0,both,0.0,
6,6,10,0.0,8,5,9,5.0,9.0,0.0,0.0,both,0.0,
6,6,11,0.0,8,5,10,5.0,10.0,0.0,0.0,both,0.0,
6,7,1,0.0,8,6,0,6.0,0.0,0.0,0.0,both,0.0,
6,7,2,0.0,8,6,1,6.0,1.0,0.0,0.0,both,0.0,
6,7,3,0.0,8,6,2,6.0,2.0,0.0,0.0,both,0.0,
6,7,4,0.0,8,6,3,6.0,3.0,0.0,0.0,both,0.0,
6,7,5,0.0,8,6,4,6.0,4.0,0.0,0.0,both,0.0,
6,7,6,0.0,8,6,5,6.0,5.0,0.0,0.0,both,0.0,
6,7,7,0.0,8,6,6,6.0,6.0,0.0,0.0,both,0.0,
6,7,8,0.0,8,6,7,6.0,7.0,0.0,0.0,both,0.0,
6,7,9,0.0,8,6,8,6.0,8.0,0.0,0.0,both,0.0,
6,7,10,0.0,8,6,9,6.0,9.0,0.0,0.0,both,0.0,
6,7,11,0.0,8,6,10,6.0,10.0,0.0,0.0,both,0.0,
6,8,1,0.0,8,7,0,7.0,0.0,0.0,0.0,both,0.0,
6,8,2,0.0,8,7,1,7.0,1.0,0.0,0.0,both,0.0,
6,8,3,0.0,8,7,2,7.0,2.0,0.0,0.0,both,0.0,
6,8,4,0.0,8,7,3,7.0,3.0,0.0,0.0,both,0.0,
6,8,5,0.0,8,7,4,7.0,4.0,0.0,0.0,both,0.0,
6,8,6,0.0,8,7,5,7.0,5.0,0.0,0.0,both,0.0,
6,8,7,0.0,8,7,6,7.0,6.0,0.0,0.0,both,0.0,
6,8,8,0.0,8,7,7,7.0,7.0,0.0,0.0,both,0.0,
6,8,9,0.0,8,7,8,7.0,8.0,0.0,0.0,both,0.0,
6,8,10,0.0,8,7,9,7.0,9.0,0.0,0.0,both,0.0,
6,8,11,0.0,8,7,10,7.0,10.0,0.0,0.0,both,0.0,
7,1,1,17976.41,8,0,0,0.0,0.0,15573.4,4362.8,both,2403.01,1.1543022076104126
7,1,2,21449.997,8,0,1,0.0,1.0,18080.3,3801.85,both,3369.697,1.1863739539720026
7,1,3,18036.405,8,0,2,0.0,2.0,16409.3,2344.65,both,1627.1049999999996,1.0991574899599617
7,1,4,11629.835000000001,8,0,3,0.0,3.0,10872.7,1341.68,both,757.1350000000002,1.0696363368804438
7,1,5,8781.314,8,0,4,0.0,4.0,7939.24,905.503,both,842.0740000000005,1.1060648122490315
7,1,6,802.7877,8,0,5,0.0,5.0,653.635,98.1443,both,149.15269999999998,1.228189585930986
7,1,7,0.0,8,0,6,0.0,6.0,0.0,0.0,both,0.0,
7,1,8,0.0,8,0,7,0.0,7.0,0.0,0.0,both,0.0,
7,1,9,0.0,8,0,8,0.0,8.0,0.0,0.0,both,0.0,
7,1,10,0.0,8,0,9,0.0,9.0,0.0,0.0,both,0.0,
7,1,11,0.0,8,0,10,0.0,10.0,0.0,0.0,both,0.0,
7,2,1,24154.829999999998,8,1,0,1.0,0.0,-19919.9,3492.44,both,44074.729999999996,-1.21259795480901
7,2,2,30955.253999999997,8,1,1,1.0,1.0,-23401.3,2526.9,both,54356.554,-1.3228006136411223
7,2,3,32779.029,8,1,2,1.0,2.0,26530.3,1642.9,both,6248.729000000003,1.2355317881818149
7,2,4,28369.054,8,1,3,1.0,3.0,24248.7,1213.72,both,4120.353999999999,1.1699206143009728
7,2,5,41116.4,8,1,4,1.0,4.0,35272.7,1375.3,both,5843.700000000004,1.1656720353134296
7,2,6,21571.981,8,1,5,1.0,5.0,18648.1,755.634,both,2923.881000000001,1.156792434618004
7,2,7,9317.301,8,1,6,1.0,6.0,7902.04,306.878,both,1415.2609999999995,1.1791007132335447
7,2,8,3999.155,8,1,7,1.0,7.0,3446.26,203.03,both,552.895,1.1604333393301725
7,2,9,689.733,8,1,8,1.0,8.0,547.215,51.3582,both,142.51799999999992,1.2604424220827277
7,2,10,0.0,8,1,9,1.0,9.0,0.0,0.0,both,0.0,
7,2,11,0.0,8,1,10,1.0,10.0,0.0,0.0,both,0.0,
7,3,1,10960.31,8,2,0,2.0,0.0,-7603.58,1425.46,both,18563.89,-1.441467045786327
7,3,2,14278.419,8,2,1,2.0,1.0,10983.5,1070.09,both,3294.919,1.2999880730186189
7,3,3,14855.6892,8,2,2,2.0,2.0,12323.8,935.817,both,2531.8892000000014,1.2054471185835538
7,3,4,15084.546000000002,8,2,3,2.0,3.0,12631.5,736.95,both,2453.046000000002,1.1942006887543049
7,3,5,26970.133,8,2,4,2.0,4.0,22600.2,953.644,both,4369.933000000001,1.1933581561225122
7,3,6,19625.331000000002,8,2,5,2.0,5.0,16500.2,661.965,both,3125.131000000001,1.1893995830353572
7,3,7,13239.175,8,2,6,2.0,6.0,11185.2,552.07,both,2053.9749999999985,1.1836332832671743
7,3,8,11099.489,8,2,7,2.0,7.0,9482.09,339.521,both,1617.3989999999994,1.1705741033885988
7,3,9,4982.633000000001,8,2,8,2.0,8.0,4245.56,187.688,both,737.0730000000003,1.1736103128915856
7,3,10,2415.016,8,2,9,2.0,9.0,2067.25,78.7581,both,347.7660000000001,1.1682263877131456
7,3,11,607.0041,8,2,10,2.0,10.0,542.97,67.0265,both,64.03409999999997,1.117933034974308
7,4,1,4955.5196000000005,8,3,0,3.0,0.0,3857.67,391.94,both,1097.8496000000005,1.2845887802741034
7,4,2,6834.7053,8,3,1,3.0,1.0,5580.31,421.462,both,1254.3952999999992,1.2247895367820065
7,4,3,7208.489,8,3,2,3.0,2.0,6219.58,289.702,both,988.9089999999997,1.158999321497593
7,4,4,7730.246,8,3,3,3.0,3.0,6479.77,357.028,both,1250.4759999999997,1.1929815410114863
7,4,5,14231.308430000001,8,3,4,3.0,4.0,11802.7,666.373,both,2428.60843,1.2057671914053565
7,4,6,11769.366,8,3,5,3.0,5.0,9971.34,394.366,both,1798.0259999999998,1.1803193953871796
7,4,7,8807.9866,8,3,6,3.0,6.0,7450.32,228.671,both,1357.6666000000005,1.1822293002179773
7,4,8,8810.7254,8,3,7,3.0,7.0,7488.7,257.72,both,1322.0253999999995,1.176536034291666
7,4,9,5266.917,8,3,8,3.0,8.0,4414.48,135.138,both,852.4370000000008,1.193100206592849
7,4,10,3545.6639999999998,8,3,9,3.0,9.0,2993.51,132.344,both,552.1539999999995,1.1844503609475163
7,4,11,2230.6664,8,3,10,3.0,10.0,1868.44,126.955,both,362.2264,1.1938656847423519
7,5,1,3339.8733,8,4,0,4.0,0.0,2771.12,219.428,both,568.7533000000003,1.2052431146973066
7,5,2,3824.098,8,4,1,4.0,1.0,3266.46,267.051,both,557.6379999999999,1.1707163106237333
7,5,3,4008.819,8,4,2,4.0,2.0,3367.96,238.431,both,640.8589999999999,1.1902810603451348
7,5,4,4006.528,8,4,3,4.0,3.0,3414.17,202.508,both,592.3579999999997,1.1734998550160067
7,5,5,7667.119000000001,8,4,4,4.0,4.0,6508.04,295.182,both,1159.0790000000006,1.178099550709584
7,5,6,6741.302000000001,8,4,5,4.0,5.0,5766.26,241.437,both,975.0420000000004,1.1690943523184874
7,5,7,5573.399,8,4,6,4.0,6.0,4697.49,192.591,both,875.9090000000006,1.1864631963027064
7,5,8,6119.8936,8,4,7,4.0,7.0,5136.42,203.195,both,983.4736000000003,1.19147063518949
7,5,9,3789.5739,8,4,8,4.0,8.0,3270.72,175.345,both,518.8539000000001,1.1586359884062225
7,5,10,2830.1609000000003,8,4,9,4.0,9.0,2424.33,153.714,both,405.8309000000004,1.1673991989539378
7,5,11,2463.5176,8,4,10,4.0,10.0,2131.47,130.342,both,332.04760000000033,1.155783379545572
7,6,1,2276.0899,8,5,0,5.0,0.0,1856.54,183.958,both,419.5499,1.2259848427720383
7,6,2,2591.3633999999997,8,5,1,5.0,1.0,2184.96,178.333,both,406.4033999999997,1.186000384446397
7,6,3,2479.3212,8,5,2,5.0,2.0,2137.23,125.433,both,342.09119999999984,1.1600628851363681
7,6,4,2329.648,8,5,3,5.0,3.0,2022.0,122.38,both,307.64800000000014,1.1521503461918894
7,6,5,4491.4619,8,5,4,5.0,4.0,3700.54,274.302,both,790.9219000000003,1.2137314824322938
7,6,6,4010.036,8,5,5,5.0,5.0,3447.92,270.087,both,562.116,1.1630304647439615
7,6,7,3351.8109999999997,8,5,6,5.0,6.0,2910.38,185.187,both,441.4309999999996,1.1516746954006005
7,6,8,3953.171,8,5,7,5.0,7.0,3440.34,212.786,both,512.8309999999997,1.1490640459954538
7,6,9,2803.107,8,5,8,5.0,8.0,2388.33,146.307,both,414.77700000000004,1.1736682116792905
7,6,10,2262.8613,8,5,9,5.0,9.0,1888.75,130.441,both,374.1113,1.1980734877564527
7,6,11,1699.3407,8,5,10,5.0,10.0,1453.86,125.312,both,245.48070000000007,1.1688475506582479
7,7,1,1582.1735,8,6,0,6.0,0.0,1378.62,152.065,both,203.5535000000002,1.1476501864183026
7,7,2,1644.0535,8,6,1,6.0,1.0,1413.62,133.613,both,230.4335000000001,1.163009507505553
7,7,3,1417.3043,8,6,2,6.0,2.0,1331.2,102.112,both,86.10429999999997,1.0646817157451922
7,7,4,1464.0621,8,6,3,6.0,3.0,1232.56,117.084,both,231.50210000000015,1.1878221749853963
7,7,5,2589.075,8,6,4,6.0,4.0,2276.18,170.102,both,312.895,1.1374649632278642
7,7,6,2288.869,8,6,5,6.0,5.0,1961.27,129.836,both,327.59900000000016,1.1670341156495536
7,7,7,1937.8841,8,6,6,6.0,6.0,1646.81,164.509,both,291.07410000000004,1.1767502626289614
7,7,8,2159.01,8,6,7,6.0,7.0,1842.86,139.438,both,316.1500000000003,1.1715539975907017
7,7,9,1288.6970000000001,8,6,8,6.0,8.0,1086.29,123.491,both,202.40700000000015,1.1863286967568514
7,7,10,775.6281,8,6,9,6.0,9.0,650.728,72.6979,both,124.90010000000007,1.191939028288317
7,7,11,177.3328,8,6,10,6.0,10.0,190.912,24.0588,both,-13.579200000000014,0.9288719409989943
7,8,1,580.706,8,7,0,7.0,0.0,494.152,101.214,both,86.55400000000003,1.1751566319674918
7,8,2,509.8284,8,7,1,7.0,1.0,444.055,79.6249,both,65.77339999999998,1.1481199400975104
7,8,3,453.46500000000003,8,7,2,7.0,2.0,373.346,58.9576,both,80.11900000000003,1.2145971833098521
7,8,4,395.0896,8,7,3,7.0,3.0,330.823,49.6175,both,64.26660000000004,1.194262793094797
7,8,5,607.0303,8,7,4,7.0,4.0,524.828,47.8764,both,82.20230000000004,1.1566271235528593
7,8,6,305.53999999999996,8,7,5,7.0,5.0,274.971,40.4548,both,30.56899999999996,1.1111717235635756
7,8,7,117.6149,8,7,6,7.0,6.0,148.432,50.8555,both,-30.817099999999982,0.7923823703783551
7,8,8,43.814,8,7,7,7.0,7.0,63.1305,12.5044,both,-19.316499999999998,0.6940226990123634
7,8,9,0.0,8,7,8,7.0,8.0,0.0,0.0,both,0.0,
7,8,10,0.0,8,7,9,7.0,9.0,0.0,0.0,both,0.0,
7,8,11,0.0,8,7,10,7.0,10.0,0.0,0.0,both,0.0,
8,1,1,10979.68,8,0,0,0.0,0.0,-10297.1,3118.99,both,21276.78,-1.0662885666838235
8,1,2,10300.97,8,0,1,0.0,1.0,9855.18,2116.84,both,445.78999999999905,1.0452340799457747
8,1,3,8427.643,8,0,2,0.0,2.0,7790.79,1198.48,both,636.8530000000001,1.0817443417163086
8,1,4,5063.196,8,0,3,0.0,3.0,4750.12,694.668,both,313.076,1.0659090717708184
8,1,5,2831.5370000000003,8,0,4,0.0,4.0,2558.12,294.071,both,273.41700000000037,1.1068820070989636
8,1,6,32.13720000000001,8,0,5,0.0,5.0,62.0476,39.2487,both,-29.910399999999996,0.51794428793378
8,1,7,0.0,8,0,6,0.0,6.0,0.0,0.0,both,0.0,
8,1,8,0.0,8,0,7,0.0,7.0,0.0,0.0,both,0.0,
8,1,9,0.0,8,0,8,0.0,8.0,0.0,0.0,both,0.0,
8,1,10,0.0,8,0,9,0.0,9.0,0.0,0.0,both,0.0,
8,1,11,0.0,8,0,10,0.0,10.0,0.0,0.0,both,0.0,
8,2,1,29891.506,8,1,0,1.0,0.0,25653.2,4080.78,both,4238.3060000000005,1.1652154896854974
8,2,2,29505.764,8,1,1,1.0,1.0,24008.6,2503.57,both,5497.164000000001,1.2289664536874287
8,2,3,27738.168999999998,8,1,2,1.0,2.0,24742.8,1826.58,both,2995.368999999999,1.1210602276217727
8,2,4,23008.228,8,1,3,1.0,3.0,20059.8,1154.79,both,2948.428,1.146981924047099
8,2,5,28896.86,8,1,4,1.0,4.0,24684.2,1224.44,both,4212.66,1.1706622049732218
8,2,6,12040.0,8,1,5,1.0,5.0,10332.3,490.187,both,1707.7000000000007,1.1652778181043912
8,2,7,3917.256,8,1,6,1.0,6.0,3449.78,175.496,both,467.47599999999966,1.1355089310042958
8,2,8,1460.9353999999998,8,1,7,1.0,7.0,1227.4,74.8283,both,233.53539999999975,1.1902683721688119
8,2,9,0.0,8,1,8,1.0,8.0,66.5866,18.4678,both,-66.5866,0.0
8,2,10,0.0,8,1,9,1.0,9.0,0.0,0.0,both,0.0,
8,2,11,0.0,8,1,10,1.0,10.0,0.0,0.0,both,0.0,
8,3,1,18231.226,8,2,0,2.0,0.0,-14125.5,1725.17,both,32356.726,-1.2906605783866056
8,3,2,19066.631,8,2,1,2.0,1.0,14900.8,1179.84,both,4165.831000000002,1.2795709626328788
8,3,3,17481.279,8,2,2,2.0,2.0,14819.8,836.28,both,2661.4789999999994,1.1795894006666756
8,3,4,17048.985,8,2,3,2.0,3.0,14316.1,689.432,both,2732.885,1.1908959143900923
8,3,5,27532.501,8,2,4,2.0,4.0,23361.7,839.505,both,4170.8009999999995,1.1785315709045145
8,3,6,17560.415,8,2,5,2.0,5.0,14966.8,468.077,both,2593.6150000000016,1.173291217895609
8,3,7,10093.521,8,2,6,2.0,6.0,8623.82,330.663,both,1469.701000000001,1.1704234318434292
8,3,8,7324.305,8,2,7,2.0,7.0,6124.47,302.144,both,1199.835,1.1959083806435495
8,3,9,2484.231,8,2,8,2.0,8.0,2090.65,127.23,both,393.58100000000013,1.188257718891254
8,3,10,878.5298,8,2,9,2.0,9.0,724.533,38.6198,both,153.9968,1.2125462884368277
8,3,11,85.59088,8,2,10,2.0,10.0,127.522,23.3361,both,-41.93112000000001,0.6711852072583554
8,4,1,11040.266,8,3,0,3.0,0.0,9049.79,577.975,both,1990.4759999999987,1.21994720319477
8,4,2,9915.884199999999,8,3,1,3.0,1.0,8216.52,475.559,both,1699.3641999999982,1.2068228641809426
8,4,3,9562.936,8,3,2,3.0,2.0,7904.19,402.809,both,1658.746,1.2098565444403537
8,4,4,8918.987,8,3,3,3.0,3.0,7511.65,262.539,both,1407.3369999999995,1.187353910259397
8,4,5,15721.0273,8,3,4,3.0,4.0,13404.2,511.583,both,2316.827299999999,1.1728433849092075
8,4,6,12540.266599999999,8,3,5,3.0,5.0,10738.3,364.834,both,1801.9665999999997,1.1678074369313578
8,4,7,8855.6206,8,3,6,3.0,6.0,7442.35,279.23,both,1413.2705999999998,1.1898957452955048
8,4,8,7950.5864,8,3,7,3.0,7.0,6704.85,173.632,both,1245.7363999999998,1.1857963116251669
8,4,9,3965.2079999999996,8,3,8,3.0,8.0,3376.91,160.015,both,588.2979999999998,1.1742119274721565
8,4,10,2197.7688,8,3,9,3.0,9.0,1860.39,125.332,both,337.3787999999997,1.1813484269427377
8,4,11,889.9095,8,3,10,3.0,10.0,758.923,55.9476,both,130.98649999999998,1.172595243522729
8,5,1,7553.7570000000005,8,4,0,4.0,0.0,6304.69,538.259,both,1249.067000000001,1.1981171159882564
8,5,2,6202.6434,8,4,1,4.0,1.0,5236.93,310.748,both,965.7133999999996,1.184404488889483
8,5,3,5484.075129999999,8,4,2,4.0,2.0,4695.56,277.939,both,788.5151299999989,1.1679278147867345
8,5,4,5174.637000000001,8,4,3,4.0,3.0,4387.92,188.599,both,786.7170000000006,1.179291554996445
8,5,5,8805.588600000001,8,4,4,4.0,4.0,7673.64,295.803,both,1131.9486000000006,1.1475112984190032
8,5,6,7504.9220000000005,8,4,5,4.0,5.0,6482.97,222.316,both,1021.9520000000002,1.157636391962326
8,5,7,5994.0485,8,4,6,4.0,6.0,5027.12,228.66,both,966.9285,1.1923424346345421
8,5,8,6188.152,8,4,7,4.0,7.0,5310.84,224.175,both,877.3119999999999,1.165192700213149
8,5,9,3611.794,8,4,8,4.0,8.0,3106.53,127.244,both,505.26399999999967,1.1626457816277325
8,5,10,2447.1402,8,4,9,4.0,9.0,2079.58,74.2963,both,367.5601999999999,1.1767473239788804
8,5,11,1346.8163,8,4,10,4.0,10.0,1184.47,99.7345,both,162.34629999999993,1.1370623992165272
8,6,1,5397.595,8,5,0,5.0,0.0,4507.09,299.498,both,890.5050000000001,1.197578703775607
8,6,2,4198.387,8,5,1,5.0,1.0,3485.76,228.062,both,712.6269999999995,1.2044394909574956
8,6,3,3317.1980999999996,8,5,2,5.0,2.0,2830.19,112.43,both,487.00809999999956,1.172076115031146
8,6,4,3045.767,8,5,3,5.0,3.0,2630.96,154.457,both,414.8069999999998,1.1576637425122387
8,6,5,5462.314,8,5,4,5.0,4.0,4823.57,300.856,both,638.7440000000006,1.1324214223075442
8,6,6,4566.049,8,5,5,5.0,5.0,4037.65,203.577,both,528.3989999999999,1.1308679553700791
8,6,7,3819.297,8,5,6,5.0,6.0,3252.34,195.58,both,566.9569999999999,1.1743227952797062
8,6,8,4047.129,8,5,7,5.0,7.0,3513.58,213.587,both,533.549,1.1518533803129571
8,6,9,2514.33,8,5,8,5.0,8.0,2173.89,143.644,both,340.44000000000005,1.156604060003036
8,6,10,1532.932,8,5,9,5.0,9.0,1319.48,76.0031,both,213.452,1.1617697880983417
8,6,11,610.0824,8,5,10,5.0,10.0,528.122,54.3603,both,81.96040000000005,1.1551921715058264
8,7,1,3942.4159999999997,8,6,0,6.0,0.0,3492.53,259.409,both,449.8859999999995,1.1288137825587754
8,7,2,2854.5559,8,6,1,6.0,1.0,2505.88,174.194,both,348.67589999999973,1.139143095439526
8,7,3,2199.7702,8,6,2,6.0,2.0,1956.86,146.266,both,242.91020000000003,1.1241326410678332
8,7,4,1905.6875,8,6,3,6.0,3.0,1594.76,142.769,both,310.9275,1.1949682083824524
8,7,5,3042.0458,8,6,4,6.0,4.0,2603.21,230.217,both,438.83579999999984,1.1685748748660307
8,7,6,2362.6913,8,6,5,6.0,5.0,2002.04,155.756,both,360.6513,1.1801419052566382
8,7,7,1676.205,8,6,6,6.0,6.0,1394.27,107.064,both,281.93499999999995,1.2022097585116225
8,7,8,1402.559,8,6,7,6.0,7.0,1154.55,106.39,both,248.00900000000001,1.2148100991728379
8,7,9,473.1098,8,6,8,6.0,8.0,394.377,59.7334,both,78.7328,1.1996384170476473
8,7,10,111.631,8,6,9,6.0,9.0,141.239,31.553,both,-29.608000000000004,0.7903695155020922
8,7,11,0.0,8,6,10,6.0,10.0,0.0,0.0,both,0.0,
8,8,1,819.0349,8,7,0,7.0,0.0,658.958,81.5608,both,160.07690000000002,1.242924283489995
8,8,2,474.6196,8,7,1,7.0,1.0,397.983,69.6543,both,76.63659999999999,1.1925624963880366
8,8,3,285.0558,8,7,2,7.0,2.0,263.795,33.4735,both,21.26079999999996,1.0805959172842547
8,8,4,161.44799999999998,8,7,3,7.0,3.0,142.212,42.2462,both,19.23599999999999,1.1352628470171293
8,8,5,151.38930000000002,8,7,4,7.0,4.0,140.046,33.1107,both,11.343300000000028,1.0809969581423249
8,8,6,50.6456,8,7,5,7.0,5.0,55.3019,17.1814,both,-4.656300000000002,0.9158021695457118
8,8,7,0.0,8,7,6,7.0,6.0,0.0,0.0,both,0.0,
8,8,8,0.0,8,7,7,7.0,7.0,0.0,0.0,both,0.0,
8,8,9,0.0,8,7,8,7.0,8.0,0.0,0.0,both,0.0,
8,8,10,0.0,8,7,9,7.0,9.0,0.0,0.0,both,0.0,
8,8,11,0.0,8,7,10,7.0,10.0,0.0,0.0,both,0.0,
9,1,1,3114.186,8,0,0,0.0,0.0,3494.46,1142.65,both,-380.2739999999999,0.8911780360914133
9,1,2,2729.8602,8,0,1,0.0,1.0,2518.78,621.993,both,211.08019999999988,1.0838025552052977
9,1,3,1776.1107,8,0,2,0.0,2.0,1536.79,251.329,both,239.3207,1.1557276530950877
9,1,4,752.884,8,0,3,0.0,3.0,737.138,135.729,both,15.745999999999981,1.0213609934639103
9,1,5,195.8809,8,0,4,0.0,4.0,191.798,73.8694,both,4.082899999999995,1.0212875003910364
9,1,6,0.0,8,0,5,0.0,5.0,0.0,0.0,both,0.0,
9,1,7,0.0,8,0,6,0.0,6.0,0.0,0.0,both,0.0,
9,1,8,0.0,8,0,7,0.0,7.0,0.0,0.0,both,0.0,
9,1,9,0.0,8,0,8,0.0,8.0,0.0,0.0,both,0.0,
9,1,10,0.0,8,0,9,0.0,9.0,0.0,0.0,both,0.0,
9,1,11,0.0,8,0,10,0.0,10.0,0.0,0.0,both,0.0,
9,2,1,31593.02,8,1,0,1.0,0.0,29240.2,5893.32,both,2352.8199999999997,1.0804652498956915
9,2,2,24638.052,8,1,1,1.0,1.0,21499.7,2864.49,both,3138.351999999999,1.1459718972822877
9,2,3,20317.329,8,1,2,1.0,2.0,17816.9,1837.54,both,2500.429,1.1403402948885608
9,2,4,14822.390000000001,8,1,3,1.0,3.0,13037.8,929.476,both,1784.590000000002,1.1368781542898343
9,2,5,14799.338,8,1,4,1.0,4.0,13132.3,929.203,both,1667.0380000000005,1.1269418152189639
9,2,6,4320.75,8,1,5,1.0,5.0,3786.4,248.395,both,534.3499999999999,1.1411234946122966
9,2,7,986.6209,8,1,6,1.0,6.0,815.28,64.0992,both,171.34090000000003,1.2101620302227456
9,2,8,42.538,8,1,7,1.0,7.0,103.487,32.4144,both,-60.949,0.4110467981485597
9,2,9,0.0,8,1,8,1.0,8.0,0.0,0.0,both,0.0,
9,2,10,0.0,8,1,9,1.0,9.0,0.0,0.0,both,0.0,
9,2,11,0.0,8,1,10,1.0,10.0,0.0,0.0,both,0.0,
9,3,1,30551.809999999998,8,2,0,2.0,0.0,24728.4,1439.67,both,5823.409999999996,1.2354948156775205
9,3,2,24235.633,8,2,1,2.0,1.0,20387.6,981.884,both,3848.033000000003,1.1887437952480921
9,3,3,20230.023,8,2,2,2.0,2.0,17012.9,608.178,both,3217.1229999999996,1.1890990366133933
9,3,4,17055.477,8,2,3,2.0,3.0,14650.6,463.438,both,2404.8769999999986,1.1641487038073526
9,3,5,24245.403000000002,8,2,4,2.0,4.0,20883.4,743.052,both,3362.0030000000006,1.1609892546232894
9,3,6,12646.141,8,2,5,2.0,5.0,10717.3,430.036,both,1928.8410000000003,1.1799745271663573
9,3,7,5825.327,8,2,6,2.0,6.0,4920.95,239.7,both,904.3770000000004,1.1837809772503278
9,3,8,3292.0730000000003,8,2,7,2.0,7.0,2767.43,137.873,both,524.6430000000005,1.1895776948287764
9,3,9,758.3901000000001,8,2,8,2.0,8.0,681.36,41.652,both,77.03010000000006,1.1130534519196902
9,3,10,21.7908,8,2,9,2.0,9.0,127.595,24.6333,both,-105.8042,0.1707809867157804
9,3,11,0.0,8,2,10,2.0,10.0,0.0,0.0,both,0.0,
9,4,1,21707.003,8,3,0,3.0,0.0,18135.1,929.849,both,3571.903000000002,1.1969607556616728
9,4,2,15236.366,8,3,1,3.0,1.0,12864.8,677.126,both,2371.5660000000007,1.1843453454387165
9,4,3,12903.799,8,3,2,3.0,2.0,10848.2,511.174,both,2055.599,1.189487564757287
9,4,4,11491.759399999999,8,3,3,3.0,3.0,9617.99,396.019,both,1873.7693999999992,1.1948192293816067
9,4,5,18505.545,8,3,4,3.0,4.0,15717.1,457.542,both,2788.444999999998,1.1774147266353205
9,4,6,12469.214,8,3,5,3.0,5.0,10580.9,355.492,both,1888.3140000000003,1.178464402839078
9,4,7,7464.0969000000005,8,3,6,3.0,6.0,6288.21,211.298,both,1175.8869000000004,1.1869986689375833
9,4,8,5620.564,8,3,7,3.0,7.0,4772.96,121.33,both,847.6040000000003,1.1775845596862324
9,4,9,2142.8559,8,3,8,3.0,8.0,1860.07,72.5802,both,282.7859000000001,1.1520297085593554
9,4,10,788.905,8,3,9,3.0,9.0,668.106,53.7826,both,120.79899999999998,1.1808081352360253
9,4,11,115.02879999999999,8,3,10,3.0,10.0,124.284,21.8678,both,-9.255200000000016,0.9255318464162723
9,5,1,15171.922,8,4,0,4.0,0.0,12987.5,593.62,both,2184.4220000000005,1.1681941867179981
9,5,2,9836.119,8,4,1,4.0,1.0,8267.58,411.301,both,1568.5390000000007,1.1897216597843625
9,5,3,7659.7957,8,4,2,4.0,2.0,6522.31,298.754,both,1137.4856999999993,1.1743992082559704
9,5,4,6951.605799999999,8,4,3,4.0,3.0,5887.58,295.411,both,1064.0257999999994,1.1807237948359086
9,5,5,11639.995799999999,8,4,4,4.0,4.0,9900.97,339.879,both,1739.0257999999994,1.1756419623531835
