xq2_bin,z_bin,pt2_bin,rec_A,phi_bin_count_x_A,recerr_A,gen_A,phi_bin_count_y_A,generr_A,eff_A,efferr_A,rec_B,phi_bin_count_x_B,recerr_B,gen_B,phi_bin_count_y_B,generr_B,eff_B,efferr_B,acceptance_scale,eff_B_scaled,efferr_B_scaled,eff_ratio_A_over_Bscaled,eff_ratio_err,z_plot,pt2_plot
11,5,7,9175.006,8,97.99416500593287,174748.0,8,92.40751891783482,0.05250421177924783,0.000561461073656582,9175.006,8,97.99416500593287,107569.0,8,92.40751891783482,0.08529414608297929,0.000913930848509907,0.716506978260699,0.06111385087324213,0.0006548378306050701,0.8591213125834308,0.01300558030095154,5,7
11,5,8,3899.7312,8,64.30780089905501,73081.0,8,62.03891263870201,0.05336176571201817,0.0008811176011010053,3899.7312,8,64.30780089905501,46055.0,8,62.03891263870201,0.08467552274454457,0.0014009772011067249,0.716506978260699,0.060670602934338715,0.001003809940977111,0.8795324775290169,0.020559178018790418,5,8
11,5,9,323.2018,8,18.872550691631485,9422.0,8,22.80628409973225,0.034302886860539165,0.0020047504208395494,323.2018,8,18.872550691631485,6035.0,8,22.80628409973225,0.053554565037282516,0.0031337252073639255,0.716506978260699,0.03837221956692937,0.0022453359790277085,0.8939510731378878,0.07393089113440117,5,9
11,5,10,0.0,8,0.0,409.0,8,0.0,0.0,,0.0,8,0.0,271.0,8,0.0,0.0,,0.716506978260699,0.0,,,,5,10
11,5,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,5,11
11,6,1,58402.799999999996,8,269.68226501180976,586777.0,8,277.13062977381264,0.09953150856287822,0.00046199699010544636,58402.799999999996,8,269.68226501180976,351124.0,8,277.13062977381264,0.16633098278670783,0.0007791929096733283,0.716506978260699,0.11917730986763636,0.0005582971571921982,0.835154851820555,0.0055076506424632556,6,1
11,6,2,31814.03,8,191.34384479300607,440769.0,8,190.97624970584693,0.07217846536394347,0.00043523867151091454,31814.03,8,191.34384479300607,263983.0,8,190.97624970584693,0.12051544985851362,0.0007300586652071986,0.716506978260699,0.08635016081185237,0.0005230921281606492,0.8358810763677964,0.0071446213261964495,6,2
11,6,3,17734.874,8,140.5660351048574,320133.0,8,140.90143652848258,0.05539845626661419,0.00043976283813060334,17734.874,8,140.5660351048574,192434.0,8,140.90143652848258,0.0921608135776422,0.0007335739521875746,0.716506978260699,0.06603386605056402,0.0005256108558126776,0.8389400709053443,0.009430961378281642,6,3
11,6,4,11069.641,8,109.29013915317339,221377.0,8,109.64233173874952,0.05000357309024876,0.0004943041371700903,11069.641,8,109.29013915317339,134288.0,8,109.64233173874952,0.08243209370904325,0.000816627065613886,0.716506978260699,0.05906317037516935,0.000585118991148907,0.8466117340573828,0.011848410889323924,6,4
11,6,5,12428.604,8,115.75965014010711,238063.0,8,115.89023921055474,0.05220720565564577,0.00048692008101400655,12428.604,8,115.75965014010711,146199.0,8,115.89023921055474,0.08501155274659881,0.0007946575108064471,0.716506978260699,0.06091137077571554,0.0005693776518200962,0.8571011453326217,0.011317806399744458,6,5
11,6,6,4731.8122,8,70.5451701696693,84364.0,8,71.56294032690734,0.05608804940495946,0.0008375523412150605,4731.8122,8,70.5451701696693,52969.0,8,71.56294032690734,0.0893317261039476,0.0013372772612274873,0.716506978260699,0.0640068051335519,0.0009581684895388503,0.8762825966384394,0.018528425933949846,6,6
11,6,7,1387.7289999999998,8,38.501280307023556,23538.0,8,37.727236890607294,0.058956963208428914,0.0016384347467478001,1387.7289999999998,8,38.501280307023556,15065.0,8,37.727236890607294,0.09211609691337536,0.002566067640275952,0.716506978260699,0.06600182624857227,0.0018386053709466847,0.8932626043768637,0.03514860391461143,6,7
11,6,8,241.2944,8,16.31408164961485,5344.0,8,17.8322613725405,0.04515239520958084,0.003056500529512438,241.2944,8,16.31408164961485,3496.0,8,17.8322613725405,0.06902013729977116,0.0046797605568272005,0.716506978260699,0.049453410015797596,0.0033530810955558635,0.9130289538205186,0.0874773425282492,6,8
11,6,9,0.0,8,0.0,111.0,8,0.0,0.0,,0.0,8,0.0,70.0,8,0.0,0.0,,0.716506978260699,0.0,,,,6,9
11,6,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,6,10
11,6,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,6,11
11,7,1,8553.502,8,97.68598012478556,77616.0,8,107.25565544585515,0.11020281900639044,0.00126776021014731,8553.502,8,97.68598012478556,48367.0,8,107.25565544585515,0.17684582463249737,0.002057403315942074,0.716506978260699,0.1267112674254522,0.0014741438329691975,0.8697160185160792,0.014229534579307826,7,1
11,7,2,3467.689,8,61.262542243282724,42252.0,8,65.9338499664626,0.08207159424405945,0.001455577646651044,3467.689,8,61.262542243282724,26751.0,8,65.9338499664626,0.1296283877238234,0.0023122825029352847,0.716506978260699,0.09287964438480299,0.0016567665490632467,0.8836338122057672,0.022227087389334734,7,2
11,7,3,1161.17508,8,35.384369190525355,21454.0,8,39.27424020916254,0.05412394332059289,0.0016522867775602597,1161.17508,8,35.384369190525355,13784.0,8,39.27424020916254,0.0842407922228671,0.002578257922450671,0.716506978260699,0.06035911548189389,0.0018473397931918379,0.8966987486227929,0.03876253985649399,7,3
11,7,4,468.0108,8,22.65207874907952,10061.0,8,22.119020482216204,0.04651732432163801,0.002253795328090267,468.0108,8,22.65207874907952,6595.0,8,22.119020482216204,0.07096448824867324,0.0034429716773571807,0.716506978260699,0.05084655103887375,0.002466913232780364,0.9148570231651324,0.06272844011133728,7,4
11,7,5,155.404,8,13.011459773438183,5989.0,8,19.24321189581147,0.025948238437134747,0.002174158847432678,155.404,8,13.011459773438183,3837.0,8,19.24321189581147,0.04050143341151941,0.0033971282178069076,0.716506978260699,0.029019559668914688,0.002434066074104981,0.8941637548322315,0.10600946636024897,7,5
11,7,6,0.0,8,0.0,509.0,8,3.49655,0.0,,0.0,8,0.0,338.0,8,3.49655,0.0,,0.716506978260699,0.0,,,,7,6
11,7,7,0.0,8,0.0,3.0,8,0.0,0.0,,0.0,8,0.0,1.0,8,0.0,0.0,,0.716506978260699,0.0,,,,7,7
11,7,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,7,8
11,7,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,7,9
11,7,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,7,10
11,7,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,7,11
11,8,1,0.0,8,0.0,19.5868,8,5.226305812340108,0.0,,0.0,8,0.0,19.5868,8,5.226305812340108,0.0,,0.716506978260699,0.0,,,,8,1
11,8,2,0.0,8,0.0,19.70018,8,4.804854307062806,0.0,,0.0,8,0.0,19.70018,8,4.804854307062806,0.0,,0.716506978260699,0.0,,,,8,2
11,8,3,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,8,3
11,8,4,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,8,4
11,8,5,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,8,5
11,8,6,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,8,6
11,8,7,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,8,7
11,8,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,8,8
11,8,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,8,9
11,8,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,8,10
11,8,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.716506978260699,,,,,8,11
12,1,1,0.0,8,0.0,54614320.0,8,0.0,0.0,,0.0,8,0.0,31557520.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,1,1
12,1,2,0.0,8,0.0,17347670.0,8,0.0,0.0,,0.0,8,0.0,10044560.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,1,2
12,1,3,0.0,8,0.0,6736030.0,8,0.0,0.0,,0.0,8,0.0,3938183.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,1,3
12,1,4,0.0,8,0.0,2641674.0,8,0.0,0.0,,0.0,8,0.0,1566475.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,1,4
12,1,5,0.0,8,0.0,1239089.0,8,0.0,0.0,,0.0,8,0.0,750826.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,1,5
12,1,6,0.0,8,0.0,91764.0,8,0.0,0.0,,0.0,8,0.0,57970.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,1,6
12,1,7,0.0,8,0.0,1659.0,8,0.0,0.0,,0.0,8,0.0,1088.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,1,7
12,1,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,1,8
12,1,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,1,9
12,1,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,1,10
12,1,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,1,11
12,2,1,22714.07,8,309.10678186342017,9032500.0,8,319.57148733108215,0.00251470467755328,3.4221735567485485e-05,22714.07,8,309.10678186342017,5172743.0,8,319.57148733108215,0.004391107387318488,5.9757456945471265e-05,0.7513620239161296,0.0032993113337686873,4.4899483794630264e-05,0.7621907795772705,0.01466882183825617,2,1
12,2,2,9556.901,8,130.41119765234885,6331967.0,8,129.9400982710495,0.0015093099821903682,2.0595708272085057e-05,9556.901,8,130.41119765234885,3632171.0,8,129.9400982710495,0.00263118146144551,3.590459970687254e-05,0.7513620239161296,0.001976969828162298,2.6977352703654226e-05,0.7634461389799533,0.014733033924067392,2,2
12,2,3,5183.1810000000005,8,80.52036519371978,4119055.0,8,81.67585578322642,0.0012583422653982528,1.9548277647529323e-05,5183.1810000000005,8,80.52036519371978,2375183.0,8,81.67585578322642,0.002182223853909362,3.390078257489061e-05,0.7513620239161296,0.0016396401315113946,2.5471760607810466e-05,0.7674502722974539,0.0168606887833731,2,3
12,2,4,3692.934,8,64.77901411715062,2663603.0,8,64.34058422317906,0.0013864430998163015,2.4320094074498257e-05,3692.934,8,64.77901411715062,1542827.0,8,64.34058422317906,0.0023936150974801455,4.19873370025789e-05,0.7513620239161296,0.0017984714841188859,3.154769050910628e-05,0.7709007966259488,0.019123928000036376,2,4
12,2,5,2654.61,8,54.28982761890113,2406296.0,8,53.02145661345414,0.001103193455834195,2.2561588071294273e-05,2654.61,8,54.28982761890113,1419231.0,8,53.02145661345414,0.0018704566064298201,3.825305267609009e-05,0.7513620239161296,0.0014053900614544052,2.8741891079677366e-05,0.7849731445322204,0.022703249491516194,2,5
12,2,6,24.4972,8,5.17687098838671,588560.0,8,14.466941120990299,4.1622264509990485e-05,8.795825444145054e-06,24.4972,8,5.17687098838671,358880.0,8,14.466941120990299,6.826014266607222e-05,1.442507546414847e-05,0.7513620239161296,5.1288078946383774e-05,1.0838453895885497e-05,0.8115387701204823,0.24253541879517757,2,6
12,2,7,0.0,8,0.0,91385.0,8,0.0,0.0,,0.0,8,0.0,57688.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,2,7
12,2,8,0.0,8,0.0,6724.0,8,0.0,0.0,,0.0,8,0.0,4303.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,2,8
12,2,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,2,9
12,2,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,2,10
12,2,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,2,11
12,3,1,100818.05,8,580.6738388837575,4741793.0,8,593.64940155954,0.021261588179829868,0.000122487633303304,100818.05,8,580.6738388837575,2720931.0,8,593.64940155954,0.03705277715605431,0.00021356304470511093,0.7513620239161296,0.0278400496356863,0.00016046316150332302,0.763705110373656,0.006223599826163016,3,1
12,3,2,51370.18,8,301.7425846296309,3484451.0,8,297.1541285828114,0.014742689737924282,8.660600612770374e-05,51370.18,8,301.7425846296309,2005058.0,8,297.1541285828114,0.02562029627073132,0.00015053859401670678,0.7513620239161296,0.019250117659307554,0.00011310898267788137,0.7658493313570007,0.006363203859081558,3,2
12,3,3,26658.898,8,184.05496003224144,2494436.0,8,184.78785527642233,0.010687344954931696,7.3790449994712e-05,26658.898,8,184.05496003224144,1442121.0,8,184.78785527642233,0.018485895427637487,0.0001276499382851411,0.7513620239161296,0.013889599802411627,9.591131598269265e-05,0.7694494518896124,0.007513638880518306,3,3
12,3,4,17817.1923,8,141.8665453676095,1731224.0,8,144.42899727952835,0.010291673578924507,8.195030346465567e-05,17817.1923,8,141.8665453676095,1003515.0,8,144.42899727952835,0.01775478423341953,0.00014139272357761398,0.7513620239161296,0.013340270615816285,0.0001062371229542899,0.7714741233751774,0.008688093274710327,3,4
12,3,5,20755.079999999998,8,151.23306669128283,1744235.0,8,153.62127743238727,0.011899245227850604,8.671085823205589e-05,20755.079999999998,8,151.23306669128283,1025766.0,8,153.62127743238727,0.0202337375190833,0.00014746541268014816,0.7513620239161296,0.015202861973726155,0.0001107999109289834,0.782697708393004,0.008066648374943513,3,5
12,3,6,6136.44,8,80.87526341372867,562924.0,8,78.83965732637351,0.010901009727778526,0.00014367806261421555,6136.44,8,80.87526341372867,337568.0,8,78.83965732637351,0.01817838183714096,0.00023961975355711438,0.7513620239161296,0.013658545768674443,0.00018004118300295766,0.7981091041756245,0.014877255777056278,3,6
12,3,7,980.0514000000001,8,32.456057473143595,138976.0,8,33.224816424630546,0.007051947098779646,0.00023354322447348072,980.0514000000001,8,32.456057473143595,85776.0,8,33.224816424630546,0.011425706491326246,0.0003784074503531556,0.7513620239161296,0.008584841953994548,0.0002843209877622893,0.8214416918296741,0.038473275301687114,3,7
12,3,8,38.81,8,6.444724925433203,24871.0,8,11.446377125051402,0.00156045193196896,0.00025912708282505443,38.81,8,6.444724925433203,15683.0,8,11.446377125051402,0.0024746540840400433,0.00041094096626250414,0.7513620239161296,0.0018593611010766428,0.00030876543612104506,0.8392409258564123,0.19709033429475165,3,8
12,3,9,0.0,8,0.0,70.0,8,0.0,0.0,,0.0,8,0.0,52.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,3,9
12,3,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,3,10
12,3,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,3,11
12,4,1,126851.8,8,535.9916406213813,2688580.0,8,547.5983629486121,0.04718170930379606,0.00019959011304093252,126851.8,8,535.9916406213813,1553988.0,8,547.5983629486121,0.0816298452755105,0.000346111012861658,0.7513620239161296,0.06133356575816808,0.00026005467112339694,0.7692640843649735,0.004607410741502623,4,1
12,4,2,58027.82,8,292.81975328003404,2023648.0,8,300.85240615931593,0.028674858473410395,0.0001447617403290374,58027.82,8,292.81975328003404,1172253.0,8,300.85240615931593,0.04950110598991856,0.0002501151358875048,0.7513620239161296,0.037193251182672055,0.00018792701471249338,0.7709693979850224,0.005506694835424894,4,2
12,4,3,33961.43,8,201.1262580031757,1442483.0,8,201.8133073305871,0.023543729804787993,0.00013946949428814584,33961.43,8,201.1262580031757,838610.0,8,201.8133073305871,0.04049728717759149,0.00024003081860646887,0.7513620239161296,0.030428123656867867,0.00018035004167040182,0.7737489853231219,0.006483919891392491,4,3
12,4,4,20328.11,8,150.31937430155168,954315.0,8,152.05252175662855,0.021301257970376658,0.00015755202885512167,20328.11,8,150.31937430155168,559056.0,8,152.05252175662855,0.03636149151426691,0.00026906252258890155,0.7513620239161296,0.02732064385676876,0.0002021633615323764,0.7796762800339062,0.008157263201073567,4,4
12,4,5,22385.561,8,156.23151039038189,953870.0,8,155.96410750371382,0.023468146602786545,0.00016383194766456813,22385.561,8,156.23151039038189,565607.0,8,155.96410750371382,0.03957794192787572,0.0002764347080304477,0.7513620239161296,0.029737362549363745,0.00020770254170642154,0.7891804985674046,0.007793292077086283,4,5
12,4,6,8392.87,8,94.77065170009121,308874.0,8,94.77442174695923,0.027172471622732897,0.0003069395114540034,8392.87,8,94.77065170009121,187548.0,8,94.77442174695923,0.0447505172009299,0.0005058198757180066,0.7513620239161296,0.033623839175384265,0.0003800538455564866,0.8081311441266242,0.012913906206999375,4,6
12,4,7,2127.869,8,47.435171675350766,77580.0,8,48.85517929994731,0.027428061356019596,0.000611679490405981,2127.869,8,47.435171675350766,47982.0,8,48.85517929994731,0.044347234379559,0.0009896341384067649,0.7513620239161296,0.033320827778508415,0.000743573509169802,0.8231506593515785,0.02596945526602073,4,7
12,4,8,204.4738,8,14.948539249976902,13991.0,8,20.52992859691431,0.014614666571367308,0.0010686548522799459,204.4738,8,14.948539249976902,8904.0,8,20.52992859691431,0.0229642632524708,0.0016796913625099507,0.7513620239161296,0.017254475315119262,0.001262056301689918,0.8470073012629472,0.08760218178197333,4,8
12,4,9,0.0,8,0.0,30.0,8,0.0,0.0,,0.0,8,0.0,20.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,4,9
12,4,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,4,10
12,4,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,4,11
12,5,1,96242.15,8,407.19730534963026,1271940.0,8,416.7553327805177,0.07566563674387156,0.00032109730480885085,96242.15,8,407.19730534963026,742572.0,8,416.7553327805177,0.1296064893370609,0.0005531640569822404,0.7513620239161296,0.09738139414095835,0.0004156264654118334,0.7770030138852447,0.00467653141064763,5,1
12,5,2,43795.91,8,239.1267235714988,862369.0,8,244.55965020998457,0.050785580186671835,0.00027766426301615037,43795.91,8,239.1267235714988,505052.0,8,244.55965020998457,0.08671564512169044,0.0004753278242699959,0.7513620239161296,0.06515484262382618,0.0003571432760671545,0.7794597936470233,0.0060345807997168694,5,2
12,5,3,21148.54,8,156.8571220908697,557043.0,8,159.01694970901687,0.03796572257437936,0.0002817973842551275,21148.54,8,156.8571220908697,328307.0,8,159.01694970901687,0.06441696339097247,0.0004787934254182726,0.7513620239161296,0.0484004599879723,0.0003597471971600097,0.7844083007437116,0.008239559541483508,5,3
12,5,4,11419.487,8,112.11753933519947,343456.0,8,115.03091766707766,0.03324876257803037,0.00032662918905411383,11419.487,8,112.11753933519947,204010.0,8,115.03091766707766,0.055975133571883724,0.0005504743796258095,0.7513620239161296,0.04205758964954625,0.0004136055439896241,0.7905532118003601,0.01098896948395253,5,4
12,5,5,10620.997,8,107.45915321507051,306950.0,8,108.84242823214667,0.034601716892001956,0.00035030177250625397,10620.997,8,107.45915321507051,185037.0,8,108.84242823214667,0.05739931473164826,0.0005817247827665915,0.7513620239161296,0.04312766528817015,0.000437085910141677,0.8023090668321698,0.011493031461202754,5,5
12,5,6,2748.7873,8,54.161253316179824,79786.0,8,59.22748550845629,0.03445200035093876,0.0006793131292680333,2748.7873,8,54.161253316179824,49540.0,8,59.22748550845629,0.05548621921679451,0.0010952939525177292,0.7513620239161296,0.041690237970184764,0.0008229622809468182,0.8263805156395962,0.023056626576587292,5,6
12,5,7,325.6653,8,19.05276901660491,13993.0,8,26.308860872392405,0.023273443864789536,0.0013622958027600864,325.6653,8,19.05276901660491,8852.0,8,26.308860872392405,0.036790024853140535,0.0021551444318901763,0.7513620239161296,0.02764262753358038,0.0016192936821765801,0.8419403631770119,0.06972281705664023,5,7
12,5,8,0.0,8,0.0,952.0,8,0.0,0.0,,0.0,8,0.0,607.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,5,8
12,5,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,5,9
12,5,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,5,10
12,5,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,5,11
12,6,1,28484.05,8,193.06626754070737,276230.0,8,209.37808492755397,0.10311714875285088,0.0007032897968420668,28484.05,8,193.06626754070737,166019.0,8,209.37808492755397,0.1715710250031623,0.001182875991096352,0.7513620239161296,0.1289119525917409,0.0008887680987119527,0.7999037069853316,0.00775737390567578,6,1
12,6,2,11390.066,8,115.7240196686496,154811.0,8,126.30246118674806,0.07357400959880113,0.000749924196450455,11390.066,8,115.7240196686496,93975.0,8,126.30246118674806,0.12120314977387604,0.0012421615897235502,0.7513620239161296,0.09106744391910929,0.0009333130460855637,0.8079068263314088,0.011677720540050066,6,2
12,6,3,4391.8092,8,69.21241158681657,79880.0,8,76.3603617426607,0.054980085127691536,0.0008680473870600737,4391.8092,8,69.21241158681657,48872.0,8,76.3603617426607,0.08986350466524799,0.0014231409398428986,0.7513620239161296,0.06752002474147728,0.001069294056878263,0.8142782135847988,0.018209168688727153,6,3
12,6,4,1611.3569,8,41.979377613187644,37759.0,8,46.02088371391514,0.04267477687438756,0.0011129874208032483,1611.3569,8,41.979377613187644,23361.0,8,46.02088371391514,0.0689763665938958,0.0018021156641552728,0.7513620239161296,0.05182622240637046,0.0013540412727506659,0.8234205560994542,0.030397489020664636,6,4
12,6,5,789.0488,8,29.322591910564455,21996.0,8,38.65765773451749,0.03587237679578105,0.001334577419778631,789.0488,8,29.322591910564455,13859.0,8,38.65765773451749,0.05693403564470741,0.0021217314664009803,0.7513620239161296,0.04277807225172043,0.001594188448801578,0.8385692694307503,0.04415758217429533,6,5
12,6,6,0.0,8,0.0,1967.0,8,10.666629188051866,0.0,,0.0,8,0.0,1257.0,8,10.666629188051866,0.0,,0.7513620239161296,0.0,,,,6,6
12,6,7,0.0,8,0.0,14.0,8,0.0,0.0,,0.0,8,0.0,9.0,8,0.0,0.0,,0.7513620239161296,0.0,,,,6,7
12,6,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,6,8
12,6,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,6,9
12,6,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,6,10
12,6,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,6,11
12,7,1,155.9715,8,14.011275296538855,3599.0,8,51.085481629324,0.043337454848569046,0.003941402269046565,155.9715,8,14.011275296538855,2525.672,8,51.085481629324,0.061754455843830866,0.005686425030144533,0.7513620239161296,0.04639995292866002,0.004272563819496734,0.9339978192478003,0.12088063516690066,7,1
12,7,2,0.0,8,0.0,783.3926,8,27.67235952908606,0.0,,0.0,8,0.0,690.764,8,27.67235952908606,0.0,,0.7513620239161296,0.0,,,,7,2
12,7,3,0.0,8,0.0,165.4063,8,14.018176899853989,0.0,,0.0,8,0.0,161.4063,8,14.018176899853989,0.0,,0.7513620239161296,0.0,,,,7,3
12,7,4,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,7,4
12,7,5,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,7,5
12,7,6,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,7,6
12,7,7,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,7,7
12,7,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,7,8
12,7,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,7,9
12,7,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,7,10
12,7,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,7,11
12,8,1,0.0,8,0.0,296.28436,8,19.479422863932598,0.0,,0.0,8,0.0,296.28436,8,19.479422863932598,0.0,,0.7513620239161296,0.0,,,,8,1
12,8,2,0.0,8,0.0,157.6562,8,13.807551858352733,0.0,,0.0,8,0.0,157.6562,8,13.807551858352733,0.0,,0.7513620239161296,0.0,,,,8,2
12,8,3,0.0,8,0.0,31.642500000000002,8,6.128347745240963,0.0,,0.0,8,0.0,31.642500000000002,8,6.128347745240963,0.0,,0.7513620239161296,0.0,,,,8,3
12,8,4,0.0,8,0.0,9.94771,8,3.39757,0.0,,0.0,8,0.0,9.94771,8,3.39757,0.0,,0.7513620239161296,0.0,,,,8,4
12,8,5,0.0,8,0.0,37.594409999999996,8,6.611113399526588,0.0,,0.0,8,0.0,37.594409999999996,8,6.611113399526588,0.0,,0.7513620239161296,0.0,,,,8,5
12,8,6,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,8,6
12,8,7,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,8,7
12,8,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,8,8
12,8,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,8,9
12,8,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,8,10
12,8,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7513620239161296,,,,,8,11
13,1,1,80792.1847,8,854.6304839997752,65203380.0,8,873.3523583344869,0.0012390797026166434,1.310716053559463e-05,80792.1847,8,854.6304839997752,46445730.0,8,873.3523583344869,0.0017394964983863963,1.8400654575991138e-05,0.7702032427346662,0.0013397658437827994,1.417224382286885e-05,0.9248479563549172,0.013835500802486632,1,1
13,1,2,80829.85,8,534.4712240386941,27155200.0,8,497.8650218724549,0.002976588277751591,1.9682170580078443e-05,80829.85,8,534.4712240386941,19346280.0,8,497.8650218724549,0.004178056453230285,2.7626772268833968e-05,0.7702032427346662,0.003217952628606464,2.1278229587748073e-05,0.9249944363042424,0.008649861476408354,1,2
13,1,3,68580.01,8,357.183005719813,13838730.0,8,336.3684909237041,0.00495565778073566,2.5810670152958356e-05,68580.01,8,357.183005719813,9863600.0,8,336.3684909237041,0.006952837706314124,3.6213011699934445e-05,0.7702032427346662,0.005355098147610997,2.7891379040477917e-05,0.9254093284819561,0.006816306863059943,1,3
