xq2_bin,z_bin,pt2_bin,phi_content_sum,phi_bin_count,phi_error_sum,z_bin0,pt2_bin0
3,4,11,5405.0,8,14.569543495144247,3,10
3,5,1,1142503.0,8,384.249189188032,4,0
3,5,2,934437.0,8,273.2720353058103,4,1
3,5,3,759756.0,8,230.7614564988703,4,2
3,5,4,613022.0,8,203.29653208987602,4,3
3,5,5,874334.0,8,260.2542185267321,4,4
3,5,6,532756.0,8,215.06609834583415,4,5
3,5,7,312786.0,8,164.24649846806477,4,6
3,5,8,224401.0,8,133.7418562536426,4,7
3,5,9,73482.0,8,73.01857767942415,4,8
3,5,10,20209.0,8,37.17282725092349,4,9
3,5,11,1623.0,8,9.747629697598283,4,10
3,6,1,590786.0,8,291.87873758989366,5,0
3,6,2,472853.0,8,203.2465778770703,5,1
3,6,3,376507.0,8,165.13950764614142,5,2
3,6,4,297310.0,8,142.81758741842688,5,3
3,6,5,410146.0,8,177.44149649234393,5,4
3,6,6,235010.0,8,144.52570757304738,5,5
3,6,7,120720.0,8,108.62432920251614,5,6
3,6,8,67184.0,8,82.16636241116495,5,7
3,6,9,14017.0,8,35.1848103450921,5,8
3,6,10,1959.0,8,10.149821723468841,5,9
3,6,11,14.0,8,0.0,5,10
3,7,1,180025.0,8,176.37189174190993,6,0
3,7,2,132074.0,8,121.66826153410305,6,1
3,7,3,94301.0,8,86.93979569598723,6,2
3,7,4,64230.0,8,69.30831877472501,6,3
3,7,5,68382.0,8,71.38595355873592,6,4
3,7,6,24454.0,8,44.67215226181183,6,5
3,7,7,6810.0,8,22.11097310579523,6,6
3,7,8,1483.0,8,4.00098,6,7
3,7,9,20.0,8,0.0,6,8
3,7,10,0.0,8,0.0,6,9
3,7,11,0.0,8,0.0,6,10
3,8,1,2194.0,8,17.20859835982582,7,0
3,8,2,694.0,8,0.0,7,1
3,8,3,159.36520000000002,8,6.041456072520928,7,2
3,8,4,14.98511,8,3.28818,7,3
3,8,5,0.0,8,0.0,7,4
3,8,6,0.0,8,0.0,7,5
3,8,7,0.0,8,0.0,7,6
3,8,8,0.0,8,0.0,7,7
3,8,9,0.0,8,0.0,7,8
3,8,10,0.0,8,0.0,7,9
3,8,11,0.0,8,0.0,7,10
4,1,1,53404350.0,8,0.0,0,0
4,1,2,19157780.0,8,0.0,0,1
4,1,3,8825130.0,8,0.0,0,2
4,1,4,4409418.0,8,0.0,0,3
4,1,5,3196362.0,8,0.0,0,4
4,1,6,571758.0,8,0.0,0,5
4,1,7,56887.0,8,0.0,0,6
4,1,8,2112.0,8,0.0,0,7
4,1,9,0.0,8,0.0,0,8
4,1,10,0.0,8,0.0,0,9
4,1,11,0.0,8,0.0,0,10
4,2,1,7329761.0,8,437.5207922933492,1,0
4,2,2,5349453.0,8,192.8287919911858,1,1
4,2,3,3854124.0,8,129.19053789879504,1,2
4,2,4,2780156.0,8,100.09461958539231,1,3
4,2,5,3452231.0,8,91.02380849975461,1,4
4,2,6,1598314.0,8,38.368655328824076,1,5
4,2,7,550460.0,8,5.66868,1,6
4,2,8,145547.0,8,0.0,1,7
4,2,9,7052.0,8,0.0,1,8
4,2,10,20.0,8,0.0,1,9
4,2,11,0.0,8,0.0,1,10
4,3,1,3872042.0,8,672.7436736216848,2,0
4,3,2,3035367.0,8,379.71096956714325,2,1
4,3,3,2342691.0,8,253.9435600509885,2,2
4,3,4,1780328.0,8,212.8298949234811,2,3
4,3,5,2294823.0,8,231.8288057088463,2,4
4,3,6,1183719.0,8,139.0414579585891,2,5
4,3,7,543134.0,8,77.83046920756678,2,6
4,3,8,247732.0,8,42.969020745299744,2,7
4,3,9,33473.0,8,12.46187496180651,2,8
4,3,10,1553.0,8,0.0,2,9
4,3,11,0.0,8,0.0,2,10
4,4,1,2457523.0,8,566.6138263332443,3,0
4,4,2,1964855.0,8,367.9281839035982,3,1
4,4,3,1540880.0,8,271.0943587091956,3,2
4,4,4,1180053.0,8,225.24344110384214,3,3
4,4,5,1532689.0,8,264.9096574041422,3,4
4,4,6,787455.0,8,182.96704339219127,3,5
4,4,7,364625.0,8,113.8696227211876,3,6
4,4,8,173041.0,8,75.19591263772254,3,7
4,4,9,27582.0,8,28.403923120000517,3,8
4,4,10,1797.0,8,7.458347737273987,3,9
4,4,11,0.0,8,0.0,3,10
4,5,1,1455074.0,8,459.9173248084921,4,0
4,5,2,1127119.0,8,298.90326834236856,4,1
4,5,3,859805.0,8,234.33848263686866,4,2
4,5,4,647942.0,8,188.53431760220738,4,3
4,5,5,818668.0,8,219.47421567614728,4,4
4,5,6,394654.0,8,156.39157997923033,4,5
4,5,7,159617.0,8,99.5484567751806,4,6
4,5,8,62431.0,8,62.4406102086823,4,7
4,5,9,6711.0,8,17.37006116357683,4,8
4,5,10,138.0,8,0.0,4,9
4,5,11,0.0,8,0.0,4,10
4,6,1,604403.0,8,320.5556604710171,5,0
4,6,2,448063.0,8,211.09755277690928,5,1
4,6,3,318473.0,8,154.70548445136004,5,2
4,6,4,216261.0,8,118.6338521059651,5,3
4,6,5,225403.0,8,126.03535436110774,5,4
4,6,6,76589.0,8,77.63256311175162,5,5
4,6,7,19912.0,8,44.10965104894846,5,6
4,6,8,4103.0,8,20.931587516433147,5,7
4,6,9,44.0,8,0.0,5,8
4,6,10,0.0,8,0.0,5,9
4,6,11,0.0,8,0.0,5,10
4,7,1,75399.0,8,125.7470544010475,6,0
4,7,2,40388.0,8,71.38808278601198,6,1
4,7,3,19873.0,8,44.85835299150649,6,2
4,7,4,9087.0,8,26.016162741073096,6,3
4,7,5,4823.0,8,21.92046338702264,6,4
4,7,6,274.0,8,3.63958,6,5
4,7,7,0.0,8,0.0,6,6
4,7,8,0.0,8,0.0,6,7
4,7,9,0.0,8,0.0,6,8
4,7,10,0.0,8,0.0,6,9
4,7,11,0.0,8,0.0,6,10
4,8,1,103.10938,8,11.132809124066576,7,0
4,8,2,0.0,8,0.0,7,1
4,8,3,0.0,8,0.0,7,2
4,8,4,0.0,8,0.0,7,3
4,8,5,0.0,8,0.0,7,4
4,8,6,0.0,8,0.0,7,5
4,8,7,0.0,8,0.0,7,6
4,8,8,0.0,8,0.0,7,7
4,8,9,0.0,8,0.0,7,8
4,8,10,0.0,8,0.0,7,9
4,8,11,0.0,8,0.0,7,10
5,1,1,25646930.0,8,0.0,0,0
5,1,2,8004957.0,8,0.0,0,1
5,1,3,3042002.0,8,0.0,0,2
5,1,4,1138825.0,8,0.0,0,3
5,1,5,438317.0,8,0.0,0,4
5,1,6,12304.0,8,0.0,0,5
5,1,7,0.0,8,0.0,0,6
5,1,8,0.0,8,0.0,0,7
5,1,9,0.0,8,0.0,0,8
5,1,10,0.0,8,0.0,0,9
5,1,11,0.0,8,0.0,0,10
5,2,1,4328585.0,8,94.6805342006476,1,0
5,2,2,3068573.0,8,30.888455167329106,1,1
5,2,3,2005589.0,8,25.447831290443986,1,2
5,2,4,1297877.0,8,18.024458759638247,1,3
5,2,5,1194669.0,8,15.589279763234735,1,4
5,2,6,232433.0,8,0.0,1,5
5,2,7,16866.0,8,0.0,1,6
5,2,8,85.0,8,0.0,1,7
5,2,9,0.0,8,0.0,1,8
5,2,10,0.0,8,0.0,1,9
5,2,11,0.0,8,0.0,1,10
5,3,1,2282789.0,8,351.1449174644138,2,0
5,3,2,1679582.0,8,167.42713919057448,2,1
5,3,3,1198565.0,8,105.4360273978136,2,2
5,3,4,836451.0,8,87.78434248036491,2,3
5,3,5,883969.0,8,90.90964559826476,2,4
5,3,6,266955.0,8,41.68326454993659,2,5
5,3,7,46138.0,8,14.771926976119262,2,6
5,3,8,2127.0,8,0.0,2,7
5,3,9,0.0,8,0.0,2,8
5,3,10,0.0,8,0.0,2,9
5,3,11,0.0,8,0.0,2,10
5,4,1,1289949.0,8,361.98451311761943,3,0
5,4,2,974474.0,8,200.7407643080498,3,1
5,4,3,709898.0,8,131.40617669067157,3,2
5,4,4,488758.0,8,101.85104050656527,3,3
5,4,5,496762.0,8,113.98953531193115,3,4
5,4,6,142190.0,8,63.04327458547818,3,5
5,4,7,23119.0,8,25.319565152494224,3,6
5,4,8,897.0,8,6.83893,3,7
5,4,9,0.0,8,0.0,3,8
5,4,10,0.0,8,0.0,3,9
5,4,11,0.0,8,0.0,3,10
5,5,1,648407.0,8,309.4816445225791,4,0
5,5,2,458313.0,8,172.78594880872114,4,1
5,5,3,301484.0,8,110.98764357008396,4,2
5,5,4,182921.0,8,75.14410076366607,4,3
5,5,5,144547.0,8,71.48336498850624,4,4
5,5,6,25001.0,8,35.757760745864665,4,5
5,5,7,1451.0,8,9.986990242235144,4,6
5,5,8,1.0,8,0.0,4,7
5,5,9,0.0,8,0.0,4,8
5,5,10,0.0,8,0.0,4,9
5,5,11,0.0,8,0.0,4,10
5,6,1,146682.0,8,169.33308446301922,5,0
5,6,2,74679.0,8,92.33215145208088,5,1
5,6,3,33043.0,8,48.99567945474886,5,2
5,6,4,12398.0,8,22.31277344112112,5,3
5,6,5,4073.0,8,14.391701137162347,5,4
5,6,6,44.876599999999996,8,4.25776,5,5
5,6,7,0.0,8,0.0,5,6
5,6,8,0.0,8,0.0,5,7
5,6,9,0.0,8,0.0,5,8
5,6,10,0.0,8,0.0,5,9
5,6,11,0.0,8,0.0,5,10
5,7,1,808.7156,8,30.6108756208394,6,0
5,7,2,238.4828,8,17.152527282983694,6,1
5,7,3,10.8319,8,3.44186,6,2
