xq2_bin,ybin,z_bin,pt2_bin,nphi,content,error
3,4,2,1,8,949485.2484010988,20043.818763664487
3,4,2,2,8,711821.3070069322,12549.471504252559
3,4,2,3,8,546813.5489048217,7680.057844652329
3,4,2,4,8,397744.70963527437,5914.037257600388
3,4,2,5,8,511153.1703310997,6155.298792372653
3,4,2,6,8,269924.352449965,4962.758773488467
3,4,2,7,8,147329.94638405077,4887.756663540224
3,4,2,8,8,97033.4953880779,7839.956035644963
3,4,2,9,8,0.0,0.0
3,4,2,10,8,0.0,0.0
3,4,2,11,8,0.0,0.0
3,4,3,1,8,399211.2933174129,5955.902860597217
3,4,3,2,8,311332.6959096789,4590.808135698249
3,4,3,3,8,251825.03089468725,3137.364792764252
3,4,3,4,8,207965.34834031088,2652.8421986082526
3,4,3,5,8,280208.5201234468,2711.7859263727564
3,4,3,6,8,169676.16594044058,1983.9110775845977
3,4,3,7,8,93521.50699189384,1506.8852050318662
3,4,3,8,8,67962.22419089913,1411.377376816262
3,4,3,9,8,30792.741869204587,1117.87293650793
3,4,3,10,8,12631.343970737338,1137.2581621347813
3,4,3,11,8,0.0,0.0
3,4,4,1,8,188658.45465286763,2619.8932629148844
3,4,4,2,8,160961.77721551023,2225.9150857412706
3,4,4,3,8,125463.27730876324,1986.596771207806
3,4,4,4,8,111058.95300165277,1654.0875927064367
3,4,4,5,8,163646.94379818186,1686.7367431400294
3,4,4,6,8,106958.05203403207,1272.1463324930044
3,4,4,7,8,69210.6087103474,994.8561447565024
3,4,4,8,8,59121.923931164434,915.5222811318945
3,4,4,9,8,26422.02836889916,620.1845250461998
3,4,4,10,8,12954.49947975631,446.250173955134
3,4,4,11,8,3092.2769785191235,233.75060637775275
3,4,5,1,8,98957.3692278642,1484.1516385707155
3,4,5,2,8,84458.34483190162,1545.01274636934
3,4,5,3,8,72797.06168660177,1334.0675694472454
3,4,5,4,8,64270.4631414571,1268.179544794833
3,4,5,5,8,93255.86631477889,1343.4637524980467
3,4,5,6,8,68753.43383848121,962.953065107101
3,4,5,7,8,46963.628149419485,769.2231536567929
3,4,5,8,8,44423.76692725104,712.5698914137205
3,4,5,9,8,22888.31352053944,499.99514288901474
3,4,5,10,8,11850.28661861918,345.90340677127296
3,4,5,11,8,3619.2491923974803,189.33071337897982
3,4,6,1,8,59481.61073257218,941.3643298148045
3,4,6,2,8,51668.54912247803,1053.745389840908
3,4,6,3,8,46842.742831115356,969.7726956865691
3,4,6,4,8,38730.10636027877,886.5326267260992
3,4,6,5,8,61871.97638100772,1085.588669059098
3,4,6,6,8,42681.41066481676,780.0497699452549
3,4,6,7,8,28831.103353941915,571.9210448850951
3,4,6,8,8,27710.739636799706,522.1338703622731
3,4,6,9,8,12110.536080063048,332.1434761648466
3,4,6,10,8,5564.279501937073,222.76378629196904
3,4,6,11,8,775.8521675298573,102.18959308362251
3,4,7,1,8,33761.98346187407,598.6680585506117
3,4,7,2,8,28085.42105248277,637.6930050214306
3,4,7,3,8,25223.272971130442,652.3514546955726
3,4,7,4,8,19672.562572100993,621.0777026655957
3,4,7,5,8,28106.446897809845,679.2694676323559
3,4,7,6,8,18099.51929863965,495.58465321735434
3,4,7,7,8,10499.743965091568,349.4359010559672
3,4,7,8,8,6082.853357832582,264.5213845205168
3,4,7,9,8,1166.7321243268188,137.02533243287385
3,4,7,10,8,0.0,0.0
3,4,7,11,8,0.0,0.0
3,4,8,1,8,5693.119292754187,262.94746180197245
3,4,8,2,8,3605.9099861978543,250.33527977115372
3,4,8,3,8,2490.59451161535,230.38498697390895
3,4,8,4,8,1073.3126848344618,165.07670189730248
3,4,8,5,8,928.1506233395418,228.5398798724366
3,4,8,6,8,0.0,0.0
3,4,8,7,8,0.0,0.0
3,4,8,8,8,0.0,0.0
3,4,8,9,8,0.0,0.0
3,4,8,10,8,0.0,0.0
3,4,8,11,8,0.0,0.0
4,5,1,1,8,11908691.81453556,1958869.7214639871
4,5,1,2,8,9319798.797743164,814640.3676810687
4,5,1,3,8,0.0,0.0
4,5,1,4,8,1691635.371881118,379408.5284757192
4,5,1,5,8,0.0,0.0
4,5,1,6,8,0.0,0.0
4,5,1,7,8,0.0,0.0
4,5,1,8,8,0.0,0.0
4,5,1,9,8,0.0,0.0
4,5,1,10,8,0.0,0.0
4,5,1,11,8,0.0,0.0
4,5,2,1,8,1040486.0988697611,20316.357033083583
4,5,2,2,8,806786.0916386441,17894.555264425624
4,5,2,3,8,620577.7384602025,10936.349023698836
4,5,2,4,8,437114.1295260944,9248.91624294978
4,5,2,5,8,528694.2452511445,9842.522706737369
4,5,2,6,8,308137.0838917873,9386.142018635455
4,5,2,7,8,134932.70012821117,11118.82249306168
4,5,2,8,8,0.0,0.0
4,5,2,9,8,0.0,0.0
4,5,2,10,8,0.0,0.0
4,5,2,11,8,0.0,0.0
4,5,3,1,8,432866.1848724908,6133.3621469898535
4,5,3,2,8,354897.37825421244,5252.686247363328
4,5,3,3,8,281786.3971028412,3956.20839630354
4,5,3,4,8,221374.33771374522,3180.7996259363035
4,5,3,5,8,299832.3602022146,3229.4767850431094
4,5,3,6,8,169223.31078561264,2655.7236949432686
4,5,3,7,8,91381.22321577623,2118.2352151913046
4,5,3,8,8,62779.223388612314,1922.249619288822
4,5,3,9,8,21086.68462641426,1546.956660456687
4,5,3,10,8,0.0,0.0
4,5,3,11,8,0.0,0.0
4,5,4,1,8,211280.98036668514,2451.0152926898677
4,5,4,2,8,178615.0465491256,2273.121695681529
4,5,4,3,8,146749.38336666414,2033.5184103709792
4,5,4,4,8,120929.6553854076,1762.3468422416424
4,5,4,5,8,181118.1293699255,1987.4799347238998
4,5,4,6,8,112662.35566592713,1460.3702371230759
4,5,4,7,8,65414.10716419685,1140.8694098287128
4,5,4,8,8,48452.20659688668,1029.9826611739086
4,5,4,9,8,18921.614648482173,648.2425931105321
4,5,4,10,8,5484.012612375587,351.7775106950088
4,5,4,11,8,0.0,0.0
4,5,5,1,8,113317.7600124141,1329.6533745988072
4,5,5,2,8,94163.51708397515,1518.554233499333
4,5,5,3,8,81049.83328105605,1440.200376521337
4,5,5,4,8,70498.05693685851,1232.21709792332
4,5,5,5,8,109210.88181702481,1380.8159465816268
4,5,5,6,8,72332.27397245387,1039.9486260564606
4,5,5,7,8,48126.06838447812,803.9494823681945
4,5,5,8,8,37037.14769279842,691.1254735619225
4,5,5,9,8,13148.101401629368,411.68655419693476
4,5,5,10,8,3828.9223736719764,238.02634429545995
4,5,5,11,8,0.0,0.0
4,5,6,1,8,69015.24944656571,871.2237302300493
4,5,6,2,8,58752.06298870088,949.229772763286
4,5,6,3,8,49140.99473580019,968.3016194428791
4,5,6,4,8,40025.847933901525,887.2162150725162
4,5,6,5,8,62796.1309247366,1021.9521888058416
4,5,6,6,8,40227.55377631299,721.3302121845837
4,5,6,7,8,22380.389338231424,484.11398457513036
4,5,6,8,8,13839.999345832692,370.21759078387794
4,5,6,9,8,3810.4002699145312,203.80630029134966
4,5,6,10,8,1607.8597115172868,599.1709997797841
4,5,6,11,8,0.0,0.0
4,5,7,1,8,31042.010346937037,478.79209198457477
4,5,7,2,8,24989.837179662445,530.5366576244927
4,5,7,3,8,18674.27131823538,522.471080306401
4,5,7,4,8,12956.825033265059,461.67578516741656
4,5,7,5,8,15214.441343379862,494.2462630230745
4,5,7,6,8,6178.348795741321,304.15935862599895
4,5,7,7,8,1601.5493645702272,170.5443222214205
4,5,7,8,8,0.0,0.0
4,5,7,9,8,0.0,0.0
4,5,7,10,8,0.0,0.0
4,5,7,11,8,0.0,0.0
4,5,8,1,8,1005.7840722720601,168.7965101138379
4,5,8,2,8,0.0,0.0
4,5,8,3,8,0.0,0.0
4,5,8,4,8,0.0,0.0
4,5,8,5,8,0.0,0.0
4,5,8,6,8,0.0,0.0
4,5,8,7,8,0.0,0.0
4,5,8,8,8,0.0,0.0
4,5,8,9,8,0.0,0.0
4,5,8,10,8,0.0,0.0
4,5,8,11,8,0.0,0.0
5,6,1,1,8,0.0,0.0
5,6,1,2,8,0.0,0.0
5,6,1,3,8,0.0,0.0
5,6,1,4,8,0.0,0.0
5,6,1,5,8,0.0,0.0
5,6,1,6,8,0.0,0.0
5,6,1,7,8,0.0,0.0
5,6,1,8,8,0.0,0.0
5,6,1,9,8,0.0,0.0
5,6,1,10,8,0.0,0.0
5,6,1,11,8,0.0,0.0
5,6,2,1,8,1252241.079796751,37440.56841636435
5,6,2,2,8,910048.1669039328,29468.25543972153
5,6,2,3,8,747166.4633689498,22115.991642581714
5,6,2,4,8,510712.34540078614,20730.358144566362
5,6,2,5,8,596130.9887540311,20670.495059148358
5,6,2,6,8,351183.8047256015,24512.826772184795
5,6,2,7,8,0.0,0.0
5,6,2,8,8,0.0,0.0
5,6,2,9,8,0.0,0.0
5,6,2,10,8,0.0,0.0
5,6,2,11,8,0.0,0.0
5,6,3,1,8,498905.3367592575,7945.954579950617
5,6,3,2,8,380407.4143209468,6358.777657630606
5,6,3,3,8,328649.66546115547,5651.658680694321
5,6,3,4,8,264040.12559932,4386.601486576384
5,6,3,5,8,338279.2725750058,4948.096445067517
5,6,3,6,8,179752.27865928173,3791.7029932989053
5,6,3,7,8,77758.97092137771,2956.97022199172
5,6,3,8,8,37163.66235951091,2354.4115672657713
5,6,3,9,8,0.0,0.0
5,6,3,10,8,0.0,0.0
5,6,3,11,8,0.0,0.0
