xq2_bin,z_bin,pt2_bin,m1_content,m1_error,m2_content,m2_error,m3_content,m3_error,ref_x,ref_y,ref_eyl,ref_eyh,pt2_center,z_center,scale_content,scale_acc,bin_width,scale_factor,m2_minus_m1,ref_minus_m1,ref_minus_m2
6,4,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.45,13087552.619502762,0.5261460155360248,0.015,9.681530417661911e-06,,,
6,4,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.45,13087552.619502762,0.5261460155360248,0.015,9.681530417661911e-06,,,
6,4,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.45,13087552.619502762,0.5261460155360248,0.02,7.261147813246433e-06,,,
6,5,2,1.8260759195376894,0.04035296607941883,0.22825948994221118,0.005044120759927355,1.8985313525563012,0.03914681414075198,0.0719696,1.85177,0.133382,0.133382,0.07500000000000001,0.55,13087552.619502762,0.5261460155360248,0.005,2.904459125298573e-05,-1.5978164295954782,0.025694080462310476,1.6235105100577887
6,5,3,1.2315833584979445,0.03702758092587598,0.15394791981224307,0.004628447615734497,1.254985224754687,0.03584082245076287,0.122308,1.1578,0.0921462,0.0921462,0.125,0.55,13087552.619502762,0.5261460155360248,0.005,2.904459125298573e-05,-1.0776354386857014,-0.0737833584979446,1.0038520801877568
6,5,4,0.8076754549254956,0.03167259916007908,0.10095943186568695,0.003959074895009885,0.8300543687326691,0.030823411806275597,0.172469,0.73282,0.0782499,0.0782499,0.175,0.55,13087552.619502762,0.5261460155360248,0.005,2.904459125298573e-05,-0.7067160230598086,-0.07485545492549561,0.631860568134313
6,5,5,0.33480618753934643,0.02395483751711241,0.041850773442418304,0.0029943546896390514,0.33897223514758534,0.013749672563850531,0.240202,0.313981,0.0284425,0.0284425,0.25,0.55,13087552.619502762,0.5261460155360248,0.01,1.4522295626492865e-05,-0.29295541409692816,-0.020825187539346424,0.2721302265575817
6,5,6,0.02523362499127252,0.0027703454899161294,0.003154203123909065,0.00034629318623951617,0.05879529009435121,0.005444807127060515,0.33568,0.0470593,0.00647847,0.00647847,0.35,0.55,13087552.619502762,0.5261460155360248,0.01,1.4522295626492865e-05,-0.022079421867363454,0.02182567500872748,0.043905096876090934
6,5,7,,,0.0,0.0,0.0,0.0,,,,,0.45,0.55,13087552.619502762,0.5261460155360248,0.01,1.4522295626492865e-05,,,
6,5,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.55,13087552.619502762,0.5261460155360248,0.015,9.681530417661911e-06,,,
6,5,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.55,13087552.619502762,0.5261460155360248,0.015,9.681530417661911e-06,,,
6,5,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.55,13087552.619502762,0.5261460155360248,0.02,7.261147813246433e-06,,,
6,6,2,0.334999723851027,0.014671546401152506,0.041874965481378375,0.0018339433001440635,0.34769137096031066,0.011781071720618087,0.0707391,0.313658,0.0360943,0.0360943,0.07500000000000001,0.6499999999999999,13087552.619502762,0.5261460155360248,0.005,2.904459125298573e-05,-0.29312475836964863,-0.021341723851027006,0.2717830345186216
6,6,3,0.1155705320924807,0.011773434622484107,0.014446316511560087,0.0014716793278105134,0.13934373237174486,0.009291302983766103,0.121413,0.129207,0.0222148,0.0222148,0.125,0.6499999999999999,13087552.619502762,0.5261460155360248,0.005,2.904459125298573e-05,-0.1011242155809206,0.013636467907519295,0.1147606834884399
6,6,4,0.016415560533355227,0.0024353896614848587,0.0020519450666694034,0.0003044237076856073,0.04955184046899264,0.007020546974062001,0.170698,0.0471324,0.0117058,0.0117058,0.175,0.6499999999999999,13087552.619502762,0.5261460155360248,0.005,2.904459125298573e-05,-0.014363615466685823,0.03071683946664477,0.04508045493333059
6,6,5,,,0.0,0.0,0.0,0.0,0.225535,0.0109388,0.00616674,0.00616674,0.25,0.6499999999999999,13087552.619502762,0.5261460155360248,0.01,1.4522295626492865e-05,,,0.0109388
6,6,6,,,0.0,0.0,0.0,0.0,,,,,0.35,0.6499999999999999,13087552.619502762,0.5261460155360248,0.01,1.4522295626492865e-05,,,
6,6,7,,,0.0,0.0,0.0,0.0,,,,,0.45,0.6499999999999999,13087552.619502762,0.5261460155360248,0.01,1.4522295626492865e-05,,,
6,6,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.6499999999999999,13087552.619502762,0.5261460155360248,0.015,9.681530417661911e-06,,,
6,6,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.6499999999999999,13087552.619502762,0.5261460155360248,0.015,9.681530417661911e-06,,,
6,6,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.6499999999999999,13087552.619502762,0.5261460155360248,0.02,7.261147813246433e-06,,,
6,7,2,,,0.0,0.0,0.0,0.0,,,,,0.07500000000000001,0.75,13087552.619502762,0.5261460155360248,0.005,2.904459125298573e-05,,,
6,7,3,,,0.0,0.0,0.0,0.0,,,,,0.125,0.75,13087552.619502762,0.5261460155360248,0.005,2.904459125298573e-05,,,
6,7,4,,,0.0,0.0,0.0,0.0,,,,,0.175,0.75,13087552.619502762,0.5261460155360248,0.005,2.904459125298573e-05,,,
6,7,5,,,0.0,0.0,0.0,0.0,,,,,0.25,0.75,13087552.619502762,0.5261460155360248,0.01,1.4522295626492865e-05,,,
6,7,6,,,0.0,0.0,0.0,0.0,,,,,0.35,0.75,13087552.619502762,0.5261460155360248,0.01,1.4522295626492865e-05,,,
6,7,7,,,0.0,0.0,0.0,0.0,,,,,0.45,0.75,13087552.619502762,0.5261460155360248,0.01,1.4522295626492865e-05,,,
6,7,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.75,13087552.619502762,0.5261460155360248,0.015,9.681530417661911e-06,,,
6,7,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.75,13087552.619502762,0.5261460155360248,0.015,9.681530417661911e-06,,,
6,7,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.75,13087552.619502762,0.5261460155360248,0.02,7.261147813246433e-06,,,
7,2,2,,,0.0,0.0,0.0,0.0,,,,,0.07500000000000001,0.25,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,,,
7,2,3,,,0.0,0.0,0.0,0.0,,,,,0.125,0.25,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,,,
7,2,4,,,0.0,0.0,0.0,0.0,,,,,0.175,0.25,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,,,
7,2,5,,,0.0,0.0,0.0,0.0,,,,,0.25,0.25,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,2,6,,,0.0,0.0,0.0,0.0,,,,,0.35,0.25,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,2,7,,,0.0,0.0,0.0,0.0,,,,,0.45,0.25,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,2,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.25,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,2,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.25,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,2,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.25,5777919.121807666,0.5969895779306142,0.02,1.4495453147792027e-05,,,
7,3,2,6.060846176181785,0.29105704574236346,0.7576057720227231,0.03638213071779543,8.054733281310046,0.37415630169845443,0.0714286,6.23763,1.12953,1.12953,0.07500000000000001,0.35,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,-5.303240404159062,0.1767838238182149,5.480024227977277
7,3,3,2.911814514639314,0.26190588929456227,0.36397681432991424,0.03273823616182028,6.765065578242007,0.49132341698242615,0.123253,5.95088,1.37601,1.37601,0.125,0.35,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,-2.5478377003093997,3.0390654853606858,5.586903185670085
7,3,4,1.9144762084929194,0.14136174186775605,0.23930952606161493,0.017670217733469506,4.936554961161939,0.32918135136350557,0.173935,4.37125,1.19424,1.19424,0.175,0.35,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,-1.6751666824313045,2.4567737915070804,4.131940473938385
7,3,5,0.623078924961047,0.05105917481576135,0.07788486562013086,0.006382396851970169,1.5071557472877173,0.11365463844216063,0.234426,1.18816,0.293291,0.293291,0.25,0.35,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,-0.5451940593409161,0.5650810750389531,1.1102751343798691
7,3,6,,,0.0,0.0,0.0,0.0,,,,,0.35,0.35,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,3,7,,,0.0,0.0,0.0,0.0,,,,,0.45,0.35,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,3,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.35,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,3,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.35,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,3,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.35,5777919.121807666,0.5969895779306142,0.02,1.4495453147792027e-05,,,
7,4,2,4.539178187491743,0.3314655292430989,0.5673972734364678,0.041433191155387364,3.5853390000380934,0.13300195090025296,0.0731083,3.04429,0.478651,0.478651,0.07500000000000001,0.45,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,-3.971780914055275,-1.4948881874917426,2.4768927265635323
7,4,3,1.8943691469466402,0.09117885781788239,0.23679614336833002,0.0113973572272353,2.5755075098826294,0.1145037931342108,0.121556,2.26252,0.331945,0.331945,0.125,0.45,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,-1.65757300357831,0.3681508530533597,2.0257238566316698
7,4,4,0.8176870802895506,0.06963173355206619,0.10221088503619383,0.008703966694008273,1.5615152203440137,0.0981272116545533,0.171568,1.4709,0.171969,0.171969,0.175,0.45,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,-0.7154761952533568,0.6532129197104495,1.3686891149638063
7,4,5,0.0990577111067485,0.007823751264286076,0.012382213888343563,0.0009779689080357595,0.3438999985787733,0.026609922602799277,0.230655,0.334703,0.0605483,0.0605483,0.25,0.45,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,-0.08667549721840494,0.23564528889325148,0.32232078611165643
7,4,6,,,0.0,0.0,0.0,0.0,,,,,0.35,0.45,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,4,7,,,0.0,0.0,0.0,0.0,,,,,0.45,0.45,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,4,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.45,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,4,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.45,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,4,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.45,5777919.121807666,0.5969895779306142,0.02,1.4495453147792027e-05,,,
7,5,2,1.0424480076911362,0.05085226893081843,0.13030600096139203,0.0063565336163523035,1.0084490709410572,0.0478783950908344,0.0699599,0.805987,0.0860714,0.0860714,0.07500000000000001,0.55,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,-0.9121420067297442,-0.2364610076911362,0.675680999038608
7,5,3,0.19656600455490625,0.023529225147429396,0.02457075056936328,0.0029411531434286745,0.2813477156237169,0.0335730223518176,0.119802,0.286752,0.0921168,0.0921168,0.125,0.55,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,-0.17199525398554297,0.09018599544509376,0.2621812494306367
7,5,4,,,0.0,0.0,0.0,0.0,,,,,0.175,0.55,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,,,
7,5,5,,,0.0,0.0,0.0,0.0,,,,,0.25,0.55,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,5,6,,,0.0,0.0,0.0,0.0,,,,,0.35,0.55,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,5,7,,,0.0,0.0,0.0,0.0,,,,,0.45,0.55,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,5,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.55,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,5,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.55,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,5,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.55,5777919.121807666,0.5969895779306142,0.02,1.4495453147792027e-05,,,
7,6,2,,,0.0,0.0,0.0,0.0,,,,,0.07500000000000001,0.6499999999999999,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,,,
7,6,3,,,0.0,0.0,0.0,0.0,,,,,0.125,0.6499999999999999,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,,,
7,6,4,,,0.0,0.0,0.0,0.0,,,,,0.175,0.6499999999999999,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,,,
7,6,5,,,0.0,0.0,0.0,0.0,,,,,0.25,0.6499999999999999,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,6,6,,,0.0,0.0,0.0,0.0,,,,,0.35,0.6499999999999999,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,6,7,,,0.0,0.0,0.0,0.0,,,,,0.45,0.6499999999999999,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,6,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.6499999999999999,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,6,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.6499999999999999,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,6,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.6499999999999999,5777919.121807666,0.5969895779306142,0.02,1.4495453147792027e-05,,,
7,7,2,,,0.0,0.0,0.0,0.0,,,,,0.07500000000000001,0.75,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,,,
7,7,3,,,0.0,0.0,0.0,0.0,,,,,0.125,0.75,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,,,
7,7,4,,,0.0,0.0,0.0,0.0,,,,,0.175,0.75,5777919.121807666,0.5969895779306142,0.005,5.7981812591168106e-05,,,
7,7,5,,,0.0,0.0,0.0,0.0,,,,,0.25,0.75,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,7,6,,,0.0,0.0,0.0,0.0,,,,,0.35,0.75,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,7,7,,,0.0,0.0,0.0,0.0,,,,,0.45,0.75,5777919.121807666,0.5969895779306142,0.01,2.8990906295584053e-05,,,
7,7,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.75,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,7,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.75,5777919.121807666,0.5969895779306142,0.015,1.9327270863722707e-05,,,
7,7,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.75,5777919.121807666,0.5969895779306142,0.02,1.4495453147792027e-05,,,
8,2,2,8.549185585039174,0.3451941026884538,1.068648198129897,0.04314926283605673,8.97873279191082,0.1149732170778326,,,,,0.07500000000000001,0.25,25103533.890635844,0.6965432298070978,0.005,1.1437920081337075e-05,-7.480537386909277,,
8,2,3,6.85173513149326,0.10623011577189713,0.8564668914366576,0.013278764471487138,6.835218591673027,0.07857628487181464,0.124711,6.97673,0.482467,0.482467,0.125,0.25,25103533.890635844,0.6965432298070978,0.005,1.1437920081337075e-05,-5.995268240056603,0.12499486850673946,6.120263108563343
8,2,4,4.77093649484642,0.05381065969434709,0.5963670618558025,0.006726332461793386,4.992850268492591,0.05019633488960244,0.174312,5.20692,0.306659,0.306659,0.175,0.25,25103533.890635844,0.6965432298070978,0.005,1.1437920081337075e-05,-4.174569432990618,0.43598350515358053,4.610552938144198
8,2,5,3.082939487717136,0.025309837034717005,0.385367435964642,0.0031637296293396257,3.2492764000633882,0.0235942510350548,0.245795,3.34398,0.165196,0.165196,0.25,0.25,25103533.890635844,0.6965432298070978,0.01,5.718960040668537e-06,-2.697572051752494,0.26104051228286407,2.958612564035358
8,2,6,1.6951728817235694,0.01665797463932524,0.21189661021544617,0.002082246829915655,1.7432666877188738,0.015384189484737272,0.344597,1.74451,0.0979372,0.0979372,0.35,0.25,25103533.890635844,0.6965432298070978,0.01,5.718960040668537e-06,-1.4832762715081231,0.049337118276430614,1.5326133897845537
8,2,7,0.947360631240855,0.013121136869725785,0.1184200789051069,0.001640142108715723,0.9527415087759542,0.012175911462829729,0.4432,0.926699,0.0465197,0.0465197,0.45,0.25,25103533.890635844,0.6965432298070978,0.01,5.718960040668537e-06,-0.8289405523357481,-0.02066163124085496,0.8082789210948932
8,2,8,0.4671346566580061,0.009875164076001164,0.05839183208225075,0.0012343955095001455,0.44632260369427357,0.00857321306213797,0.557294,0.423678,0.0286121,0.0286121,0.575,0.25,25103533.890635844,0.6965432298070978,0.015,3.8126400271123595e-06,-0.40874282457575534,-0.043456656658006076,0.36528616791774926
8,2,9,0.24243210270684432,0.01188453382942633,0.03030401283835554,0.0014855667286782913,0.21964685042134907,0.009180488610172573,0.698862,0.185165,0.0174102,0.0174102,0.7250000000000001,0.25,25103533.890635844,0.6965432298070978,0.015,3.8126400271123595e-06,-0.21212808986848877,-0.05726710270684432,0.15486098716164445
8,2,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.25,25103533.890635844,0.6965432298070978,0.02,2.8594800203342687e-06,,,
8,3,2,2.908623029266596,0.05838247863146895,0.3635778786583246,0.0072978098289336185,4.018063722930879,0.059005732211438615,0.0751311,3.90484,0.47158,0.47158,0.07500000000000001,0.35,25103533.890635844,0.6965432298070978,0.005,1.1437920081337075e-05,-2.5450451506082716,0.9962169707334039,3.5412621213416755
8,3,3,2.880069526774781,0.09486961980103019,0.3600086908468476,0.011858702475128774,3.1356143841054642,0.03753540841612678,0.12498,3.23248,0.300302,0.300302,0.125,0.35,25103533.890635844,0.6965432298070978,0.005,1.1437920081337075e-05,-2.520060835927933,0.3524104732252189,2.872471309153152
8,3,4,2.420765139795379,0.04989710455190338,0.3025956424744224,0.006237138068987923,2.563983492243304,0.028594656741998247,0.174711,2.64777,0.190526,0.190526,0.175,0.35,25103533.890635844,0.6965432298070978,0.005,1.1437920081337075e-05,-2.118169497320957,0.22700486020462085,2.3451743575255777
8,3,5,1.7671877155325961,0.024171497918396484,0.22089846444157452,0.0030214372397995605,1.8497556105527875,0.015021105660147985,0.247735,1.89272,0.104686,0.104686,0.25,0.35,25103533.890635844,0.6965432298070978,0.01,5.718960040668537e-06,-1.5462892510910216,0.12553228446740383,1.6718215355584254
8,3,6,1.0362771355171172,0.013976613292800656,0.12953464193963965,0.001747076661600082,1.1313199520546309,0.0099852468381163,0.346932,1.13472,0.0592443,0.0592443,0.35,0.35,25103533.890635844,0.6965432298070978,0.01,5.718960040668537e-06,-0.9067424935774775,0.09844286448288275,1.0051853580603602
8,3,7,0.6392495098512396,0.008199531271263301,0.07990618873140494,0.0010249414089079127,0.6801554879148464,0.006987860501653123,0.446865,0.678418,0.0416538,0.0416538,0.45,0.35,25103533.890635844,0.6965432298070978,0.01,5.718960040668537e-06,-0.5593433211198346,0.03916849014876034,0.598511811268595
8,3,8,0.3287964282413744,0.0041288391237794516,0.0410995535301718,0.0005161048904724314,0.35257424098622303,0.0038524919168320603,0.567027,0.349034,0.0165636,0.0165636,0.575,0.35,25103533.890635844,0.6965432298070978,0.015,3.8126400271123595e-06,-0.2876968747112026,0.020237571758625617,0.3079344464698282
8,3,9,0.1568115550523049,0.0027756442323790534,0.019601444381538113,0.00034695552904738167,0.1606932907797851,0.0026333250364694643,0.716256,0.154692,0.00865312,0.00865312,0.7250000000000001,0.35,25103533.890635844,0.6965432298070978,0.015,3.8126400271123595e-06,-0.1372101106707668,-0.0021195550523049056,0.1350905556184619
8,3,10,0.0779138819784496,0.0018852166502420604,0.0097392352473062,0.00023565208128025755,0.07436797058205004,0.001650432628691661,0.880934,0.0678246,0.00381035,0.00381035,0.9,0.35,25103533.890635844,0.6965432298070978,0.02,2.8594800203342687e-06,-0.0681746467311434,-0.010089281978449605,0.0580853647526938
8,4,2,1.3916878535943356,0.06427529318543596,0.17396098169929194,0.008034411648179494,1.9808782141738859,0.0392689297876254,0.0752315,1.97159,0.172093,0.172093,0.07500000000000001,0.45,25103533.890635844,0.6965432298070978,0.005,1.1437920081337075e-05,-1.2177268718950436,0.5799021464056644,1.797629018300708
