ixq2,iz,point,x,y,exl,exh,eyl,eyh
3,1,5,0.345106,0.830856,0,0,0.0350175,0.0350175
3,1,6,0.444951,0.447492,0,0,0.0250403,0.0250403
3,1,7,0.561937,0.214313,0,0,0.010621,0.010621
3,1,8,0.709936,0.0964513,0,0,0.00795685,0.00795685
3,1,9,0.866687,0.0282191,0,0,0.00690279,0.00690279
3,2,0,0.0239833,1.78512,0,0,0.12528,0.12528
3,2,1,0.0740736,1.57799,0,0,0.0967556,0.0967556
3,2,2,0.12456,1.27792,0,0,0.0833467,0.0833467
3,2,3,0.174691,1.10495,0,0,0.0606457,0.0606457
3,2,4,0.247853,0.811322,0,0,0.0367783,0.0367783
3,2,5,0.346314,0.520607,0,0,0.0187112,0.0187112
3,2,6,0.445912,0.329008,0,0,0.0137883,0.0137883
3,2,7,0.565955,0.184524,0,0,0.00886808,0.00886808
3,2,8,0.715488,0.0794649,0,0,0.00424606,0.00424606
3,2,9,0.882653,0.0286118,0,0,0.00168311,0.00168311
3,3,0,0.0225843,0.938256,0,0,0.0807115,0.0807115
3,3,1,0.0737852,0.836103,0,0,0.0448739,0.0448739
3,3,2,0.124353,0.708048,0,0,0.0422763,0.0422763
3,3,3,0.17462,0.629358,0,0,0.0389422,0.0389422
3,3,4,0.248524,0.463632,0,0,0.0241275,0.0241275
3,3,5,0.347557,0.32975,0,0,0.0154706,0.0154706
3,3,6,0.446348,0.225411,0,0,0.00991918,0.00991918
3,3,7,0.56687,0.14103,0,0,0.00744783,0.00744783
3,3,8,0.716035,0.0680476,0,0,0.00386287,0.00386287
3,3,9,0.881044,0.0260991,0,0,0.00137948,0.00137948
3,4,0,0.0223088,0.575413,0,0,0.0402093,0.0402093
3,4,1,0.0735806,0.497961,0,0,0.0329673,0.0329673
3,4,2,0.124093,0.45091,0,0,0.0246539,0.0246539
3,4,3,0.174504,0.363972,0,0,0.0294889,0.0294889
3,4,4,0.24816,0.301522,0,0,0.0182435,0.0182435
3,4,5,0.347772,0.205227,0,0,0.0112258,0.0112258
3,4,6,0.447436,0.133248,0,0,0.00746521,0.00746521
3,4,7,0.566656,0.0858308,0,0,0.00554638,0.00554638
3,4,8,0.71406,0.0347511,0,0,0.00216823,0.00216823
3,4,9,0.874271,0.0108315,0,0,0.000849575,0.000849575
3,5,0,0.022432,0.336399,0,0,0.0308114,0.0308114
3,5,1,0.073376,0.273725,0,0,0.0228642,0.0228642
3,5,2,0.123552,0.237228,0,0,0.0197164,0.0197164
3,5,3,0.173678,0.18469,0,0,0.014802,0.014802
3,5,4,0.246448,0.132409,0,0,0.00736295,0.00736295
3,5,5,0.346239,0.0825468,0,0,0.00699549,0.00699549
3,5,6,0.444859,0.0437801,0,0,0.00364082,0.00364082
3,5,7,0.559932,0.0157362,0,0,0.00174259,0.00174259
3,5,8,0.703276,0.00312297,0,0,0.000573511,0.000573511
4,0,0,0.0250616,9.28787,0,0,2.27325,2.27325
4,0,1,0.0735471,7.71062,0,0,1.3761,1.3761
4,0,2,0.123937,5.884,0,0,0.802026,0.802026
4,0,3,0.173048,4.0793,0,0,0.494775,0.494775
4,0,4,0.240975,2.43383,0,0,0.259175,0.259175
4,0,5,0.338983,1.33555,0,0,0.117175,0.117175
4,0,6,0.433286,0.562633,0,0,0.0899591,0.0899591
4,1,0,0.024876,3.96706,0,0,0.381076,0.381076
4,1,1,0.0733583,3.31803,0,0,0.216542,0.216542
4,1,2,0.124339,2.69774,0,0,0.164835,0.164835
4,1,3,0.174096,2.11014,0,0,0.114869,0.114869
4,1,4,0.244341,1.40219,0,0,0.0600405,0.0600405
4,1,5,0.343855,0.784305,0,0,0.0401644,0.0401644
4,1,6,0.443413,0.415567,0,0,0.0302699,0.0302699
4,1,7,0.557904,0.184995,0,0,0.0119618,0.0119618
4,1,8,0.702922,0.0655901,0,0,0.0109652,0.0109652
4,2,0,0.0227484,1.91295,0,0,0.121699,0.121699
4,2,1,0.0737887,1.62356,0,0,0.101918,0.101918
