xq2_bin,z_bin_phiavg,pt2_bin_phiavg,phi_nonzero_mean,phi_nonzero_count,phi_nonzero_sum,z_bin0,pt2_bin0,z_bin_spec,pt2_bin_spec,content,error,_merge,diff(phiavg - spec),ratio(phiavg/spec),abs_rel_diff
5,,,,,,,,1.0,6.0,0.0,0.0,right_only,,,
5,,,,,,,,1.0,7.0,0.0,0.0,right_only,,,
5,,,,,,,,1.0,8.0,0.0,0.0,right_only,,,
5,,,,,,,,1.0,9.0,0.0,0.0,right_only,,,
5,,,,,,,,1.0,10.0,0.0,0.0,right_only,,,
5,3.0,1.0,60826.8375,8.0,486614.7,2.0,0.0,2.0,0.0,5037.82,781.223,both,55789.0175,12.074039465483088,11.074039465483088
5,3.0,2.0,47181.0,8.0,377448.0,2.0,1.0,2.0,1.0,2241.26,193.334,both,44939.74,21.051105181906603,20.051105181906603
5,3.0,3.0,40293.5875,8.0,322348.7,2.0,2.0,2.0,2.0,1250.26,133.198,both,39043.3275,32.2281665413594,31.228166541359396
5,3.0,4.0,32969.9,8.0,263759.2,2.0,3.0,2.0,3.0,1160.05,111.122,both,31809.850000000002,28.42110253868368,27.42110253868368
5,3.0,5.0,46204.2375,8.0,369633.9,2.0,4.0,2.0,4.0,1341.13,102.181,both,44863.107500000006,34.4517216824618,33.45172168246181
5,3.0,6.0,23225.583333333332,6.0,139353.5,2.0,5.0,2.0,5.0,348.634,54.5558,both,22876.94933333333,66.61881323489199,65.61881323489197
5,3.0,7.0,11424.523333333333,6.0,68547.14,2.0,6.0,2.0,6.0,50.4859,24.9666,both,11374.037433333333,226.29136716059995,225.29136716059995
5,3.0,8.0,4738.6224999999995,4.0,18954.489999999998,2.0,7.0,2.0,7.0,0.0,0.0,both,4738.6224999999995,,
5,,,,,,,,2.0,8.0,0.0,0.0,right_only,,,
5,,,,,,,,2.0,9.0,0.0,0.0,right_only,,,
5,,,,,,,,2.0,10.0,0.0,0.0,right_only,,,
5,4.0,1.0,31814.65,8.0,254517.2,3.0,0.0,3.0,0.0,7352.81,490.185,both,24461.84,4.32686959135351,3.3268695913535096
5,4.0,2.0,25070.575,8.0,200564.6,3.0,1.0,3.0,1.0,3073.42,191.387,both,21997.155,8.157223874380982,7.157223874380982
5,4.0,3.0,20727.825,8.0,165822.6,3.0,2.0,3.0,2.0,1759.44,154.203,both,18968.385000000002,11.780921770563362,10.780921770563362
5,4.0,4.0,18159.0625,8.0,145272.5,3.0,3.0,3.0,3.0,1268.4,116.793,both,16890.6625,14.31651095868811,13.31651095868811
5,4.0,5.0,23854.0,8.0,190832.0,3.0,4.0,3.0,4.0,1944.34,145.405,both,21909.66,12.268430418548197,11.268430418548197
5,4.0,6.0,14220.987500000001,8.0,113767.90000000001,3.0,5.0,3.0,5.0,691.999,75.9929,both,13528.988500000001,20.550589668482182,19.550589668482182
5,4.0,7.0,6396.2,6.0,38377.2,3.0,6.0,3.0,6.0,80.9959,20.3302,both,6315.2041,78.96942931679257,77.96942931679257
5,4.0,8.0,3133.0399999999995,6.0,18798.239999999998,3.0,7.0,3.0,7.0,0.0,0.0,both,3133.0399999999995,,
5,4.0,9.0,510.359,1.0,510.359,3.0,8.0,3.0,8.0,0.0,0.0,both,510.359,,
5,,,,,,,,3.0,9.0,0.0,0.0,right_only,,,
5,,,,,,,,3.0,10.0,0.0,0.0,right_only,,,
5,5.0,1.0,17594.3875,8.0,140755.1,4.0,0.0,4.0,0.0,7021.94,237.792,both,10572.447500000002,2.505630566481628,1.5056305664816279
5,5.0,2.0,13850.675000000001,8.0,110805.40000000001,4.0,1.0,4.0,1.0,2825.64,178.311,both,11025.035000000002,4.9017833128070105,3.901783312807011
5,5.0,3.0,11002.22125,8.0,88017.77,4.0,2.0,4.0,2.0,1333.08,93.7129,both,9669.14125,8.253234051969875,7.2532340519698755
5,5.0,4.0,8757.8925,8.0,70063.14,4.0,3.0,4.0,3.0,682.068,75.1939,both,8075.8245,12.84020434912648,11.84020434912648
5,5.0,5.0,12567.1125,8.0,100536.9,4.0,4.0,4.0,4.0,639.901,46.0182,both,11927.2115,19.639151212453175,18.639151212453175
5,5.0,6.0,7098.535,8.0,56788.28,4.0,5.0,4.0,5.0,132.89,23.4957,both,6965.6449999999995,53.41662277071262,52.41662277071262
5,5.0,7.0,3225.1275,8.0,25801.02,4.0,6.0,4.0,6.0,0.0,0.0,both,3225.1275,,
5,5.0,8.0,1430.73,4.0,5722.92,4.0,7.0,4.0,7.0,0.0,0.0,both,1430.73,,
5,5.0,9.0,224.029,2.0,448.058,4.0,8.0,4.0,8.0,0.0,0.0,both,224.029,,
5,,,,,,,,4.0,9.0,0.0,0.0,right_only,,,
5,,,,,,,,4.0,10.0,0.0,0.0,right_only,,,
5,6.0,1.0,9262.835,8.0,74102.68,5.0,0.0,5.0,0.0,2617.12,132.011,both,6645.714999999999,3.5393237604695234,2.5393237604695234
5,6.0,2.0,6761.03125,8.0,54088.25,5.0,1.0,5.0,1.0,813.758,93.4134,both,5947.27325,8.308405262989734,7.308405262989734
5,6.0,3.0,5003.4037499999995,8.0,40027.229999999996,5.0,2.0,5.0,2.0,260.022,40.5652,both,4743.38175,19.242232388028704,18.242232388028704
5,6.0,4.0,3747.2771428571427,7.0,26230.94,5.0,3.0,5.0,3.0,85.0753,16.9838,both,3662.2018428571428,44.046593345626086,43.046593345626086
5,6.0,5.0,4031.0575,8.0,32248.46,5.0,4.0,5.0,4.0,0.0,0.0,both,4031.0575,,
5,6.0,6.0,1701.5600000000002,6.0,10209.36,5.0,5.0,5.0,5.0,0.0,0.0,both,1701.5600000000002,,
5,6.0,7.0,519.461,6.0,3116.766,5.0,6.0,5.0,6.0,0.0,0.0,both,519.461,,
5,,,,,,,,5.0,7.0,0.0,0.0,right_only,,,
5,,,,,,,,5.0,8.0,0.0,0.0,right_only,,,
5,,,,,,,,5.0,9.0,0.0,0.0,right_only,,,
5,,,,,,,,5.0,10.0,0.0,0.0,right_only,,,
5,7.0,1.0,1484.2075,8.0,11873.66,6.0,0.0,6.0,0.0,0.0,0.0,both,1484.2075,,
5,7.0,2.0,1007.5934285714286,7.0,7053.154,6.0,1.0,6.0,1.0,0.0,0.0,both,1007.5934285714286,,
5,7.0,3.0,518.6196666666666,3.0,1555.859,6.0,2.0,6.0,2.0,0.0,0.0,both,518.6196666666666,,
5,7.0,4.0,297.382,3.0,892.146,6.0,3.0,6.0,3.0,0.0,0.0,both,297.382,,
5,7.0,5.0,120.086,1.0,120.086,6.0,4.0,6.0,4.0,0.0,0.0,both,120.086,,
5,,,,,,,,6.0,5.0,0.0,0.0,right_only,,,
5,,,,,,,,6.0,6.0,0.0,0.0,right_only,,,
5,,,,,,,,6.0,7.0,0.0,0.0,right_only,,,
5,,,,,,,,6.0,8.0,0.0,0.0,right_only,,,
5,,,,,,,,6.0,9.0,0.0,0.0,right_only,,,
5,,,,,,,,6.0,10.0,0.0,0.0,right_only,,,
5,,,,,,,,7.0,0.0,0.0,0.0,right_only,,,
5,,,,,,,,7.0,1.0,0.0,0.0,right_only,,,
5,,,,,,,,7.0,2.0,0.0,0.0,right_only,,,
5,,,,,,,,7.0,3.0,0.0,0.0,right_only,,,
5,,,,,,,,7.0,4.0,0.0,0.0,right_only,,,
5,,,,,,,,7.0,5.0,0.0,0.0,right_only,,,
5,,,,,,,,7.0,6.0,0.0,0.0,right_only,,,
5,,,,,,,,7.0,7.0,0.0,0.0,right_only,,,
5,,,,,,,,7.0,8.0,0.0,0.0,right_only,,,
5,,,,,,,,7.0,9.0,0.0,0.0,right_only,,,
5,,,,,,,,7.0,10.0,0.0,0.0,right_only,,,
6,,,,,,,,0.0,0.0,0.0,0.0,right_only,,,
6,,,,,,,,0.0,1.0,0.0,0.0,right_only,,,
6,,,,,,,,0.0,2.0,0.0,0.0,right_only,,,
6,,,,,,,,0.0,3.0,0.0,0.0,right_only,,,
6,,,,,,,,0.0,4.0,0.0,0.0,right_only,,,
6,,,,,,,,0.0,5.0,0.0,0.0,right_only,,,
6,,,,,,,,0.0,6.0,0.0,0.0,right_only,,,
6,,,,,,,,0.0,7.0,0.0,0.0,right_only,,,
6,,,,,,,,0.0,8.0,0.0,0.0,right_only,,,
6,,,,,,,,0.0,9.0,0.0,0.0,right_only,,,
6,,,,,,,,0.0,10.0,0.0,0.0,right_only,,,
6,2.0,1.0,102203.23333333334,6.0,613219.4,1.0,0.0,1.0,0.0,0.0,0.0,both,102203.23333333334,,
6,2.0,2.0,93234.90000000001,3.0,279704.7,1.0,1.0,1.0,1.0,0.0,0.0,both,93234.90000000001,,
6,2.0,3.0,80480.45,2.0,160960.9,1.0,2.0,1.0,2.0,0.0,0.0,both,80480.45,,
6,2.0,4.0,47474.8,1.0,47474.8,1.0,3.0,1.0,3.0,0.0,0.0,both,47474.8,,
6,2.0,5.0,27619.0,1.0,27619.0,1.0,4.0,1.0,4.0,0.0,0.0,both,27619.0,,
6,,,,,,,,1.0,5.0,0.0,0.0,right_only,,,
6,,,,,,,,1.0,6.0,0.0,0.0,right_only,,,
6,,,,,,,,1.0,7.0,0.0,0.0,right_only,,,
6,,,,,,,,1.0,8.0,0.0,0.0,right_only,,,
6,,,,,,,,1.0,9.0,0.0,0.0,right_only,,,
6,,,,,,,,1.0,10.0,0.0,0.0,right_only,,,
6,3.0,1.0,37556.675,8.0,300453.4,2.0,0.0,2.0,0.0,1142.71,227.695,both,36413.965000000004,32.866322163978616,31.866322163978616
6,3.0,2.0,31362.0625,8.0,250896.5,2.0,1.0,2.0,1.0,614.486,84.1775,both,30747.5765,51.037879626224196,50.037879626224196
6,3.0,3.0,24102.283333333336,6.0,144613.7,2.0,2.0,2.0,2.0,278.112,64.8168,both,23824.171333333335,86.6639459402447,85.6639459402447
6,3.0,4.0,18521.583333333332,6.0,111129.5,2.0,3.0,2.0,3.0,241.875,64.776,both,18279.708333333332,76.57502153316106,75.57502153316106
6,3.0,5.0,25522.079999999998,5.0,127610.4,2.0,4.0,2.0,4.0,176.543,47.2935,both,25345.536999999997,144.5657998334683,143.5657998334683
6,3.0,6.0,7180.535,4.0,28722.14,2.0,5.0,2.0,5.0,0.0,0.0,both,7180.535,,
6,3.0,7.0,2288.92,1.0,2288.92,2.0,6.0,2.0,6.0,0.0,0.0,both,2288.92,,
6,,,,,,,,2.0,7.0,0.0,0.0,right_only,,,
6,,,,,,,,2.0,8.0,0.0,0.0,right_only,,,
6,,,,,,,,2.0,9.0,0.0,0.0,right_only,,,
6,,,,,,,,2.0,10.0,0.0,0.0,right_only,,,
6,4.0,1.0,21029.375,8.0,168235.0,3.0,0.0,3.0,0.0,2634.75,259.079,both,18394.625,7.981544738589999,6.981544738589999
6,4.0,2.0,15689.575,8.0,125516.6,3.0,1.0,3.0,1.0,915.694,118.198,both,14773.881000000001,17.134080817390963,16.134080817390963
6,4.0,3.0,13565.1875,8.0,108521.5,3.0,2.0,3.0,2.0,554.669,68.3244,both,13010.5185,24.456364967214682,23.456364967214682
6,4.0,4.0,9148.021428571428,7.0,64036.15,3.0,3.0,3.0,3.0,333.163,33.3952,both,8814.858428571428,27.458095372449606,26.458095372449606
6,4.0,5.0,11211.438333333334,6.0,67268.63,3.0,4.0,3.0,4.0,187.145,26.8275,both,11024.293333333333,59.90776314266122,58.90776314266121
6,4.0,6.0,4287.126666666667,6.0,25722.760000000002,3.0,5.0,3.0,5.0,0.0,0.0,both,4287.126666666667,,
6,4.0,7.0,620.095,1.0,620.095,3.0,6.0,3.0,6.0,0.0,0.0,both,620.095,,
6,,,,,,,,3.0,7.0,0.0,0.0,right_only,,,
6,,,,,,,,3.0,8.0,0.0,0.0,right_only,,,
6,,,,,,,,3.0,9.0,0.0,0.0,right_only,,,
6,,,,,,,,3.0,10.0,0.0,0.0,right_only,,,
6,5.0,1.0,11306.8275,8.0,90454.62,4.0,0.0,4.0,0.0,2217.82,120.962,both,9089.0075,5.098171853441667,4.098171853441667
6,5.0,2.0,7858.925,8.0,62871.4,4.0,1.0,4.0,1.0,441.958,42.2807,both,7416.967000000001,17.782063001461676,16.782063001461676
6,5.0,3.0,5300.39375,8.0,42403.15,4.0,2.0,4.0,2.0,120.981,49.3686,both,5179.41275,43.81178656152619,42.8117865615262
6,5.0,4.0,3476.01625,8.0,27808.13,4.0,3.0,4.0,3.0,0.0,0.0,both,3476.01625,,
6,5.0,5.0,3293.522857142857,7.0,23054.66,4.0,4.0,4.0,4.0,0.0,0.0,both,3293.522857142857,,
6,5.0,6.0,579.192,3.0,1737.576,4.0,5.0,4.0,5.0,0.0,0.0,both,579.192,,
6,,,,,,,,4.0,6.0,0.0,0.0,right_only,,,
6,,,,,,,,4.0,7.0,0.0,0.0,right_only,,,
6,,,,,,,,4.0,8.0,0.0,0.0,right_only,,,
6,,,,,,,,4.0,9.0,0.0,0.0,right_only,,,
6,,,,,,,,4.0,10.0,0.0,0.0,right_only,,,
6,6.0,1.0,2767.0875,8.0,22136.7,5.0,0.0,5.0,0.0,80.004,31.6127,both,2687.0835,34.58686440677966,33.58686440677966
6,6.0,2.0,1441.74875,8.0,11533.99,5.0,1.0,5.0,1.0,0.0,0.0,both,1441.74875,,
6,6.0,3.0,795.8152,5.0,3979.076,5.0,2.0,5.0,2.0,0.0,0.0,both,795.8152,,
6,6.0,4.0,282.59349999999995,2.0,565.1869999999999,5.0,3.0,5.0,3.0,0.0,0.0,both,282.59349999999995,,
6,,,,,,,,5.0,4.0,0.0,0.0,right_only,,,
6,,,,,,,,5.0,5.0,0.0,0.0,right_only,,,
6,,,,,,,,5.0,6.0,0.0,0.0,right_only,,,
6,,,,,,,,5.0,7.0,0.0,0.0,right_only,,,
6,,,,,,,,5.0,8.0,0.0,0.0,right_only,,,
6,,,,,,,,5.0,9.0,0.0,0.0,right_only,,,
6,,,,,,,,5.0,10.0,0.0,0.0,right_only,,,
6,,,,,,,,6.0,0.0,0.0,0.0,right_only,,,
6,,,,,,,,6.0,1.0,0.0,0.0,right_only,,,
6,,,,,,,,6.0,2.0,0.0,0.0,right_only,,,
6,,,,,,,,6.0,3.0,0.0,0.0,right_only,,,
6,,,,,,,,6.0,4.0,0.0,0.0,right_only,,,
6,,,,,,,,6.0,5.0,0.0,0.0,right_only,,,
6,,,,,,,,6.0,6.0,0.0,0.0,right_only,,,
6,,,,,,,,6.0,7.0,0.0,0.0,right_only,,,
6,,,,,,,,6.0,8.0,0.0,0.0,right_only,,,
6,,,,,,,,6.0,9.0,0.0,0.0,right_only,,,
6,,,,,,,,6.0,10.0,0.0,0.0,right_only,,,
6,,,,,,,,7.0,0.0,0.0,0.0,right_only,,,
6,,,,,,,,7.0,1.0,0.0,0.0,right_only,,,
6,,,,,,,,7.0,2.0,0.0,0.0,right_only,,,
6,,,,,,,,7.0,3.0,0.0,0.0,right_only,,,
6,,,,,,,,7.0,4.0,0.0,0.0,right_only,,,
6,,,,,,,,7.0,5.0,0.0,0.0,right_only,,,
6,,,,,,,,7.0,6.0,0.0,0.0,right_only,,,
6,,,,,,,,7.0,7.0,0.0,0.0,right_only,,,
6,,,,,,,,7.0,8.0,0.0,0.0,right_only,,,
6,,,,,,,,7.0,9.0,0.0,0.0,right_only,,,
6,,,,,,,,7.0,10.0,0.0,0.0,right_only,,,
7,,,,,,,,0.0,0.0,15573.4,4362.8,right_only,,,
7,,,,,,,,0.0,1.0,18080.3,3801.85,right_only,,,
7,,,,,,,,0.0,2.0,16409.3,2344.65,right_only,,,
7,,,,,,,,0.0,3.0,10872.7,1341.68,right_only,,,
7,,,,,,,,0.0,4.0,7939.24,905.503,right_only,,,
7,,,,,,,,0.0,5.0,653.635,98.1443,right_only,,,
7,,,,,,,,0.0,6.0,0.0,0.0,right_only,,,
7,,,,,,,,0.0,7.0,0.0,0.0,right_only,,,
7,,,,,,,,0.0,8.0,0.0,0.0,right_only,,,
7,,,,,,,,0.0,9.0,0.0,0.0,right_only,,,
7,,,,,,,,0.0,10.0,0.0,0.0,right_only,,,
7,,,,,,,,1.0,0.0,-19919.9,3492.44,right_only,,,
7,,,,,,,,1.0,1.0,-23401.3,2526.9,right_only,,,
7,,,,,,,,1.0,2.0,26530.3,1642.9,right_only,,,
7,,,,,,,,1.0,3.0,24248.7,1213.72,right_only,,,
7,,,,,,,,1.0,4.0,35272.7,1375.3,right_only,,,
7,,,,,,,,1.0,5.0,18648.1,755.634,right_only,,,
7,,,,,,,,1.0,6.0,7902.04,306.878,right_only,,,
7,,,,,,,,1.0,7.0,3446.26,203.03,right_only,,,
7,,,,,,,,1.0,8.0,547.215,51.3582,right_only,,,
7,,,,,,,,1.0,9.0,0.0,0.0,right_only,,,
7,,,,,,,,1.0,10.0,0.0,0.0,right_only,,,
7,3.0,1.0,18694.375,8.0,149555.0,2.0,0.0,2.0,0.0,-7603.58,1425.46,both,26297.955,-2.4586280410017385,-3.458628041001739
7,3.0,2.0,17421.649999999998,6.0,104529.9,2.0,1.0,2.0,1.0,10983.5,1070.09,both,6438.149999999998,1.5861656120544452,0.5861656120544451
7,3.0,3.0,16739.8,3.0,50219.399999999994,2.0,2.0,2.0,2.0,12323.8,935.817,both,4416.0,1.3583310342589137,0.35833103425891366
7,3.0,4.0,11006.186666666666,3.0,33018.56,2.0,3.0,2.0,3.0,12631.5,736.95,both,-1625.3133333333335,0.8713285569145918,0.12867144308540818
7,3.0,5.0,7164.080000000001,3.0,21492.24,2.0,4.0,2.0,4.0,22600.2,953.644,both,-15436.119999999999,0.31699188502756614,0.6830081149724339
7,,,,,,,,2.0,5.0,16500.2,661.965,right_only,,,
7,,,,,,,,2.0,6.0,11185.2,552.07,right_only,,,
7,,,,,,,,2.0,7.0,9482.09,339.521,right_only,,,
7,,,,,,,,2.0,8.0,4245.56,187.688,right_only,,,
7,,,,,,,,2.0,9.0,2067.25,78.7581,right_only,,,
7,,,,,,,,2.0,10.0,542.97,67.0265,right_only,,,
7,4.0,1.0,10746.815,8.0,85974.52,3.0,0.0,3.0,0.0,3857.67,391.94,both,6889.145,2.7858305661189267,1.7858305661189269
7,4.0,2.0,9785.7775,8.0,78286.22,3.0,1.0,3.0,1.0,5580.31,421.462,both,4205.4675,1.7536261426336528,0.7536261426336529
7,4.0,3.0,5445.3,6.0,32671.8,3.0,2.0,3.0,2.0,6219.58,289.702,both,-774.2799999999997,0.8755092787615885,0.12449072123841155
7,4.0,4.0,3525.62,4.0,14102.48,3.0,3.0,3.0,3.0,6479.77,357.028,both,-2954.1500000000005,0.5440964725599828,0.4559035274400172
7,4.0,5.0,1708.4250000000002,2.0,3416.8500000000004,3.0,4.0,3.0,4.0,11802.7,666.373,both,-10094.275000000001,0.14474865920509714,0.855251340794903
7,,,,,,,,3.0,5.0,9971.34,394.366,right_only,,,
7,,,,,,,,3.0,6.0,7450.32,228.671,right_only,,,
7,,,,,,,,3.0,7.0,7488.7,257.72,right_only,,,
7,,,,,,,,3.0,8.0,4414.48,135.138,right_only,,,
7,,,,,,,,3.0,9.0,2993.51,132.344,right_only,,,
7,,,,,,,,3.0,10.0,1868.44,126.955,right_only,,,
7,5.0,1.0,4037.3375,8.0,32298.7,4.0,0.0,4.0,0.0,2771.12,219.428,both,1266.2175000000002,1.456933478160455,0.45693347816045504
7,5.0,2.0,2247.35875,8.0,17978.87,4.0,1.0,4.0,1.0,3266.46,267.051,both,-1019.1012500000002,0.6880104914800732,0.3119895085199268
7,5.0,3.0,847.5329999999999,4.0,3390.1319999999996,4.0,2.0,4.0,2.0,3367.96,238.431,both,-2520.427,0.25164580339433956,0.7483541966056604
7,,,,,,,,4.0,3.0,3414.17,202.508,right_only,,,
7,,,,,,,,4.0,4.0,6508.04,295.182,right_only,,,
7,,,,,,,,4.0,5.0,5766.26,241.437,right_only,,,
7,,,,,,,,4.0,6.0,4697.49,192.591,right_only,,,
7,,,,,,,,4.0,7.0,5136.42,203.195,right_only,,,
7,,,,,,,,4.0,8.0,3270.72,175.345,right_only,,,
7,,,,,,,,4.0,9.0,2424.33,153.714,right_only,,,
7,,,,,,,,4.0,10.0,2131.47,130.342,right_only,,,
7,6.0,1.0,218.139,1.0,218.139,5.0,0.0,5.0,0.0,1856.54,183.958,both,-1638.4009999999998,0.11749760306807287,0.8825023969319271
7,,,,,,,,5.0,1.0,2184.96,178.333,right_only,,,
7,,,,,,,,5.0,2.0,2137.23,125.433,right_only,,,
7,,,,,,,,5.0,3.0,2022.0,122.38,right_only,,,
7,,,,,,,,5.0,4.0,3700.54,274.302,right_only,,,
7,,,,,,,,5.0,5.0,3447.92,270.087,right_only,,,
7,,,,,,,,5.0,6.0,2910.38,185.187,right_only,,,
7,,,,,,,,5.0,7.0,3440.34,212.786,right_only,,,
7,,,,,,,,5.0,8.0,2388.33,146.307,right_only,,,
7,,,,,,,,5.0,9.0,1888.75,130.441,right_only,,,
7,,,,,,,,5.0,10.0,1453.86,125.312,right_only,,,
7,,,,,,,,6.0,0.0,1378.62,152.065,right_only,,,
7,,,,,,,,6.0,1.0,1413.62,133.613,right_only,,,
7,,,,,,,,6.0,2.0,1331.2,102.112,right_only,,,
7,,,,,,,,6.0,3.0,1232.56,117.084,right_only,,,
7,,,,,,,,6.0,4.0,2276.18,170.102,right_only,,,
7,,,,,,,,6.0,5.0,1961.27,129.836,right_only,,,
7,,,,,,,,6.0,6.0,1646.81,164.509,right_only,,,
7,,,,,,,,6.0,7.0,1842.86,139.438,right_only,,,
7,,,,,,,,6.0,8.0,1086.29,123.491,right_only,,,
7,,,,,,,,6.0,9.0,650.728,72.6979,right_only,,,
7,,,,,,,,6.0,10.0,190.912,24.0588,right_only,,,
7,,,,,,,,7.0,0.0,494.152,101.214,right_only,,,
7,,,,,,,,7.0,1.0,444.055,79.6249,right_only,,,
7,,,,,,,,7.0,2.0,373.346,58.9576,right_only,,,
7,,,,,,,,7.0,3.0,330.823,49.6175,right_only,,,
7,,,,,,,,7.0,4.0,524.828,47.8764,right_only,,,
7,,,,,,,,7.0,5.0,274.971,40.4548,right_only,,,
7,,,,,,,,7.0,6.0,148.432,50.8555,right_only,,,
7,,,,,,,,7.0,7.0,63.1305,12.5044,right_only,,,
7,,,,,,,,7.0,8.0,0.0,0.0,right_only,,,
7,,,,,,,,7.0,9.0,0.0,0.0,right_only,,,
7,,,,,,,,7.0,10.0,0.0,0.0,right_only,,,
8,1.0,1.0,1673116.6666666667,6.0,10038700.0,0.0,0.0,0.0,0.0,-10297.1,3118.99,both,1683413.7666666668,-162.484259322204,-163.484259322204
8,1.0,2.0,698060.0,8.0,5584480.0,0.0,1.0,0.0,1.0,9855.18,2116.84,both,688204.82,70.83178592374772,69.8317859237477
8,1.0,3.0,350363.125,8.0,2802905.0,0.0,2.0,0.0,2.0,7790.79,1198.48,both,342572.335,44.97145026370882,43.97145026370882
8,1.0,4.0,192077.75,8.0,1536622.0,0.0,3.0,0.0,3.0,4750.12,694.668,both,187327.63,40.43639950148628,39.43639950148628
8,1.0,5.0,186237.0,8.0,1489896.0,0.0,4.0,0.0,4.0,2558.12,294.071,both,183678.88,72.802292308414,71.802292308414
8,1.0,6.0,83982.0375,8.0,671856.3,0.0,5.0,0.0,5.0,62.0476,39.2487,both,83919.9899,1353.5098456668752,1352.509845666875
8,,,,,,,,0.0,6.0,0.0,0.0,right_only,,,
8,,,,,,,,0.0,7.0,0.0,0.0,right_only,,,
8,,,,,,,,0.0,8.0,0.0,0.0,right_only,,,
8,,,,,,,,0.0,9.0,0.0,0.0,right_only,,,
8,,,,,,,,0.0,10.0,0.0,0.0,right_only,,,
8,2.0,1.0,218930.80000000002,6.0,1313584.8,1.0,0.0,1.0,0.0,25653.2,4080.78,both,193277.6,8.534249138509036,7.534249138509036
8,2.0,2.0,93430.2125,8.0,747441.7,1.0,1.0,1.0,1.0,24008.6,2503.57,both,69421.61249999999,3.891531055538432,2.8915310555384317
8,2.0,3.0,74879.575,8.0,599036.6,1.0,2.0,1.0,2.0,24742.8,1826.58,both,50136.774999999994,3.026317757084889,2.026317757084889
8,2.0,4.0,52139.45,8.0,417115.6,1.0,3.0,1.0,3.0,20059.8,1154.79,both,32079.649999999998,2.599200889340871,1.5992008893408707
8,2.0,5.0,67384.2,8.0,539073.6,1.0,4.0,1.0,4.0,24684.2,1224.44,both,42700.0,2.7298514839451955,1.7298514839451957
8,2.0,6.0,37051.55,8.0,296412.4,1.0,5.0,1.0,5.0,10332.3,490.187,both,26719.250000000004,3.585992470214764,2.585992470214764
8,2.0,7.0,20706.575,8.0,165652.6,1.0,6.0,1.0,6.0,3449.78,175.496,both,17256.795000000002,6.002288551733733,5.002288551733734
8,2.0,8.0,15315.35,8.0,122522.8,1.0,7.0,1.0,7.0,1227.4,74.8283,both,14087.95,12.477880071696267,11.477880071696267
8,2.0,9.0,7948.3025,8.0,63586.42,1.0,8.0,1.0,8.0,66.5866,18.4678,both,7881.7159,119.36789834591343,118.36789834591343
8,,,,,,,,1.0,9.0,0.0,0.0,right_only,,,
8,,,,,,,,1.0,10.0,0.0,0.0,right_only,,,
8,3.0,1.0,71365.3,8.0,570922.4,2.0,0.0,2.0,0.0,-14125.5,1725.17,both,85490.8,-5.052231779406039,-6.052231779406039
8,3.0,2.0,42382.76666666667,6.0,254296.6,2.0,1.0,2.0,1.0,14900.8,1179.84,both,27481.96666666667,2.8443282687283014,1.8443282687283014
8,3.0,3.0,31475.0,8.0,251800.0,2.0,2.0,2.0,2.0,14819.8,836.28,both,16655.2,2.123847825206818,1.123847825206818
8,3.0,4.0,26455.45,8.0,211643.6,2.0,3.0,2.0,3.0,14316.1,689.432,both,12139.35,1.8479509084177954,0.8479509084177953
8,3.0,5.0,38625.6875,8.0,309005.5,2.0,4.0,2.0,4.0,23361.7,839.505,both,15263.9875,1.6533765736226387,0.6533765736226387
8,3.0,6.0,22650.025,8.0,181200.2,2.0,5.0,2.0,5.0,14966.8,468.077,both,7683.225000000002,1.5133512173610928,0.5133512173610927
8,3.0,7.0,13972.175,8.0,111777.4,2.0,6.0,2.0,6.0,8623.82,330.663,both,5348.355,1.6201839787936205,0.6201839787936204
8,3.0,8.0,10779.8125,8.0,86238.5,2.0,7.0,2.0,7.0,6124.47,302.144,both,4655.3425,1.7601216921627503,0.7601216921627504
8,3.0,9.0,5141.175,8.0,41129.4,2.0,8.0,2.0,8.0,2090.65,127.23,both,3050.525,2.4591275440652427,1.459127544065243
8,3.0,10.0,3405.94875,8.0,27247.59,2.0,9.0,2.0,9.0,724.533,38.6198,both,2681.41575,4.700888365333256,3.700888365333256
8,3.0,11.0,2264.7157142857145,7.0,15853.01,2.0,10.0,2.0,10.0,127.522,23.3361,both,2137.1937142857146,17.7594118213776,16.7594118213776
8,4.0,1.0,23291.0375,8.0,186328.3,3.0,0.0,3.0,0.0,9049.79,577.975,both,14241.247499999998,2.5736550240392315,1.5736550240392315
8,4.0,2.0,20278.833333333332,6.0,121673.0,3.0,1.0,3.0,1.0,8216.52,475.559,both,12062.313333333332,2.4680562249387004,1.4680562249387004
8,4.0,3.0,17187.716666666667,6.0,103126.3,3.0,2.0,3.0,2.0,7904.19,402.809,both,9283.526666666668,2.174507023068356,1.174507023068356
8,4.0,4.0,15427.633333333333,6.0,92565.8,3.0,3.0,3.0,3.0,7511.65,262.539,both,7915.983333333334,2.0538274990625673,1.0538274990625673
8,4.0,5.0,20302.3575,8.0,162418.86,3.0,4.0,3.0,4.0,13404.2,511.583,both,6898.1574999999975,1.5146265722683934,0.5146265722683933
8,4.0,6.0,15160.433333333334,6.0,90962.6,3.0,5.0,3.0,5.0,10738.3,364.834,both,4422.133333333335,1.4118094422146277,0.41180944221462756
8,4.0,7.0,9297.94625,8.0,74383.57,3.0,6.0,3.0,6.0,7442.35,279.23,both,1855.5962500000005,1.249329344897781,0.249329344897781
