ixq2,iz,point,x,y,exl,exh,eyl,eyh
7,1,0,0.0204408,8.21197,0,0,2.01585,2.01585
7,1,1,0.0714286,6.23763,0,0,1.12953,1.12953
7,1,2,0.123253,5.95088,0,0,1.37601,1.37601
7,1,3,0.173935,4.37125,0,0,1.19424,1.19424
7,1,4,0.234426,1.18816,0,0,0.293291,0.293291
7,2,0,0.018858,4.62832,0,0,0.656947,0.656947
7,2,1,0.0731083,3.04429,0,0,0.478651,0.478651
7,2,2,0.121556,2.26252,0,0,0.331945,0.331945
7,2,3,0.171568,1.4709,0,0,0.171969,0.171969
7,2,4,0.230655,0.334703,0,0,0.0605483,0.0605483
7,3,0,0.0190776,1.86954,0,0,0.128347,0.128347
7,3,1,0.0699599,0.805987,0,0,0.0860714,0.0860714
7,3,2,0.119802,0.286752,0,0,0.0921168,0.0921168
7,4,0,0.0166188,0.0419843,0,0,0.0187202,0.0187202
8,0,0,0.124711,6.97673,0,0,0.482467,0.482467
8,0,1,0.174312,5.20692,0,0,0.306659,0.306659
8,0,2,0.245795,3.34398,0,0,0.165196,0.165196
8,0,3,0.344597,1.74451,0,0,0.0979372,0.0979372
8,0,4,0.4432,0.926699,0,0,0.0465197,0.0465197
8,0,5,0.557294,0.423678,0,0,0.0286121,0.0286121
8,0,6,0.698862,0.185165,0,0,0.0174102,0.0174102
8,1,0,0.0751311,3.90484,0,0,0.47158,0.47158
8,1,1,0.12498,3.23248,0,0,0.300302,0.300302
8,1,2,0.174711,2.64777,0,0,0.190526,0.190526
8,1,3,0.247735,1.89272,0,0,0.104686,0.104686
8,1,4,0.346932,1.13472,0,0,0.0592443,0.0592443
8,1,5,0.446865,0.678418,0,0,0.0416538,0.0416538
8,1,6,0.567027,0.349034,0,0,0.0165636,0.0165636
8,1,7,0.716256,0.154692,0,0,0.00865312,0.00865312
8,1,8,0.880934,0.0678246,0,0,0.00381035,0.00381035
8,2,0,0.026773,2.14844,0,0,0.282568,0.282568
8,2,1,0.0752315,1.97159,0,0,0.172093,0.172093
8,2,2,0.124965,1.73205,0,0,0.11447,0.11447
8,2,3,0.174845,1.48707,0,0,0.124291,0.124291
8,2,4,0.248396,1.06981,0,0,0.0782023,0.0782023
8,2,5,0.347673,0.713073,0,0,0.041242,0.041242
8,2,6,0.447041,0.463768,0,0,0.0235397,0.0235397
8,2,7,0.568345,0.273081,0,0,0.0146426,0.0146426
8,2,8,0.718073,0.13892,0,0,0.00740305,0.00740305
8,2,9,0.887926,0.0644805,0,0,0.00352727,0.00352727
8,3,0,0.0258127,1.22987,0,0,0.16566,0.16566
8,3,1,0.0750346,1.06888,0,0,0.124491,0.124491
