xq2_bin,z_bin,pt2_bin,rec_A,phi_bin_count_x_A,recerr_A,gen_A,phi_bin_count_y_A,generr_A,eff_A,efferr_A,rec_B,phi_bin_count_x_B,recerr_B,gen_B,phi_bin_count_y_B,generr_B,eff_B,efferr_B,acceptance_scale,eff_A_divAcc,efferr_A_divAcc,eff_ratio_AdivAcc_over_B,eff_ratio_A_over_B,eff_ratio_err_noacc,eff_ratio_err,z_plot,pt2_plot
10,1,6,0.0,8,0.0,2910027.0,8,0.0,0.0,,0.0,8,0.0,1251809.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,1,6
10,1,7,0.0,8,0.0,884463.0,8,0.0,0.0,,0.0,8,0.0,391109.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,1,7
10,1,8,0.0,8,0.0,254396.0,8,0.0,0.0,,0.0,8,0.0,117927.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,1,8
10,1,9,0.0,8,0.0,20301.0,8,0.0,0.0,,0.0,8,0.0,9851.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,1,9
10,1,10,0.0,8,0.0,648.0,8,0.0,0.0,,0.0,8,0.0,350.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,1,10
10,1,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7157939660708504,,,,,,,1,11
10,2,1,160239.53,8,914.3669893587585,10118830.0,8,937.1244193985129,0.015835776468228046,9.037481686181622e-05,160239.53,8,914.3669893587585,4223600.0,8,937.1244193985129,0.03793908750828677,0.0002166535539785897,0.7157939660708504,0.02212337239325177,0.00012625814290933933,0.5831287425776784,0.41740003537958437,0.003369853520222125,0.0047078540473315085,2,1
10,2,2,120416.12,8,555.8449198656492,7595383.0,8,541.0116937575009,0.015853857534241525,7.319065961299044e-05,120416.12,8,555.8449198656492,3174300.0,8,541.0116937575009,0.03793470056390385,0.0001752271908660918,0.7157939660708504,0.022148632547528746,0.00010225101507176706,0.5838620634481538,0.41792494203386454,0.0027293303035785506,0.003813011051993692,2,2
10,2,3,94722.4,8,407.87019883988825,5604273.0,8,382.50494934880254,0.016901817595252763,7.278757356117042e-05,94722.4,8,407.87019883988825,2344685.0,8,382.50494934880254,0.040398774248992936,0.00017408002269085417,0.7157939660708504,0.02361268520888844,0.00010168788368071517,0.5844901398085626,0.4183745153028769,0.0025487811526503546,0.003560774850675497,2,3
10,2,4,66769.12,8,295.4982126608044,4090818.0,8,298.41765847794596,0.016321703874384048,7.224431680415849e-05,66769.12,8,295.4982126608044,1710344.0,8,298.41765847794596,0.039038415663749514,0.0001729054295715462,0.7157939660708504,0.022802237302973434,0.00010092892679820051,0.584097405473021,0.4180933984352274,0.0026179760753553536,0.003657443621278336,2,4
10,2,5,69752.85,8,298.4210446062241,5221174.0,8,292.77851210870995,0.013359610309865178,5.7160837184215e-05,69752.85,8,298.4210446062241,2182915.0,8,292.77851210870995,0.03195399271158062,0.00013677475039326013,0.7157939660708504,0.018664044324373113,7.985655075857e-05,0.5840911491980461,0.41808892023135025,0.0025303259472449933,0.0035349920049403405,2,5
10,2,6,21535.999,8,156.32186979319306,2931341.0,8,168.60640961425517,0.007346807826179213,5.332944124107046e-05,21535.999,8,156.32186979319306,1225473.0,8,168.60640961425517,0.017573621777060774,0.00012758334848244997,0.7157939660708504,0.010263858281046217,7.450389884369579e-05,0.584049116980761,0.41805883382383696,0.004291933083913417,0.005996045352928548,2,6
10,2,7,4951.841,8,73.33205345488425,1645435.0,8,79.9344308593068,0.0030094418801107307,4.456721050443493e-05,4951.841,8,73.33205345488425,691746.0,8,79.9344308593068,0.007158467125216482,0.00010601331396571323,0.7157939660708504,0.004204340945524052,6.226262390709172e-05,0.5873241955269728,0.4204031152856235,0.008804726240523487,0.012300643282667712,2,7
10,2,8,499.71209999999996,8,23.311274813855633,1076030.0,8,37.06482754364304,0.00046440350176110327,2.1664155431450792e-05,499.71209999999996,8,23.311274813855633,463753.0,8,37.06482754364304,0.0010775393366727545,5.026664846819614e-05,0.7157939660708504,0.0006487949378929744,3.026590954708668e-05,0.602107891389223,0.4309851955800489,0.02843307867530524,0.039722434140344355,2,8
10,2,9,0.0,8,0.0,293073.0,8,0.0,0.0,,0.0,8,0.0,132038.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,2,9
10,2,10,0.0,8,0.0,62478.0,8,3.62397,0.0,,0.0,8,0.0,29615.0,8,3.62397,0.0,,0.7157939660708504,0.0,,,,,,2,10
10,2,11,0.0,8,0.0,3944.0,8,0.0,0.0,,0.0,8,0.0,2014.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,2,11
10,3,1,175274.54,8,758.1651994136898,5042197.0,8,768.5672171749196,0.03476154144711125,0.0001504573857561453,175274.54,8,758.1651994136898,2095313.0,8,768.5672171749196,0.08365076721234489,0.0003631372570171872,0.7157939660708504,0.04856361340669711,0.0002101964991155748,0.5805519187100804,0.4155555604035304,0.002547432768545224,0.003558891090586638,3,1
10,3,2,139978.95,8,515.6653645133537,4013590.0,8,529.0470167199887,0.03487624545606303,0.00012856205101908428,139978.95,8,515.6653645133537,1670870.0,8,529.0470167199887,0.0837760867093191,0.0003097587351891244,0.7157939660708504,0.048723860648765126,0.00017960762050676327,0.5815962831711639,0.41630311018315275,0.002173546503865609,0.0030365532637787952,3,2
10,3,3,111492.42,8,404.21628168624034,3152595.0,8,396.3090547369565,0.03536528478919747,0.0001282940539982837,111492.42,8,404.21628168624034,1310734.0,8,396.3090547369565,0.08506105739227028,0.00030945983217817917,0.7157939660708504,0.04940707307624462,0.00017923321525398965,0.5808424511865328,0.41576352179712267,0.002136061292508675,0.002984184547173515,3,3
10,3,4,93550.75,8,342.8256602940334,2445936.0,8,339.0561807702081,0.03824742348123581,0.00014026157781409944,93550.75,8,342.8256602940334,1017000.0,8,339.0561807702081,0.0919869714847591,0.0003384871619451978,0.7157939660708504,0.05343356509581141,0.00019595244506464047,0.5808818817854502,0.41579174598190627,0.0021600725082074612,0.00301772941739726,3,4
10,3,5,130916.06,8,418.57443279612767,3323015.0,8,401.8302661168021,0.03939677070371334,0.000126052302732256,130916.06,8,418.57443279612767,1380557.0,8,401.8302661168021,0.09482843518956478,0.0003044461735740847,0.7157939660708504,0.05503926069672092,0.0001761013765234494,0.5804088255457959,0.41545313517994953,0.0018830825109090407,0.0026307605263085586,3,5
10,3,6,68875.08,8,279.72153755279555,1937305.0,8,278.2244610773287,0.035552006524527634,0.00014447718459314736,68875.08,8,279.72153755279555,808376.0,8,278.2244610773287,0.08520178728710402,0.0003472693391828582,0.7157939660708504,0.04966793268694394,0.00020184185874912332,0.5829447276684251,0.41726831861787383,0.00240163940646986,0.0033552104660129842,3,6
10,3,7,34537.06,8,194.08971000483254,1130763.0,8,191.36461502845816,0.03054314653026319,0.0001717227193354611,34537.06,8,194.08971000483254,473113.0,8,191.36461502845816,0.07299960051826941,0.0004113008669330693,0.7157939660708504,0.04267030455414594,0.00023990523457201608,0.5845279186626091,0.4184015571786484,0.0033303152354576004,0.004652617084408282,3,7
10,3,8,20543.041,8,148.02841629997937,867359.0,8,145.65524911567724,0.02368458850372222,0.00017071202265005496,20543.041,8,148.02841629997937,366804.0,8,145.65524911567724,0.05600549884952182,0.00040417502537263504,0.7157939660708504,0.03308855568276456,0.00023849324071161226,0.5908090520123467,0.42289755453047695,0.004313391460002563,0.0060260237784340535,3,8
10,3,9,5090.6186,8,73.31813469958234,346159.0,8,71.46222955087605,0.014706012554924182,0.00021182654838214268,5090.6186,8,73.31813469958234,150456.0,8,71.46222955087605,0.033834600148880734,0.00048757106878744163,0.7157939660708504,0.020545035655509504,0.00029593229116599696,0.6072196971474819,0.43464419529753673,0.008855846315627363,0.0123720605864269,3,9
10,3,10,939.5893000000001,8,31.816846739838944,130303.0,8,32.33759968055762,0.0072108032815821595,0.0002441824148040449,939.5893000000001,8,31.816846739838944,59103.0,8,32.33759968055762,0.015897489129147423,0.0005383990608634825,0.7157939660708504,0.010073853124473562,0.0003411350561452977,0.6336757360005706,0.45358126827471357,0.021723177799399935,0.03034836674950364,3,10
10,3,11,0.0,8,0.0,21897.0,8,7.520037902723629,0.0,,0.0,8,0.0,10630.0,8,7.520037902723629,0.0,,0.7157939660708504,0.0,,,,,,3,11
10,4,1,156030.52,8,551.6998370282521,3090916.0,8,559.0522502593117,0.05048034951451285,0.00017872409509103152,156030.52,8,551.6998370282521,1280782.0,8,559.0522502593117,0.12182441664545565,0.00043402212742774674,0.7157939660708504,0.07052357508908677,0.0002496865069596593,0.5788952414550098,0.4143697208206241,0.0020812603071048027,0.0029076248274755587,4,1
10,4,2,108755.84000000001,8,398.17928796813374,2510146.0,8,409.8291027128381,0.04332649973348164,0.00015878558789774757,108755.84000000001,8,398.17928796813374,1042168.0,8,409.8291027128381,0.10435538224163475,0.0003842657995765141,0.7157939660708504,0.060529288855716776,0.00022183141437941476,0.5800303497098146,0.41518222446025055,0.0021569663454138496,0.0030133899524941643,4,2
10,4,3,87831.31999999999,8,336.452424010617,2020765.0,8,329.418452160622,0.04346439096084898,0.00016664824556879095,87831.31999999999,8,336.452424010617,837938.0,8,329.418452160622,0.10481839945198809,0.00040363319655847905,0.7157939660708504,0.060721929802558305,0.0002328159407148395,0.5793060199356688,0.4146637535784715,0.0022533121695888533,0.0031479898915015674,4,3
10,4,4,73680.292,8,295.7797514497062,1608720.0,8,296.02748416761915,0.04580056939678751,0.0001840533689528645,73680.292,8,295.7797514497062,667542.0,8,296.02748416761915,0.11037551494887213,0.0004457831931136509,0.7157939660708504,0.06398568801605978,0.00025713176930391535,0.5797090781021413,0.4149522601820081,0.002364165002854321,0.0033028568483634193,4,4
10,4,5,116359.05,8,376.8313506469704,2268527.0,8,370.7553960664363,0.051292777207412564,0.0001663241834419769,116359.05,8,376.8313506469704,942185.0,8,370.7553960664363,0.12349915356325987,0.0004028964141863792,0.7157939660708504,0.07165857724251272,0.00023236320970260017,0.580235371457887,0.41532897779043404,0.0019104053110807614,0.0026689318458038894,4,5
10,4,6,75035.31999999999,8,288.2025879287346,1379776.0,8,287.80811703629905,0.05438224755322602,0.00020918415635793892,75035.31999999999,8,288.2025879287346,573797.0,8,287.80811703629905,0.1307698018637253,0.0005065374977577665,0.7157939660708504,0.07597472196048545,0.00029224073724202576,0.5809806306784682,0.41586242984368477,0.0022701672985101667,0.0031715373502959393,4,6
10,4,7,43773.83,8,217.94836580887684,819857.0,8,214.7947291465971,0.053392030561427176,0.0002662048209114931,43773.83,8,217.94836580887684,343483.0,8,214.7947291465971,0.127441037838845,0.0006395095671502732,0.7157939660708504,0.0745913392571716,0.00037190145981915655,0.5853007831864626,0.418954768941413,0.0029636386910495503,0.004140351597705707,4,7
10,4,8,31318.088,8,182.95206094559305,627070.0,8,180.1997058158531,0.049943527835807806,0.0002921097919895754,31318.088,8,182.95206094559305,265519.0,8,180.1997058158531,0.11795045928916574,0.0006936699907265502,0.7157939660708504,0.06977360833307768,0.00040809200110058196,0.5915501198856856,0.42342800644266193,0.0035120277647081306,0.0049064785834762184,4,8
10,4,9,12077.667,8,112.88960242839019,250483.0,8,106.96409819098182,0.04821751176726564,0.0004511577884385287,12077.667,8,112.88960242839019,108321.0,8,106.96409819098182,0.11149885063838036,0.001047976322578602,0.7157939660708504,0.06736227748878927,0.0006302900133610129,0.6041522141538712,0.4324485094796852,0.005735271477323282,0.008012461335494964,4,9
10,4,10,5028.921,8,72.69533244817029,100670.0,8,65.57699980450462,0.04995451475116718,0.0007228479701929443,5028.921,8,72.69533244817029,44992.0,8,65.57699980450462,0.11177367087482219,0.001623931465666097,0.7157939660708504,0.06978895760378986,0.0010098547968500138,0.6243774321588494,0.44692559849011626,0.009164361349930445,0.012803071532211465,4,10
10,4,11,967.7283,8,32.31503473220476,21058.0,8,30.158387163606744,0.04595537562921455,0.0015359835430633585,967.7283,8,32.31503473220476,9999.0,8,30.158387163606744,0.09678250825082509,0.0032449830143912437,0.7157939660708504,0.06420196007165813,0.0021458458940282884,0.6633632588367102,0.47483141798841294,0.022479591572816853,0.031405114653609394,4,11
10,5,1,127684.88,8,427.0672341366989,1871173.0,8,435.30683713758737,0.06823788073042952,0.0002287864481433817,127684.88,8,427.0672341366989,774909.0,8,435.30683713758737,0.16477403153144435,0.0005588382032134099,0.7157939660708504,0.09533173505918494,0.000319626120068098,0.5785604331771932,0.4141300670755724,0.001975000233494445,0.002759174185744611,5,1
10,5,2,76652.06999999999,8,311.76664577447985,1530658.0,8,320.33483326789485,0.05007785540597572,0.00020395090108530205,76652.06999999999,8,311.76664577447985,634196.0,8,320.33483326789485,0.12086495342133977,0.0004953697760203571,0.7157939660708504,0.06996127067243109,0.0002849296176731317,0.5788383538157953,0.4143290009917303,0.002393972696801136,0.0033444996888450673,5,2
10,5,3,57328.587,8,260.518558197895,1242763.0,8,268.1110680494559,0.046129943521009235,0.00020986461063197693,57328.587,8,260.518558197895,515901.0,8,268.1110680494559,0.1111232329458559,0.0005082692911895636,0.7157939660708504,0.06444584015457211,0.00029319136592331123,0.5799492909459621,0.4151242030861878,0.0026780509190131737,0.003741371184942477,5,3
10,5,4,46732.139,8,228.98133599592785,1000687.0,8,235.06693143758014,0.046700056061485765,0.00022908694280481808,46732.139,8,228.98133599592785,416697.0,8,235.06693143758014,0.11214896915504552,0.0005531450725251508,0.7157939660708504,0.0652423159108655,0.0003200459261515243,0.5817469068366402,0.4164109256940482,0.0028967010076025226,0.004046836303333413,5,4
10,5,5,76708.477,8,305.5202392861396,1432058.0,8,295.2837780156912,0.05356520266637245,0.00021362919004902378,76708.477,8,305.5202392861396,598301.0,8,295.2837780156912,0.12821051109725706,0.0005145519013693341,0.7157939660708504,0.07483326935599019,0.00029845067180669476,0.5836749944723617,0.41779103918975347,0.0023638510120272045,0.003302418187460981,5,5
10,5,6,53490.405000000006,8,241.4589325046808,884377.0,8,243.9301273303894,0.06048371339372237,0.00027353635529916314,53490.405000000006,8,241.4589325046808,372233.0,8,243.9301273303894,0.14370140476529486,0.0006554766306919363,0.7157939660708504,0.08449877515136191,0.0003821439803420864,0.5880163474349632,0.4208985534449675,0.0027035648988285995,0.003777015491858723,5,6
10,5,7,35412.872,8,195.09254725929435,526485.0,8,190.07227552394377,0.06726283179957644,0.00037135152007484003,35412.872,8,195.09254725929435,223023.0,8,190.07227552394377,0.15878573958739683,0.000885169794920986,0.7157939660708504,0.09396954289625663,0.0005187966617171554,0.5918008955995391,0.4236075101854754,0.0033235437625596755,0.004643156997820663,5,7
10,5,8,27146.167,8,169.64769356663828,388706.0,8,162.01707292375085,0.06983727290034114,0.00043741182824461294,27146.167,8,169.64769356663828,166839.0,8,162.01707292375085,0.16270876114098023,0.001029037841026991,0.7157939660708504,0.09756616597886847,0.0006110862189096984,0.599636831444691,0.4292164257819535,0.0038204401260596445,0.0053373460900081,5,8
10,5,9,10221.972600000001,8,103.34321785553418,142371.0,8,97.00691310935319,0.07179813726109953,0.0007275193370760288,10221.972600000001,8,103.34321785553418,62644.0,8,97.00691310935319,0.16317560500606604,0.0016689303395949608,0.7157939660708504,0.10030559164282314,0.001016380930213119,0.6147094820889084,0.44000533816577814,0.0063348970845889295,0.008850168323383005,5,9
10,5,10,3889.9048,8,64.09418318337788,49415.0,8,58.19314993849362,0.07871910958211069,0.001300367848171016,3889.9048,8,64.09418318337788,22693.0,8,58.19314993849362,0.17141430397038734,0.002858404212531344,0.7157939660708504,0.10997453640775584,0.0018166789744107784,0.6415715250155231,0.4592330264089851,0.010779262792232496,0.015059169681748263,5,10
10,5,11,639.3442,8,26.279987935529956,8379.0,8,26.03694577571263,0.0763031626685762,0.0031453605170967953,639.3442,8,26.279987935529956,4132.0,8,26.03694577571263,0.15472996127783156,0.006434412439406587,0.7157939660708504,0.10659933763820467,0.00439422608486401,0.6889379197012527,0.4931376059195608,0.028875043446682597,0.04033988104871018,5,11
10,6,1,79511.76,8,315.06746627041645,960876.0,8,323.493483626193,0.08274924131729797,0.00032907741673822286,79511.76,8,315.06746627041645,403690.0,8,323.493483626193,0.1969624216601848,0.0007962683114146593,0.7157939660708504,0.115604832171926,0.00045973762330604815,0.5869385195282409,0.42012705073287293,0.002382484383447673,0.0033284499400374253,6,1
10,6,2,47397.965,8,231.71286196409125,772716.0,8,237.22977741150035,0.06133943777532754,0.0003004588101038115,47397.965,8,231.71286196409125,324823.0,8,237.22977741150035,0.14591936223728,0.0007212676717188705,0.7157939660708504,0.08569426494614522,0.00041975599732014445,0.5872713780560354,0.42036530885862333,0.0029252645133026234,0.004086740950555981,6,2
10,6,3,32365.499,8,189.83901771129663,619347.0,8,194.40444171173147,0.05225745664385231,0.00030695337331361066,32365.499,8,189.83901771129663,261103.0,8,194.40444171173147,0.12395682546734431,0.0007328999074437848,0.7157939660708504,0.07300628270269574,0.00042882922721260814,0.5889654113635623,0.4215778876784742,0.0035135543729788296,0.004908611331645469,6,3
10,6,4,24287.9499,8,162.51900614472757,492253.0,8,165.165388256075,0.04934037964217587,0.0003305682178511172,24287.9499,8,162.51900614472757,208300.0,8,165.165388256075,0.11660081565050408,0.0007856749145587882,0.7157939660708504,0.06893098011571124,0.00046182034708350283,0.5911706511755712,0.42315638502964936,0.0040208641337840766,0.005617348461115813,6,4
10,6,5,37169.8118,8,203.28488687952776,682263.0,8,201.46726619629803,0.054480181103181625,0.0002983907736852183,37169.8118,8,203.28488687952776,289566.0,8,201.46726619629803,0.12836386799555197,0.0007076910284936089,0.7157939660708504,0.07611154003188271,0.00041686684692684756,0.5929358566424635,0.42441990845172617,0.0032982935499532785,0.004607881186898421,6,5
10,6,6,25093.545000000002,8,163.40432439280792,398241.0,8,159.52238427625133,0.06301095316654991,0.00041109075015079497,25093.545000000002,8,163.40432439280792,170226.0,8,159.52238427625133,0.14741311550526948,0.000969815053119201,0.7157939660708504,0.08802945561616117,0.0005743143552988606,0.5971616250998674,0.42744468801554836,0.003960406256170779,0.005532885779842926,6,6
10,6,7,15467.3127,8,127.5171573124656,213535.0,8,122.90689961495245,0.07243455499098508,0.0005986257715345023,15467.3127,8,127.5171573124656,92922.0,8,122.90689961495245,0.1664547975721573,0.0013898524976225434,0.7157939660708504,0.10119469906765796,0.0008363101673243908,0.6079410178837926,0.4351605123281897,0.005112307237771693,0.007142149110077395,6,7
10,6,8,11021.3208,8,107.66027166789104,134640.0,8,99.85834104381267,0.08185770053475935,0.0008019172638519468,11021.3208,8,107.66027166789104,60581.0,8,99.85834104381267,0.1819270200227794,0.0018022529415208123,0.7157939660708504,0.11435930507223212,0.0011203185579418138,0.6285998916373884,0.449948009506833,0.006268810541971643,0.008757842115354108,6,8
10,6,9,3013.545,8,56.170339012863366,37677.0,8,53.13859048714033,0.07998367704435067,0.0014951007086194124,3013.545,8,56.170339012863366,17464.0,8,53.13859048714033,0.1725575469537334,0.0032589239456793434,0.7157939660708504,0.11174120045101603,0.0020887305279008524,0.6475590458003925,0.4635188576585184,0.012316819797488835,0.017207213781220528,6,9
10,6,10,631.2822,8,25.98623176811328,9115.0,8,25.781674722209186,0.06925750959956116,0.0028576527730613324,631.2822,8,25.98623176811328,4453.0,8,25.781674722209186,0.1417655962272625,0.005893107353773226,0.7157939660708504,0.09675620762735787,0.003992283965101876,0.6825083814570165,0.4885353812397148,0.02861376949356592,0.03997486825801726,6,10
10,6,11,0.0,8,0.0,628.0,8,0.0,0.0,,0.0,8,0.0,298.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,6,11
10,7,1,29761.88,8,184.36763889088562,295520.0,8,188.35903651970085,0.10071020573903627,0.0006271689542916459,29761.88,8,184.36763889088562,126270.0,8,188.35903651970085,0.23570032470103747,0.0015018428602049108,0.7157939660708504,0.1406971985135005,0.0008761864223783743,0.5969325612595611,0.4272807255008121,0.0038069135437342086,0.0053184487774201135,7,1
10,7,2,17181.067,8,137.11810833088384,222854.0,8,138.54119043775393,0.07709561865616053,0.0006171461060532697,17181.067,8,137.11810833088384,96129.0,8,138.54119043775393,0.17872928044606726,0.0014494681978930596,0.7157939660708504,0.10770643831961205,0.0008621840016910448,0.6026233533240972,0.43135416012277095,0.004915334008860288,0.006866967649701814,7,2
10,7,3,10388.189400000001,8,105.6774974172463,161529.0,8,106.72425633149196,0.06431160596549228,0.0006556107808635013,10388.189400000001,8,105.6774974172463,70706.0,8,106.72425633149196,0.14692090345939526,0.0015109670401988811,0.7157939660708504,0.08984653268106288,0.0009159210777680793,0.611529949554754,0.4377294479629045,0.006338597937510837,0.008855338600162818,7,3
10,7,4,6313.8852,8,82.10485835150317,115354.0,8,81.91857971190723,0.05473486138322035,0.0007128248603809524,6313.8852,8,82.10485835150317,50433.0,8,81.91857971190723,0.125193528047112,0.0016406498699861165,0.7157939660708504,0.07646734113123636,0.0009958520107312499,0.6107930843075264,0.43720200426513167,0.008077515657343439,0.0112846936971021,7,4
10,7,5,7485.107,8,89.48436477837902,131974.0,8,89.32864203182538,0.05671652749784049,0.0006791313031247632,7485.107,8,89.48436477837902,59113.0,8,89.32864203182538,0.12662370375382742,0.0015258304223717968,0.7157939660708504,0.07923582788657735,0.0009487804246977148,0.6257582548732098,0.44791398305726887,0.007609071220535868,0.010630253370678331,7,5
10,7,6,3281.2369,8,58.83024338238029,55337.0,8,57.71544921403974,0.059295532826138024,0.0010649239979882309,3281.2369,8,58.83024338238029,25467.0,8,57.71544921403974,0.1288426944673499,0.0023284389301651866,0.7157939660708504,0.08283882742351709,0.0014877521304542862,0.6429454752245136,0.46021649167826234,0.011725523555380611,0.01638114333338764,7,6
10,7,7,1170.0168,8,35.240424307655545,20518.0,8,35.42078373860325,0.05702392046008383,0.0017203558317508002,1170.0168,8,35.240424307655545,9823.0,8,35.42078373860325,0.11910992568461774,0.0036131601521509284,0.7157939660708504,0.07966527124152861,0.0024034232101650833,0.6688382247208207,0.47875036553270295,0.020482247360584644,0.028614724811129907,7,7
10,7,8,460.74379999999996,8,22.45397866636334,7682.0,8,19.56916614194381,0.059977063264774796,0.0029269244008258343,460.74379999999996,8,22.45397866636334,3733.0,8,19.56916614194381,0.12342453790517009,0.006049694508663064,0.7157939660708504,0.08379095956061491,0.004089059896512347,0.6788841261451061,0.485941161155949,0.033610881043967734,0.04695608322666536,7,8
10,7,9,0.0,8,0.0,829.0,8,0.0,0.0,,0.0,8,0.0,391.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,7,9
10,7,10,0.0,8,0.0,22.0,8,0.0,0.0,,0.0,8,0.0,14.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,7,10
10,7,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7157939660708504,,,,,,,7,11
10,8,1,458.8064,8,22.756191407175326,7665.0,8,26.621303438406244,0.059857325505544685,0.0029761140408232,458.8064,8,22.756191407175326,3668.0,8,26.621303438406244,0.12508353326063248,0.006270046409577446,0.7157939660708504,0.08362367991744137,0.004157780285798916,0.668542674943451,0.4785388127853882,0.03378631372907747,0.0472011714691281,8,1
10,8,2,115.4662,8,11.513960882502598,3589.0,8,14.176406451516549,0.03217224853719699,0.003210640990884207,115.4662,8,11.513960882502598,1734.0,8,14.176406451516549,0.06658950403690889,0.006662395687913045,0.7157939660708504,0.04494624160328913,0.004485426174389423,0.6749748665852289,0.4831429367511841,0.06827454805835875,0.09538296115170221,8,2
10,8,3,0.0,8,0.0,1593.0,8,0.0,0.0,,0.0,8,0.0,797.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,8,3
10,8,4,0.0,8,0.0,577.0,8,0.0,0.0,,0.0,8,0.0,301.0,8,0.0,0.0,,0.7157939660708504,0.0,,,,,,8,4
10,8,5,0.0,8,0.0,186.0,8,4.02223,0.0,,0.0,8,0.0,100.0,8,4.02223,0.0,,0.7157939660708504,0.0,,,,,,8,5
10,8,6,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7157939660708504,,,,,,,8,6
10,8,7,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7157939660708504,,,,,,,8,7
10,8,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7157939660708504,,,,,,,8,8
10,8,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7157939660708504,,,,,,,8,9
10,8,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7157939660708504,,,,,,,8,10
10,8,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7157939660708504,,,,,,,8,11
11,1,1,40.7223,8,10.3036,52739020.0,8,11.071535857328016,7.721474536311065e-07,1.9536957645408555e-07,40.7223,8,10.3036,20774830.0,8,11.071535857328016,1.960174884704231e-06,4.959655506217309e-07,0.7167112965851323,1.0773479604829828e-06,2.7259173587042686e-07,0.5496182860467284,0.3939176344194488,0.14095390510954522,0.19666762025537915,1,1
11,1,2,39.638,8,8.124679494115444,19386520.0,8,8.124679494115444,2.044616568626035e-06,4.190891141954527e-07,39.638,8,8.124679494115444,7707560.0,8,8.124679494115444,5.14274296924059e-06,1.054118228625257e-06,0.7167112965851323,2.852775696947832e-06,5.847390939591148e-07,0.5547187005087852,0.3975731590816712,0.11524618529184522,0.1607986170176907,1,2
11,1,3,15.4417,8,4.2788,9110030.0,8,4.2788,1.6950218605207668e-06,4.696801218004932e-07,15.4417,8,4.2788,3636028.0,8,4.2788,4.246859485130478e-06,1.1767786166769306e-06,0.7167112965851323,2.364999503421988e-06,6.553268017936197e-07,0.5568819763645481,0.39912360332512625,0.15640451504352404,0.21822526837338055,1,3
11,1,4,0.0,8,0.0,4685619.0,8,0.0,0.0,,0.0,8,0.0,1880463.0,8,0.0,0.0,,0.7167112965851323,0.0,,,,,,1,4
11,1,5,0.0,8,0.0,3654736.0,8,0.0,0.0,,0.0,8,0.0,1489455.0,8,0.0,0.0,,0.7167112965851323,0.0,,,,,,1,5
11,1,6,0.0,8,0.0,787031.0,8,0.0,0.0,,0.0,8,0.0,335093.0,8,0.0,0.0,,0.7167112965851323,0.0,,,,,,1,6
11,1,7,0.0,8,0.0,107273.0,8,0.0,0.0,,0.0,8,0.0,47786.0,8,0.0,0.0,,0.7167112965851323,0.0,,,,,,1,7
11,1,8,0.0,8,0.0,7491.0,8,0.0,0.0,,0.0,8,0.0,3489.0,8,0.0,0.0,,0.7167112965851323,0.0,,,,,,1,8
11,1,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7167112965851323,,,,,,,1,9
11,1,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7167112965851323,,,,,,,1,10
11,1,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.7167112965851323,,,,,,,1,11
11,2,1,60683.79,8,575.0890181921056,6991451.0,8,574.3208854159841,0.008679713266959892,8.225912229348869e-05,60683.79,8,575.0890181921056,2735722.0,8,574.3208854159841,0.02218200167999526,0.00021026628689958937,0.7167112965851323,0.012110473643035288,0.00011477302323184157,0.5459594592834723,0.3912953119459752,0.0052449753254420976,0.007318114491054473,2,1
11,2,2,32083.478,8,273.247382684702,5100070.0,8,271.3382840958865,0.006290791695015951,5.357822816157676e-05,32083.478,8,273.247382684702,1999233.0,8,271.3382840958865,0.016047893367106283,0.00013669345989511473,0.7167112965851323,0.008777302276368849,7.475566300804446e-05,0.5469442047988602,0.3920010901811152,0.00472181153010196,0.006588163954718823,2,2
