xq2_bin,z0,pt20,phi_content_sum,phi_bin_count,spec_content,nophi_content,ratio(phi/spec),ratio(phi/nophi),ratio(nophi/spec)
3,4,1,6020.54,8.0,5138.62,4912.38,1.171625845071245,1.2255851542429534,0.9559726152157584
3,4,1,6020.54,8.0,5138.62,4912.38,1.171625845071245,1.2255851542429534,0.9559726152157584
3,4,2,4797.19,8.0,4148.42,4047.28,1.1563896616061053,1.1852874028977485,0.9756196334990189
3,4,2,4797.19,8.0,4148.42,4047.28,1.1563896616061053,1.1852874028977485,0.9756196334990189
3,4,3,4245.107,8.0,3655.89,3810.09,1.1611692364923452,1.1141749932416294,1.0421785119355342
3,4,3,4245.107,8.0,3655.89,3810.09,1.1611692364923452,1.1141749932416294,1.0421785119355342
3,4,4,7614.0075,8.0,6384.74,6837.69,1.192532115638225,1.1135350535049118,1.0709425912409902
3,4,4,7614.0075,8.0,6384.74,6837.69,1.192532115638225,1.1135350535049118,1.0709425912409902
3,4,5,5917.0528,8.0,5048.92,5916.98,1.171944257385738,1.0000123035737827,1.1719298384605024
3,4,5,5917.0528,8.0,5048.92,5916.98,1.171944257385738,1.0000123035737827,1.1719298384605024
3,4,6,4061.3139,8.0,3391.31,4375.71,1.1975649232892305,0.9281496945638537,1.2902713110862765
3,4,6,4061.3139,8.0,3391.31,4375.71,1.1975649232892305,0.9281496945638537,1.2902713110862765
3,4,7,3111.3693,8.0,2660.15,4384.45,1.1696217506531585,0.7096373091265723,1.6481965302708492
3,4,7,3111.3693,8.0,2660.15,4384.45,1.1696217506531585,0.7096373091265723,1.6481965302708492
3,4,8,1092.0908,8.0,947.974,2302.32,1.1520261104207499,0.47434361861079255,2.4286742041448393
3,4,8,1092.0908,8.0,947.974,2302.32,1.1520261104207499,0.47434361861079255,2.4286742041448393
3,4,9,289.2768,8.0,280.992,1291.33,1.0294841134267165,0.22401462058497829,4.595611262954105
3,4,9,289.2768,8.0,280.992,1291.33,1.0294841134267165,0.22401462058497829,4.595611262954105
3,4,10,0.0,8.0,0.0,423.277,,0.0,
3,4,10,0.0,8.0,0.0,423.277,,0.0,
3,5,0,8048.301,8.0,6767.3,5274.75,1.1892927755530271,1.5258165789847862,0.7794467512892882
3,5,0,8048.301,8.0,6767.3,5274.75,1.1892927755530271,1.5258165789847862,0.7794467512892882
3,5,1,4518.142400000001,8.0,3797.59,3274.93,1.189739387348292,1.3796149536020619,0.862370608728167
3,5,1,4518.142400000001,8.0,3797.59,3274.93,1.189739387348292,1.3796149536020619,0.862370608728167
3,5,2,3185.102,8.0,2764.36,2756.6,1.1522023180772403,1.155445839077124,0.9971928402957646
3,5,2,3185.102,8.0,2764.36,2756.6,1.1522023180772403,1.155445839077124,0.9971928402957646
3,5,3,2532.473,8.0,2124.7,2230.75,1.1919202710970962,1.1352563039336545,1.0499129288840778
3,5,3,2532.473,8.0,2124.7,2230.75,1.1919202710970962,1.1352563039336545,1.0499129288840778
3,5,4,4432.4999,8.0,3800.28,4201.62,1.166361399686339,1.0549502096810277,1.1056080078310018
3,5,4,4432.4999,8.0,3800.28,4201.62,1.166361399686339,1.0549502096810277,1.1056080078310018
3,5,5,3516.825,8.0,3054.0,3442.01,1.1515471512770137,1.021735846206141,1.1270497707924034
3,5,5,3516.825,8.0,3054.0,3442.01,1.1515471512770137,1.021735846206141,1.1270497707924034
3,5,6,2291.2865,8.0,1949.95,2774.38,1.1750488474063439,0.8258733482796157,1.422795456293751
3,5,6,2291.2865,8.0,1949.95,2774.38,1.1750488474063439,0.8258733482796157,1.422795456293751
3,5,7,1483.0828,8.0,1250.06,3037.76,1.186409292353967,0.4882159222585062,2.430091355614931
3,5,7,1483.0828,8.0,1250.06,3037.76,1.186409292353967,0.4882159222585062,2.430091355614931
3,5,8,379.1877,8.0,342.038,1375.8,1.1086127857138681,0.27561251635412126,4.022360088645121
3,5,8,379.1877,8.0,342.038,1375.8,1.1086127857138681,0.27561251635412126,4.022360088645121
3,5,9,14.9082,8.0,40.578,666.938,0.36739612597959487,0.0223532022466856,16.435950515057417
3,5,9,14.9082,8.0,40.578,666.938,0.36739612597959487,0.0223532022466856,16.435950515057417
3,5,10,0.0,8.0,0.0,112.732,,0.0,
3,5,10,0.0,8.0,0.0,112.732,,0.0,
3,6,0,4664.949,8.0,3959.79,3705.95,1.1780798981764184,1.2587727843063181,0.9358955904227244
3,6,0,4664.949,8.0,3959.79,3705.95,1.1780798981764184,1.2587727843063181,0.9358955904227244
3,6,1,2449.9441,8.0,2046.75,2216.97,1.1969923537315257,1.1050867174567092,1.0831659948699157
3,6,1,2449.9441,8.0,2046.75,2216.97,1.1969923537315257,1.1050867174567092,1.0831659948699157
3,6,2,1411.3442,8.0,1170.9,1680.48,1.2053499017849516,0.8398458773683709,1.4352036894696387
3,6,2,1411.3442,8.0,1170.9,1680.48,1.2053499017849516,0.8398458773683709,1.4352036894696387
3,6,3,860.7655,8.0,703.522,1249.0,1.2235090018506882,0.6891637309847878,1.7753531517138055
3,6,3,860.7655,8.0,703.522,1249.0,1.2235090018506882,0.6891637309847878,1.7753531517138055
3,6,4,1071.9918,8.0,906.204,1958.2,1.1829475482341725,0.5474373404146665,2.1608820971878298
3,6,4,1071.9918,8.0,906.204,1958.2,1.1829475482341725,0.5474373404146665,2.1608820971878298
3,6,5,463.14419999999996,8.0,392.385,1414.44,1.1803310524102602,0.32743997624501564,3.604724951259605
3,6,5,463.14419999999996,8.0,392.385,1414.44,1.1803310524102602,0.32743997624501564,3.604724951259605
3,6,6,101.37469999999999,8.0,125.79,966.658,0.8059042849193099,0.10487131953596825,7.684696716750139
3,6,6,101.37469999999999,8.0,125.79,966.658,0.8059042849193099,0.10487131953596825,7.684696716750139
3,6,7,0.0,8.0,0.0,575.206,,0.0,
3,6,7,0.0,8.0,0.0,575.206,,0.0,
3,6,8,0.0,8.0,0.0,133.416,,0.0,
3,6,8,0.0,8.0,0.0,133.416,,0.0,
3,6,9,0.0,8.0,0.0,20.1131,,0.0,
3,6,9,0.0,8.0,0.0,20.1131,,0.0,
3,6,10,0.0,8.0,0.0,0.0,,,
3,6,10,0.0,8.0,0.0,0.0,,,
3,7,0,43.5488,8.0,83.9914,512.56,0.5184911788587879,0.08496332136725457,6.10252954469148
3,7,0,43.5488,8.0,83.9914,512.56,0.5184911788587879,0.08496332136725457,6.10252954469148
3,7,1,0.0,8.0,0.0,246.193,,0.0,
3,7,1,0.0,8.0,0.0,246.193,,0.0,
3,7,2,0.0,8.0,0.0,140.54,,0.0,
3,7,2,0.0,8.0,0.0,140.54,,0.0,
3,7,3,0.0,8.0,0.0,67.0293,,0.0,
3,7,3,0.0,8.0,0.0,67.0293,,0.0,
3,7,4,0.0,8.0,0.0,33.6394,,0.0,
3,7,4,0.0,8.0,0.0,33.6394,,0.0,
3,7,5,0.0,8.0,0.0,0.0,,,
3,7,5,0.0,8.0,0.0,0.0,,,
3,7,6,0.0,8.0,0.0,0.0,,,
3,7,6,0.0,8.0,0.0,0.0,,,
3,7,7,0.0,8.0,0.0,0.0,,,
3,7,7,0.0,8.0,0.0,0.0,,,
3,7,8,0.0,8.0,0.0,0.0,,,
3,7,8,0.0,8.0,0.0,0.0,,,
3,7,9,0.0,8.0,0.0,0.0,,,
3,7,9,0.0,8.0,0.0,0.0,,,
3,7,10,0.0,8.0,0.0,0.0,,,
3,7,10,0.0,8.0,0.0,0.0,,,
4,0,0,0.0,8.0,0.0,272.449,,0.0,
4,0,0,0.0,8.0,0.0,272.449,,0.0,
4,0,1,0.0,8.0,0.0,213.109,,0.0,
4,0,1,0.0,8.0,0.0,213.109,,0.0,
4,0,2,0.0,8.0,0.0,100.663,,0.0,
4,0,2,0.0,8.0,0.0,100.663,,0.0,
4,0,3,0.0,8.0,0.0,88.9087,,0.0,
4,0,3,0.0,8.0,0.0,88.9087,,0.0,
4,0,4,0.0,8.0,0.0,0.0,,,
4,0,4,0.0,8.0,0.0,0.0,,,
4,0,5,0.0,8.0,0.0,0.0,,,
4,0,5,0.0,8.0,0.0,0.0,,,
4,0,6,0.0,8.0,0.0,0.0,,,
4,0,6,0.0,8.0,0.0,0.0,,,
4,0,7,0.0,8.0,0.0,0.0,,,
4,0,7,0.0,8.0,0.0,0.0,,,
4,0,8,0.0,8.0,0.0,0.0,,,
4,0,8,0.0,8.0,0.0,0.0,,,
4,0,9,0.0,8.0,0.0,0.0,,,
4,0,9,0.0,8.0,0.0,0.0,,,
4,0,10,0.0,8.0,0.0,0.0,,,
4,0,10,0.0,8.0,0.0,0.0,,,
4,1,0,6644.8060000000005,8.0,6199.35,14004.8,1.071855275149814,0.4744663258311437,2.2590755482429605
4,1,0,6644.8060000000005,8.0,6199.35,14004.8,1.071855275149814,0.4744663258311437,2.2590755482429605
4,1,1,3046.5101,8.0,2667.86,10564.9,1.141930273702518,0.2883614705297731,3.9600653707465905
4,1,1,3046.5101,8.0,2667.86,10564.9,1.141930273702518,0.2883614705297731,3.9600653707465905
4,1,2,2443.943,8.0,2144.06,8229.55,1.139866888053506,0.29697164486515065,3.838302099754671
4,1,2,2443.943,8.0,2144.06,8229.55,1.139866888053506,0.29697164486515065,3.838302099754671
4,1,3,1541.906,8.0,1487.07,5679.98,1.0368751975360946,0.271463279800281,3.819578096525382
4,1,3,1541.906,8.0,1487.07,5679.98,1.0368751975360946,0.271463279800281,3.819578096525382
4,1,4,1263.1312,8.0,1090.56,4919.85,1.1582409037558687,0.25674181123408235,4.511306117957747
4,1,4,1263.1312,8.0,1090.56,4919.85,1.1582409037558687,0.25674181123408235,4.511306117957747
4,1,5,237.427,8.0,200.709,1390.91,1.1829414724800582,0.1706990387587982,6.929983209522244
4,1,5,237.427,8.0,200.709,1390.91,1.1829414724800582,0.1706990387587982,6.929983209522244
4,1,6,0.0,8.0,0.0,213.599,,0.0,
4,1,6,0.0,8.0,0.0,213.599,,0.0,
4,1,7,0.0,8.0,0.0,0.0,,,
4,1,7,0.0,8.0,0.0,0.0,,,
4,1,8,0.0,8.0,0.0,0.0,,,
4,1,8,0.0,8.0,0.0,0.0,,,
4,1,9,0.0,8.0,0.0,0.0,,,
4,1,9,0.0,8.0,0.0,0.0,,,
4,1,10,0.0,8.0,0.0,0.0,,,
4,1,10,0.0,8.0,0.0,0.0,,,
4,2,0,17562.571,8.0,15305.0,18688.9,1.1475054557334206,0.9397327290530743,1.2210976804965699
4,2,0,17562.571,8.0,15305.0,18688.9,1.1475054557334206,0.9397327290530743,1.2210976804965699
4,2,1,10059.958,8.0,8539.04,14536.7,1.1781134647454514,0.6920386332523888,1.7023810639135077
4,2,1,10059.958,8.0,8539.04,14536.7,1.1781134647454514,0.6920386332523888,1.7023810639135077
4,2,2,6520.106,8.0,5594.5,11562.3,1.1654492805433907,0.5639108135924513,2.066726248994548
4,2,2,6520.106,8.0,5594.5,11562.3,1.1654492805433907,0.5639108135924513,2.066726248994548
4,2,3,5648.2919999999995,8.0,4888.67,10070.6,1.155384184246431,0.5608694616010962,2.0599876858122967
4,2,3,5648.2919999999995,8.0,4888.67,10070.6,1.155384184246431,0.5608694616010962,2.0599876858122967
4,2,4,6931.3141,8.0,5967.48,12794.5,1.16151442484935,0.5417416936965102,2.1440373490987823
4,2,4,6931.3141,8.0,5967.48,12794.5,1.16151442484935,0.5417416936965102,2.1440373490987823
4,2,5,2730.591,8.0,2337.77,5734.21,1.168032355620955,0.4761930588520476,2.4528546435278065
4,2,5,2730.591,8.0,2337.77,5734.21,1.168032355620955,0.4761930588520476,2.4528546435278065
4,2,6,856.5781999999999,8.0,746.134,2563.41,1.1480219370783262,0.334155753469012,3.435589317736492
4,2,6,856.5781999999999,8.0,746.134,2563.41,1.1480219370783262,0.334155753469012,3.435589317736492
4,2,7,284.8115,8.0,262.453,1259.65,1.085190491249862,0.2261036795935379,4.799526010371381
4,2,7,284.8115,8.0,262.453,1259.65,1.085190491249862,0.2261036795935379,4.799526010371381
4,2,8,0.0,8.0,0.0,249.645,,0.0,
4,2,8,0.0,8.0,0.0,249.645,,0.0,
4,2,9,0.0,8.0,0.0,0.0,,,
4,2,9,0.0,8.0,0.0,0.0,,,
4,2,10,0.0,8.0,0.0,0.0,,,
4,2,10,0.0,8.0,0.0,0.0,,,
4,3,0,17134.354,8.0,14666.1,13833.2,1.1682965478211658,1.238639938698204,0.9432091694451832
4,3,0,17134.354,8.0,14666.1,13833.2,1.1682965478211658,1.238639938698204,0.9432091694451832
4,3,1,10536.241,8.0,8944.76,10256.6,1.1779232757502716,1.0272644931068775,1.1466601675170716
4,3,1,10536.241,8.0,8944.76,10256.6,1.1779232757502716,1.0272644931068775,1.1466601675170716
4,3,2,6709.45,8.0,5709.97,7971.41,1.175041199866199,0.8416892369104085,1.3960511176065722
4,3,2,6709.45,8.0,5709.97,7971.41,1.175041199866199,0.8416892369104085,1.3960511176065722
4,3,3,5120.18,8.0,4344.85,6987.9,1.1784480476886428,0.7327208460338586,1.6083178935981677
4,3,3,5120.18,8.0,4344.85,6987.9,1.1784480476886428,0.7327208460338586,1.6083178935981677
4,3,4,7559.85,8.0,6559.72,11946.9,1.1524653491307555,0.6327875850639079,1.8212515168330354
4,3,4,7559.85,8.0,6559.72,11946.9,1.1524653491307555,0.6327875850639079,1.8212515168330354
4,3,5,4422.5343,8.0,3776.0,7333.55,1.1712220074152544,0.6030550415555904,1.9421477754237289
4,3,5,4422.5343,8.0,3776.0,7333.55,1.1712220074152544,0.6030550415555904,1.9421477754237289
4,3,6,1872.2252,8.0,1631.21,3860.62,1.1477524046566658,0.4849545409804643,2.3667216360860954
4,3,6,1872.2252,8.0,1631.21,3860.62,1.1477524046566658,0.4849545409804643,2.3667216360860954
4,3,7,841.5423,8.0,703.381,2559.95,1.1964245551130894,0.3287338815211235,3.639492678932186
4,3,7,841.5423,8.0,703.381,2559.95,1.1964245551130894,0.3287338815211235,3.639492678932186
4,3,8,37.3303,8.0,101.869,958.261,0.3664539752034476,0.0389562968752772,9.40679696472921
4,3,8,37.3303,8.0,101.869,958.261,0.3664539752034476,0.0389562968752772,9.40679696472921
4,3,9,0.0,8.0,0.0,286.351,,0.0,
4,3,9,0.0,8.0,0.0,286.351,,0.0,
4,3,10,0.0,8.0,0.0,36.129,,0.0,
4,3,10,0.0,8.0,0.0,36.129,,0.0,
4,4,0,14016.646999999999,8.0,11994.6,10141.4,1.1685797775665716,1.3821215019622537,0.8454971403798376
4,4,0,14016.646999999999,8.0,11994.6,10141.4,1.1685797775665716,1.3821215019622537,0.8454971403798376
4,4,1,7597.429999999999,8.0,6477.2,6054.27,1.1729497313654047,1.2548878725263324,0.9347048107206819
4,4,1,7597.429999999999,8.0,6477.2,6054.27,1.1729497313654047,1.2548878725263324,0.9347048107206819
4,4,2,5376.6140000000005,8.0,4476.89,4852.45,1.2009707631860511,1.108020484497522,1.0838885923040324
4,4,2,5376.6140000000005,8.0,4476.89,4852.45,1.2009707631860511,1.108020484497522,1.0838885923040324
4,4,3,3809.2584,8.0,3178.54,4266.04,1.1984302226808536,0.8929260860188841,1.3421382144003222
4,4,3,3809.2584,8.0,3178.54,4266.04,1.1984302226808536,0.8929260860188841,1.3421382144003222
4,4,4,5562.137,8.0,4688.92,7604.04,1.1862298780955955,0.7314712968369446,1.6217039318222533
4,4,4,5562.137,8.0,4688.92,7604.04,1.1862298780955955,0.7314712968369446,1.6217039318222533
4,4,5,3524.7855,8.0,3031.76,5824.12,1.1626202271947648,0.6052048206424319,1.9210359659075915
4,4,5,3524.7855,8.0,3031.76,5824.12,1.1626202271947648,0.6052048206424319,1.9210359659075915
4,4,6,1581.8849,8.0,1340.57,3962.12,1.1800091752015933,0.3992521427922425,2.9555487591099308
4,4,6,1581.8849,8.0,1340.57,3962.12,1.1800091752015933,0.3992521427922425,2.9555487591099308
4,4,7,601.9571,8.0,560.177,3121.89,1.0745837476369076,0.1928181646374472,5.573042092053047
4,4,7,601.9571,8.0,560.177,3121.89,1.0745837476369076,0.1928181646374472,5.573042092053047
4,4,8,39.992999999999995,8.0,63.9325,1132.53,0.6255503851718609,0.03531297184180551,17.714464474250185
4,4,8,39.992999999999995,8.0,63.9325,1132.53,0.6255503851718609,0.03531297184180551,17.714464474250185
4,4,9,0.0,8.0,0.0,323.203,,0.0,
4,4,9,0.0,8.0,0.0,323.203,,0.0,
4,4,10,0.0,8.0,0.0,16.2511,,0.0,
4,4,10,0.0,8.0,0.0,16.2511,,0.0,
4,5,0,10169.14,8.0,8818.16,7926.45,1.1532042965879503,1.2829375067022437,0.8988779972239106
4,5,0,10169.14,8.0,8818.16,7926.45,1.1532042965879503,1.2829375067022437,0.8988779972239106
4,5,1,5051.8951,8.0,4247.31,4493.8,1.1894340417817393,1.1241922426454225,1.0580343794072011
4,5,1,5051.8951,8.0,4247.31,4493.8,1.1894340417817393,1.1241922426454225,1.0580343794072011
4,5,2,3053.1305,8.0,2568.18,3237.09,1.1888304168710917,0.943171335983862,1.2604607153704181
4,5,2,3053.1305,8.0,2568.18,3237.09,1.1888304168710917,0.943171335983862,1.2604607153704181
4,5,3,2060.5234,8.0,1761.24,2582.82,1.169927664599941,0.7977804879937432,1.4664781631123527
4,5,3,2060.5234,8.0,1761.24,2582.82,1.169927664599941,0.7977804879937432,1.4664781631123527
4,5,4,2436.9078,8.0,2045.86,4472.45,1.1911410360435222,0.5448708873212669,2.1860977779515705
4,5,4,2436.9078,8.0,2045.86,4472.45,1.1911410360435222,0.5448708873212669,2.1860977779515705
4,5,5,1088.2093,8.0,971.096,3435.04,1.1205990962788437,0.3167966894126415,3.5372815869903698
4,5,5,1088.2093,8.0,971.096,3435.04,1.1205990962788437,0.3167966894126415,3.5372815869903698
4,5,6,356.2892,8.0,311.785,2288.43,1.1427400291867793,0.15569154398430365,7.339769392369741
4,5,6,356.2892,8.0,311.785,2288.43,1.1427400291867793,0.15569154398430365,7.339769392369741
4,5,7,0.0,8.0,68.5408,1443.64,0.0,0.0,21.06249124608992
4,5,7,0.0,8.0,68.5408,1443.64,0.0,0.0,21.06249124608992
4,5,8,0.0,8.0,0.0,399.831,,0.0,
4,5,8,0.0,8.0,0.0,399.831,,0.0,
4,5,9,0.0,8.0,0.0,55.2053,,0.0,
4,5,9,0.0,8.0,0.0,55.2053,,0.0,
4,5,10,0.0,8.0,0.0,0.0,,,
4,5,10,0.0,8.0,0.0,0.0,,,
4,6,0,1934.686,8.0,1659.65,4647.45,1.165719278161058,0.4162897933275237,2.8002590907721503
4,6,0,1934.686,8.0,1659.65,4647.45,1.165719278161058,0.4162897933275237,2.8002590907721503
4,6,1,757.082,8.0,647.01,2397.15,1.1701241093646157,0.3158258765617504,3.704965920155794
4,6,1,757.082,8.0,647.01,2397.15,1.1701241093646157,0.3158258765617504,3.704965920155794
4,6,2,256.7875,8.0,278.845,1384.4,0.9208969140561961,0.1854864923432534,4.964765371442916
4,6,2,256.7875,8.0,278.845,1384.4,0.9208969140561961,0.1854864923432534,4.964765371442916
4,6,3,117.90280000000001,8.0,110.831,877.437,1.06380705759219,0.1343718124492129,7.916891483429726
4,6,3,117.90280000000001,8.0,110.831,877.437,1.06380705759219,0.1343718124492129,7.916891483429726
4,6,4,25.6242,8.0,49.536,1087.8,0.5172843992248062,0.023555984555984556,21.959786821705425
4,6,4,25.6242,8.0,49.536,1087.8,0.5172843992248062,0.023555984555984556,21.959786821705425
4,6,5,0.0,8.0,0.0,475.372,,0.0,
4,6,5,0.0,8.0,0.0,475.372,,0.0,
4,6,6,0.0,8.0,0.0,150.532,,0.0,
4,6,6,0.0,8.0,0.0,150.532,,0.0,
4,6,7,0.0,8.0,0.0,39.3416,,0.0,
4,6,7,0.0,8.0,0.0,39.3416,,0.0,
4,6,8,0.0,8.0,0.0,0.0,,,
4,6,8,0.0,8.0,0.0,0.0,,,
4,6,9,0.0,8.0,0.0,0.0,,,
4,6,9,0.0,8.0,0.0,0.0,,,
4,6,10,0.0,8.0,0.0,0.0,,,
4,6,10,0.0,8.0,0.0,0.0,,,
4,7,0,0.0,8.0,0.0,99.2122,,0.0,
4,7,0,0.0,8.0,0.0,99.2122,,0.0,
4,7,1,0.0,8.0,0.0,0.0,,,
4,7,1,0.0,8.0,0.0,0.0,,,
4,7,2,0.0,8.0,0.0,0.0,,,
4,7,2,0.0,8.0,0.0,0.0,,,
4,7,3,0.0,8.0,0.0,0.0,,,
4,7,3,0.0,8.0,0.0,0.0,,,
4,7,4,0.0,8.0,0.0,0.0,,,
4,7,4,0.0,8.0,0.0,0.0,,,
4,7,5,0.0,8.0,0.0,0.0,,,
4,7,5,0.0,8.0,0.0,0.0,,,
4,7,6,0.0,8.0,0.0,0.0,,,
4,7,6,0.0,8.0,0.0,0.0,,,
4,7,7,0.0,8.0,0.0,0.0,,,
4,7,7,0.0,8.0,0.0,0.0,,,
4,7,8,0.0,8.0,0.0,0.0,,,
4,7,8,0.0,8.0,0.0,0.0,,,
4,7,9,0.0,8.0,0.0,0.0,,,
4,7,9,0.0,8.0,0.0,0.0,,,
4,7,10,0.0,8.0,0.0,0.0,,,
4,7,10,0.0,8.0,0.0,0.0,,,
5,0,0,0.0,8.0,0.0,0.0,,,
5,0,0,0.0,8.0,0.0,0.0,,,
5,0,1,0.0,8.0,0.0,0.0,,,
5,0,1,0.0,8.0,0.0,0.0,,,
5,0,2,0.0,8.0,0.0,0.0,,,
5,0,2,0.0,8.0,0.0,0.0,,,
5,0,3,0.0,8.0,0.0,0.0,,,
5,0,3,0.0,8.0,0.0,0.0,,,
5,0,4,0.0,8.0,0.0,0.0,,,
5,0,4,0.0,8.0,0.0,0.0,,,
5,0,5,0.0,8.0,0.0,0.0,,,
5,0,5,0.0,8.0,0.0,0.0,,,
5,0,6,0.0,8.0,0.0,0.0,,,
5,0,6,0.0,8.0,0.0,0.0,,,
5,0,7,0.0,8.0,0.0,0.0,,,
5,0,7,0.0,8.0,0.0,0.0,,,
5,0,8,0.0,8.0,0.0,0.0,,,
5,0,8,0.0,8.0,0.0,0.0,,,
5,0,9,0.0,8.0,0.0,0.0,,,
5,0,9,0.0,8.0,0.0,0.0,,,
5,0,10,0.0,8.0,0.0,0.0,,,
5,0,10,0.0,8.0,0.0,0.0,,,
5,1,0,353.8403,8.0,498.054,6040.4,0.7104456544872645,0.05857895172505133,12.128002184502082
5,1,0,353.8403,8.0,498.054,6040.4,0.7104456544872645,0.05857895172505133,12.128002184502082
5,1,1,132.06380000000001,8.0,168.462,3112.87,0.7839382175208653,0.04242509324192787,18.478173119160406
5,1,1,132.06380000000001,8.0,168.462,3112.87,0.7839382175208653,0.04242509324192787,18.478173119160406
5,1,2,107.42769999999999,8.0,118.481,2409.85,0.906708248579941,0.044578583729277754,20.339548113199584
5,1,2,107.42769999999999,8.0,118.481,2409.85,0.906708248579941,0.044578583729277754,20.339548113199584
5,1,3,19.29,8.0,65.2509,1644.71,0.29562810627899383,0.011728511409306199,25.20593585682343
5,1,3,19.29,8.0,65.2509,1644.71,0.29562810627899383,0.011728511409306199,25.20593585682343
5,1,4,15.3005,8.0,50.8801,1207.37,0.300716783182423,0.012672585868457889,23.729709650727887
5,1,4,15.3005,8.0,50.8801,1207.37,0.300716783182423,0.012672585868457889,23.729709650727887
5,1,5,0.0,8.0,0.0,253.627,,0.0,
5,1,5,0.0,8.0,0.0,253.627,,0.0,
5,1,6,0.0,8.0,0.0,0.0,,,
5,1,6,0.0,8.0,0.0,0.0,,,
5,1,7,0.0,8.0,0.0,0.0,,,
5,1,7,0.0,8.0,0.0,0.0,,,
5,1,8,0.0,8.0,0.0,0.0,,,
5,1,8,0.0,8.0,0.0,0.0,,,
5,1,9,0.0,8.0,0.0,0.0,,,
5,1,9,0.0,8.0,0.0,0.0,,,
5,1,10,0.0,8.0,0.0,0.0,,,
5,1,10,0.0,8.0,0.0,0.0,,,
5,2,0,5394.722,8.0,5037.82,17226.0,1.0708445319602526,0.31317322651805407,3.419336141426252
5,2,0,5394.722,8.0,5037.82,17226.0,1.0708445319602526,0.31317322651805407,3.419336141426252
5,2,1,2608.9447,8.0,2241.26,9785.04,1.1640526757270462,0.2666258594752806,4.365865629155029
5,2,1,2608.9447,8.0,2241.26,9785.04,1.1640526757270462,0.2666258594752806,4.365865629155029
5,2,2,1510.5240000000001,8.0,1250.26,6471.37,1.2081679010765762,0.2334164172346814,5.176019387967303
5,2,2,1510.5240000000001,8.0,1250.26,6471.37,1.2081679010765762,0.2334164172346814,5.176019387967303
5,2,3,1312.637,8.0,1160.05,5537.51,1.1315348476358777,0.23704462836184492,4.773509762510237
5,2,3,1312.637,8.0,1160.05,5537.51,1.1315348476358777,0.23704462836184492,4.773509762510237
5,2,4,1577.8187,8.0,1341.13,6877.65,1.176484531700879,0.2294124737373958,5.128250057787089
5,2,4,1577.8187,8.0,1341.13,6877.65,1.176484531700879,0.2294124737373958,5.128250057787089
5,2,5,397.4008,8.0,348.634,2676.37,1.1398796445556085,0.14848500020550223,7.676732619308501
5,2,5,397.4008,8.0,348.634,2676.37,1.1398796445556085,0.14848500020550223,7.676732619308501
5,2,6,23.6691,8.0,50.4859,851.295,0.4688259494235024,0.02780364033619368,16.862034746335116
5,2,6,23.6691,8.0,50.4859,851.295,0.4688259494235024,0.02780364033619368,16.862034746335116
5,2,7,0.0,8.0,0.0,299.387,,0.0,
5,2,7,0.0,8.0,0.0,299.387,,0.0,
5,2,8,0.0,8.0,0.0,0.0,,,
5,2,8,0.0,8.0,0.0,0.0,,,
5,2,9,0.0,8.0,0.0,0.0,,,
5,2,9,0.0,8.0,0.0,0.0,,,
5,2,10,0.0,8.0,0.0,0.0,,,
5,2,10,0.0,8.0,0.0,0.0,,,
5,3,0,8447.127,8.0,7352.81,17284.1,1.1488297671230454,0.4887224096134598,2.3506795361229242
5,3,0,8447.127,8.0,7352.81,17284.1,1.1488297671230454,0.4887224096134598,2.3506795361229242
5,3,1,3736.016,8.0,3073.42,10405.3,1.2155891482452772,0.35904933062958305,3.385576979391036
5,3,1,3736.016,8.0,3073.42,10405.3,1.2155891482452772,0.35904933062958305,3.385576979391036
5,3,2,2048.46,8.0,1759.44,6651.72,1.164268176237894,0.3079594450758601,3.7805892784067656
5,3,2,2048.46,8.0,1759.44,6651.72,1.164268176237894,0.3079594450758601,3.7805892784067656
5,3,3,1510.3301,8.0,1268.4,5099.5,1.190736439608956,0.29617219335228945,4.020419426048565
5,3,3,1510.3301,8.0,1268.4,5099.5,1.190736439608956,0.29617219335228945,4.020419426048565
5,3,4,2208.062,8.0,1944.34,7406.15,1.1356357427198946,0.29813897909170084,3.8090817449623007
5,3,4,2208.062,8.0,1944.34,7406.15,1.1356357427198946,0.29813897909170084,3.8090817449623007
5,3,5,804.7462,8.0,691.999,4372.79,1.1629297152163516,0.18403495251315524,6.319069825245412
5,3,5,804.7462,8.0,691.999,4372.79,1.1629297152163516,0.18403495251315524,6.319069825245412
5,3,6,44.9749,8.0,80.9959,1876.83,0.5552737854632147,0.02396322522551323,23.171913640073136
5,3,6,44.9749,8.0,80.9959,1876.83,0.5552737854632147,0.02396322522551323,23.171913640073136
5,3,7,0.0,8.0,0.0,833.898,,0.0,
5,3,7,0.0,8.0,0.0,833.898,,0.0,
5,3,8,0.0,8.0,0.0,125.724,,0.0,
5,3,8,0.0,8.0,0.0,125.724,,0.0,
5,3,9,0.0,8.0,0.0,0.0,,,
5,3,9,0.0,8.0,0.0,0.0,,,
5,3,10,0.0,8.0,0.0,0.0,,,
5,3,10,0.0,8.0,0.0,0.0,,,
5,4,0,8168.909,8.0,7021.94,13836.7,1.16334075768235,0.5903798593595293,1.970495333198518
5,4,0,8168.909,8.0,7021.94,13836.7,1.16334075768235,0.5903798593595293,1.970495333198518
5,4,1,3337.849,8.0,2825.64,7606.76,1.1812718534562083,0.43880035652498567,2.692048527059357
