xq2_bin,z_bin,pt2_bin,phi_content_sum,phi_bin_count,phi_error_sum,z_bin0,pt2_bin0
13,2,9,0.0,8,0.0,1,8
13,2,10,0.0,8,0.0,1,9
13,2,11,0.0,8,0.0,1,10
13,3,1,104623.72,8,570.2067995631058,2,0
13,3,2,92569.11,8,412.03276422994566,2,1
13,3,3,78596.292,8,341.78954544530757,2,2
13,3,4,67055.378,8,304.46815392651496,2,3
13,3,5,101318.23,8,361.10287349176554,2,4
13,3,6,60260.81,8,262.12133992944945,2,5
13,3,7,34120.68,8,194.8122570874841,2,6
13,3,8,24130.57,8,160.91014502898815,2,7
13,3,9,7750.552000000001,8,90.74948379186517,2,8
13,3,10,1944.1726,8,45.54611022505105,2,9
13,3,11,65.2037,8,8.761624921862381,2,10
13,4,1,87221.45,8,408.11020141812185,3,0
13,4,2,65324.090000000004,8,312.52429042828015,3,1
13,4,3,55089.851,8,269.936956561935,3,2
13,4,4,46745.561,8,255.22062645186028,3,3
13,4,5,76718.342,8,304.36111949454056,3,4
13,4,6,51922.621,8,240.6226941109878,3,5
13,4,7,32713.244,8,188.61932281860732,3,6
13,4,8,26366.535,8,169.45612202847673,3,7
13,4,9,11555.16,8,110.47125580864916,3,8
13,4,10,5998.937,8,79.62664378943772,3,9
13,4,11,1876.042,8,44.52492013007996,3,10
13,5,1,67733.82,8,314.4917781296993,4,0
13,5,2,45666.948,8,240.78745370994727,4,1
13,5,3,35616.403,8,206.3365036341122,4,2
13,5,4,29240.0052,8,184.60882156259487,4,3
13,5,5,48254.074,8,238.77622815782982,4,4
13,5,6,34692.103,8,193.69329671684562,4,5
13,5,7,23442.4801,8,158.7907167114312,4,6
13,5,8,20093.3842,8,146.0695383043446,4,7
13,5,9,8836.124099999999,8,96.69636864194902,4,8
13,5,10,3990.2758,8,65.42024443696691,4,9
13,5,11,951.485,8,32.48000199738294,4,10
13,6,1,41593.65,8,228.53944417959892,5,0
13,6,2,27864.461,8,177.68348134897064,5,1
13,6,3,20119.216,8,151.19628511461516,5,2
13,6,4,16052.974699999999,8,131.89667123005796,5,3
13,6,5,24486.6684,8,165.03868165221903,5,4
13,6,6,16734.7623,8,143.49064424155813,5,5
13,6,7,10907.0031,8,107.727221315143,5,6
13,6,8,8364.5704,8,93.8765930743596,5,7
13,6,9,2930.214,8,55.60079159238652,5,8
13,6,10,842.8245,8,30.122678684008168,5,9
13,6,11,35.3631,8,6.411184904719252,5,10
13,7,1,16680.77,8,142.61841633183283,6,0
13,7,2,10800.375,8,111.07235486163964,6,1
13,7,3,7037.0643,8,88.28094884900139,6,2
13,7,4,4779.496,8,71.37365882236668,6,3
13,7,5,6194.34,8,81.49589981747548,6,4
13,7,6,3129.1227,8,57.77292670317127,6,5
13,7,7,1139.0136,8,35.088171505332106,6,6
13,7,8,504.0369,8,23.461434670797523,6,7
13,7,9,0.0,8,0.0,6,8
13,7,10,0.0,8,0.0,6,9
13,7,11,0.0,8,0.0,6,10
13,8,1,374.2079,8,20.823512755419053,7,0
13,8,2,140.5052,8,12.818706249688383,7,1
13,8,3,0.0,8,0.0,7,2
13,8,4,0.0,8,0.0,7,3
13,8,5,0.0,8,0.0,7,4
13,8,6,0.0,8,0.0,7,5
13,8,7,0.0,8,0.0,7,6
13,8,8,0.0,8,0.0,7,7
13,8,9,0.0,8,0.0,7,8
13,8,10,0.0,8,0.0,7,9
13,8,11,0.0,8,0.0,7,10
14,1,1,12731.336,8,263.66585913995385,0,0
14,1,2,7505.408,8,136.28921501237727,0,1
14,1,3,4616.071,8,81.54359565361341,0,2
14,1,4,1388.7267,8,41.65633310398312,0,3
14,1,5,26.3371,8,5.69781,0,4
14,1,6,0.0,8,0.0,0,5
14,1,7,0.0,8,0.0,0,6
14,1,8,0.0,8,0.0,0,7
14,1,9,0.0,8,0.0,0,8
14,1,10,0.0,8,0.0,0,9
14,1,11,0.0,8,0.0,0,10
14,2,1,174860.6,8,1068.7782478732433,1,0
14,2,2,110793.27,8,549.9697592731803,1,1
14,2,3,73377.22,8,345.722079799425,1,2
14,2,4,50887.82,8,252.18347775639467,1,3
14,2,5,46999.81,8,239.22945265044186,1,4
14,2,6,10512.6338,8,107.34291259853163,1,5
14,2,7,1234.909,8,36.644597477703314,1,6
14,2,8,0.0,8,0.0,1,7
14,2,9,0.0,8,0.0,1,8
14,2,10,0.0,8,0.0,1,9
14,2,11,0.0,8,0.0,1,10
14,3,1,254984.7,8,1085.7744033785286,2,0
14,3,2,170246.5,8,585.3417459570093,2,1
14,3,3,117822.9,8,409.9186933569266,2,2
14,3,4,83995.12,8,323.05504576375216,2,3
14,3,5,107317.2,8,358.6716757273705,2,4
14,3,6,51278.36,8,237.65649272999045,2,5
14,3,7,21086.097999999998,8,152.0472013736195,2,6
14,3,8,9508.199999999999,8,100.10311124660412,2,7
14,3,9,1306.2527,8,37.484938410113465,2,8
14,3,10,21.67397,8,4.9552720781507045,2,9
14,3,11,0.0,8,0.0,2,10
14,4,1,252131.5,8,774.742483215552,3,0
14,4,2,149615.31,8,485.71814527357327,3,1
14,4,3,104831.42,8,371.78206704999906,3,2
14,4,4,76286.67,8,302.9021932210792,3,3
14,4,5,100568.25,8,341.98374993262473,3,4
14,4,6,53734.04,8,244.60936660904872,3,5
14,4,7,26550.992,8,170.60905367394778,3,6
14,4,8,15271.854,8,127.27911475466036,3,7
14,4,9,3919.63,8,64.36920936029897,3,8
14,4,10,761.6541000000001,8,28.891235497202263,3,9
14,4,11,0.0,8,0.0,3,10
14,5,1,178083.7,8,546.7218416617357,4,0
14,5,2,105131.22,8,381.1386891979611,4,1
14,5,3,66504.2,8,287.19257264584684,4,2
14,5,4,46735.359000000004,8,232.69415248832533,4,3
14,5,5,61563.822,8,274.48326421680065,4,4
14,5,6,33218.23,8,194.04368103306018,4,5
14,5,7,17000.07,8,134.83826027011028,4,6
14,5,8,9438.5367,8,99.96445701880944,4,7
14,5,9,2138.352,8,47.833081250871764,4,8
14,5,10,257.8532,8,17.261533174700908,4,9
14,5,11,0.0,8,0.0,4,10
14,6,1,76246.41,8,320.2902799412433,5,0
14,6,2,45088.64,8,236.01200006713643,5,1
14,6,3,27193.3,8,179.5875006877984,5,2
14,6,4,17229.811,8,138.85468484664102,5,3
14,6,5,19732.807,8,151.0885723547284,5,4
14,6,6,8981.2273,8,97.59010932722845,5,5
14,6,7,3471.1975,8,60.631630510977516,5,6
14,6,8,1387.308,8,38.58578350247666,5,7
14,6,9,9.58972,8,3.35534,5,8
14,6,10,0.0,8,0.0,5,9
14,6,11,0.0,8,0.0,5,10
14,7,1,11387.779999999999,8,116.37817945878,6,0
14,7,2,5502.0070000000005,8,78.2017345547399,6,1
14,7,3,2782.6775000000002,8,55.25646260284855,6,2
14,7,4,1275.093,8,37.39146788393042,6,3
14,7,5,901.4338,8,31.496524020634403,6,4
14,7,6,97.0577,8,10.566618022735563,6,5
14,7,7,0.0,8,0.0,6,6
14,7,8,0.0,8,0.0,6,7
14,7,9,0.0,8,0.0,6,8
14,7,10,0.0,8,0.0,6,9
14,7,11,0.0,8,0.0,6,10
14,8,1,0.0,8,0.0,7,0
14,8,2,0.0,8,0.0,7,1
14,8,3,0.0,8,0.0,7,2
14,8,4,0.0,8,0.0,7,3
14,8,5,0.0,8,0.0,7,4
14,8,6,0.0,8,0.0,7,5
14,8,7,0.0,8,0.0,7,6
14,8,8,0.0,8,0.0,7,7
14,8,9,0.0,8,0.0,7,8
14,8,10,0.0,8,0.0,7,9
14,8,11,0.0,8,0.0,7,10
15,1,1,81320.56999999999,8,916.1995362992715,0,0
15,1,2,73088.08,8,509.48630597838445,0,1
15,1,3,48731.46,8,296.2072131421684,0,2
15,1,4,21050.34,8,173.70100633865079,0,3
15,1,5,6345.713000000001,8,86.63095446218978,0,4
15,1,6,0.0,8,0.0,0,5
15,1,7,0.0,8,0.0,0,6
15,1,8,0.0,8,0.0,0,7
15,1,9,0.0,8,0.0,0,8
15,1,10,0.0,8,0.0,0,9
15,1,11,0.0,8,0.0,0,10
15,2,1,203116.88,8,1176.7494807744765,1,0
15,2,2,191409.43,8,745.7051465371551,1,1
15,2,3,155688.66,8,535.6596218013917,1,2
15,2,4,116997.73,8,405.9550166080966,1,3
15,2,5,136627.05,8,432.129566327531,1,4
15,2,6,48709.17,8,241.3788525326525,1,5
15,2,7,14015.24,8,125.14749319854553,1,6
15,2,8,2929.514,8,56.241062500009726,1,7
15,2,9,0.0,8,0.0,1,8
15,2,10,0.0,8,0.0,1,9
15,2,11,0.0,8,0.0,1,10
15,3,1,191878.8,8,912.3114291583768,2,0
15,3,2,158587.81,8,602.6586658135433,2,1
15,3,3,132599.75,8,470.0411151946604,2,2
15,3,4,104451.53,8,379.11796669094963,2,3
15,3,5,151214.98,8,472.5650056241575,2,4
15,3,6,87204.62,8,326.9997316671988,2,5
15,3,7,47938.05,8,233.65035298231416,2,6
15,3,8,32249.190000000002,8,187.96827033930487,2,7
15,3,9,9970.917,8,102.81649269465478,2,8
15,3,10,2698.572,8,53.41192704902155,2,9
15,3,11,120.1269,8,11.93984191531027,2,10
15,4,1,159806.3,8,631.4903401683988,3,0
15,4,2,117763.16,8,458.7343165829868,3,1
15,4,3,93339.53,8,376.5760485820095,3,2
15,4,4,75501.702,8,317.40605518230115,3,3
15,4,5,109681.191,8,383.84312088905546,3,4
15,4,6,68116.497,8,280.9836758255362,3,5
15,4,7,41040.667,8,218.5383031284905,3,6
15,4,8,30993.963,8,184.78181685287652,3,7
15,4,9,12941.658,8,117.46062459837339,3,8
15,4,10,6209.195,8,80.83251519011394,3,9
15,4,11,2071.534,8,46.902763966103315,3,10
15,5,1,109248.51999999999,8,435.14705880770924,4,0
15,5,2,76178.89,8,339.8847576069424,4,1
15,5,3,57546.450000000004,8,277.34165616365675,4,2
15,5,4,44001.051,8,235.8814910158701,4,3
15,5,5,63947.196,8,286.26849890602705,4,4
15,5,6,40171.117,8,213.86282547948815,4,5
15,5,7,24415.1547,8,168.55615346670794,4,6
15,5,8,19145.3374,8,144.25643498757688,4,7
15,5,9,7457.7356,8,88.81781351065167,4,8
15,5,10,3434.5125,8,60.27057713728648,4,9
15,5,11,1002.2713,8,32.85118575634219,4,10
15,6,1,51074.86,8,269.3567337745058,5,0
15,6,2,35138.05,8,213.35656651525866,5,1
15,6,3,25763.138,8,179.4406671593984,5,2
15,6,4,18856.0629,8,149.87626723637737,5,3
15,6,5,26027.6797,8,175.60052200731323,5,4
15,6,6,15009.082199999999,8,129.13604745021468,5,5
15,6,7,8875.748,8,100.19497771325666,5,6
15,6,8,6530.418,8,83.44339345310688,5,7
15,6,9,2475.483,8,51.363062324884794,5,8
15,6,10,809.5331,8,29.718014834051417,5,9
15,6,11,0.0,8,0.0,5,10
15,7,1,12356.67,8,127.26427464991893,6,0
15,7,2,7637.602,8,97.51892354333081,6,1
15,7,3,5220.2741,8,78.17210475982914,6,2
15,7,4,3740.0839,8,63.90591928570389,6,3
15,7,5,4826.2143,8,72.64057647563448,6,4
15,7,6,2341.47,8,50.40047692780298,6,5
15,7,7,980.9785,8,32.48119892744263,6,6
15,7,8,477.98260000000005,8,23.152409232377956,6,7
15,7,9,14.1378,8,4.05615,6,8
15,7,10,0.0,8,0.0,6,9
15,7,11,0.0,8,0.0,6,10
15,8,1,167.3655,8,13.773827061710191,7,0
15,8,2,31.4973,8,6.04015,7,1
15,8,3,0.0,8,0.0,7,2
15,8,4,0.0,8,0.0,7,3
15,8,5,0.0,8,0.0,7,4
15,8,6,0.0,8,0.0,7,5
15,8,7,0.0,8,0.0,7,6
15,8,8,0.0,8,0.0,7,7
15,8,9,0.0,8,0.0,7,8
15,8,10,0.0,8,0.0,7,9
15,8,11,0.0,8,0.0,7,10
16,1,1,0.0,8,0.0,0,0
16,1,2,0.0,8,0.0,0,1
16,1,3,0.0,8,0.0,0,2
16,1,4,0.0,8,0.0,0,3
16,1,5,0.0,8,0.0,0,4
16,1,6,0.0,8,0.0,0,5
16,1,7,0.0,8,0.0,0,6
16,1,8,0.0,8,0.0,0,7
16,1,9,0.0,8,0.0,0,8
16,1,10,0.0,8,0.0,0,9
16,1,11,0.0,8,0.0,0,10
16,2,1,0.0,8,0.0,1,0
16,2,2,0.0,8,0.0,1,1
16,2,3,0.0,8,0.0,1,2
16,2,4,0.0,8,0.0,1,3
16,2,5,0.0,8,0.0,1,4
16,2,6,0.0,8,0.0,1,5
16,2,7,0.0,8,0.0,1,6
16,2,8,0.0,8,0.0,1,7
16,2,9,0.0,8,0.0,1,8
16,2,10,0.0,8,0.0,1,9
16,2,11,0.0,8,0.0,1,10
16,3,1,0.0,8,0.0,2,0
16,3,2,0.0,8,0.0,2,1
16,3,3,0.0,8,0.0,2,2
16,3,4,0.0,8,0.0,2,3
16,3,5,0.0,8,0.0,2,4
16,3,6,0.0,8,0.0,2,5
16,3,7,0.0,8,0.0,2,6
16,3,8,0.0,8,0.0,2,7
16,3,9,0.0,8,0.0,2,8
16,3,10,0.0,8,0.0,2,9
16,3,11,0.0,8,0.0,2,10
16,4,1,0.0,8,0.0,3,0
16,4,2,0.0,8,0.0,3,1
16,4,3,0.0,8,0.0,3,2
16,4,4,0.0,8,0.0,3,3
16,4,5,0.0,8,0.0,3,4
16,4,6,0.0,8,0.0,3,5
16,4,7,0.0,8,0.0,3,6
16,4,8,0.0,8,0.0,3,7
16,4,9,0.0,8,0.0,3,8
16,4,10,0.0,8,0.0,3,9
16,4,11,0.0,8,0.0,3,10
16,5,1,0.0,8,0.0,4,0
16,5,2,0.0,8,0.0,4,1
16,5,3,0.0,8,0.0,4,2
16,5,4,0.0,8,0.0,4,3
16,5,5,0.0,8,0.0,4,4
16,5,6,0.0,8,0.0,4,5
16,5,7,0.0,8,0.0,4,6
16,5,8,0.0,8,0.0,4,7
16,5,9,0.0,8,0.0,4,8
16,5,10,0.0,8,0.0,4,9
16,5,11,0.0,8,0.0,4,10
16,6,1,0.0,8,0.0,5,0
16,6,2,0.0,8,0.0,5,1
16,6,3,0.0,8,0.0,5,2
16,6,4,0.0,8,0.0,5,3
16,6,5,0.0,8,0.0,5,4
16,6,6,0.0,8,0.0,5,5
16,6,7,0.0,8,0.0,5,6
16,6,8,0.0,8,0.0,5,7
16,6,9,0.0,8,0.0,5,8
16,6,10,0.0,8,0.0,5,9
16,6,11,0.0,8,0.0,5,10
16,7,1,0.0,8,0.0,6,0
16,7,2,0.0,8,0.0,6,1
16,7,3,0.0,8,0.0,6,2
16,7,4,0.0,8,0.0,6,3
16,7,5,0.0,8,0.0,6,4
16,7,6,0.0,8,0.0,6,5
16,7,7,0.0,8,0.0,6,6
16,7,8,0.0,8,0.0,6,7
16,7,9,0.0,8,0.0,6,8
16,7,10,0.0,8,0.0,6,9
16,7,11,0.0,8,0.0,6,10
16,8,1,0.0,8,0.0,7,0
16,8,2,0.0,8,0.0,7,1
16,8,3,0.0,8,0.0,7,2
16,8,4,0.0,8,0.0,7,3
16,8,5,0.0,8,0.0,7,4
16,8,6,0.0,8,0.0,7,5
16,8,7,0.0,8,0.0,7,6
16,8,8,0.0,8,0.0,7,7
16,8,9,0.0,8,0.0,7,8
16,8,10,0.0,8,0.0,7,9
16,8,11,0.0,8,0.0,7,10
17,1,1,69476.94,8,763.0778177750484,0,0
17,1,2,103291.952,8,653.3038024218288,0,1
17,1,3,100848.55,8,463.7675810569881,0,2
17,1,4,73195.3,8,338.35663151101386,0,3
17,1,5,68677.13,8,324.1620206485485,0,4
17,1,6,10758.715,8,113.63734628325321,0,5
17,1,7,0.0,8,0.0,0,6
17,1,8,0.0,8,0.0,0,7
17,1,9,0.0,8,0.0,0,8
17,1,10,0.0,8,0.0,0,9
17,1,11,0.0,8,0.0,0,10
17,2,1,133224.43232,8,953.424022579652,1,0
17,2,2,186541.49000000002,8,716.7191846840992,1,1
17,2,3,256321.8,8,667.6460161374439,1,2
17,2,4,218117.23,8,636.5286572288006,1,3
17,2,5,312157.73,8,747.729166662636,1,4
17,2,6,176805.75,8,472.5616952113237,1,5
17,2,7,86828.58,8,323.74286682042896,1,6
17,2,8,45579.68,8,228.58491459505808,1,7
17,2,9,9587.554,8,101.83332865673202,1,8
17,2,10,1036.584,8,33.350764632513304,1,9
17,2,11,0.0,8,0.0,1,10
17,3,1,103478.31999999999,8,501.1888336292919,2,0
17,3,2,133533.8205,8,509.46588092926066,2,1
17,3,3,148326.77,8,528.2654235956107,2,2
17,3,4,146195.91,8,451.37558963223745,2,3
17,3,5,244818.72,8,579.8410489308686,2,4
17,3,6,168176.68,8,451.9799585736075,2,5
17,3,7,111494.18000000001,8,363.68155178756314,2,6
17,3,8,95815.89,8,331.80235927922513,2,7
17,3,9,46448.99,8,226.00086418892295,2,8
17,3,10,24231.992,8,161.03720131714908,2,9
17,3,11,7938.816,8,91.6981333511757,2,10
17,4,1,65641.19,8,351.15587617192165,3,0
17,4,2,73540.809,8,337.2419315792596,3,1
17,4,3,75002.027,8,319.1596151141709,3,2
17,4,4,76897.6961,8,309.9164367805071,3,3
17,4,5,145582.002,8,444.63582293848077,3,4
17,4,6,111590.319,8,360.01747864914836,3,5
17,4,7,79539.48300000001,8,306.67548342989534,3,6
17,4,8,74969.39,8,288.734160335749,3,7
17,4,9,41429.01,8,212.2479635748951,3,8
17,4,10,27069.09,8,170.50692245199315,3,9
17,4,11,17355.859,8,134.99476227387493,3,10
17,5,1,44820.029,8,258.5987360197648,4,0
17,5,2,43707.589,8,237.0169066143806,4,1
17,5,3,40738.2117,8,222.72704559338004,4,2
17,5,4,40250.952,8,215.66535612953695,4,3
17,5,5,79098.66519999999,8,305.0816201318139,4,4
17,5,6,66384.108,8,271.3092323270517,4,5
17,5,7,50566.015100000004,8,238.46629843636376,4,6
17,5,8,49665.526,8,233.2485011773709,4,7
17,5,9,28539.523999999998,8,174.8065048706712,4,8
17,5,10,20330.99,8,146.71726249208032,4,9
17,5,11,13795.679,8,119.99798962561832,4,10
17,6,1,29408.512,8,191.0943692423458,5,0
17,6,2,25251.5919,8,173.53922781383062,5,1
17,6,3,22823.9278,8,160.50466168345548,5,2
17,6,4,20430.3035,8,149.22657994635674,5,3
17,6,5,38389.561,8,216.91225173440526,5,4
17,6,6,34036.253000000004,8,191.12500842281213,5,5
17,6,7,27217.566,8,173.54083108205398,5,6
17,6,8,28757.2415,8,175.48925569482623,5,7
17,6,9,16643.4,8,132.357381296511,5,8
17,6,10,11388.908000000001,8,109.26667509767103,5,9
17,6,11,7469.061,8,88.29197317814344,5,10
17,7,1,15239.473,8,132.5179240647468,6,0
17,7,2,11948.1007,8,117.80843183418112,6,1
17,7,3,10467.76,8,106.16047486941645,6,2
17,7,4,8881.7406,8,97.83849322688948,6,3
17,7,5,15225.0275,8,130.90585715974245,6,4
17,7,6,12564.993999999999,8,115.48152360542356,6,5
17,7,7,10150.183,8,103.7126915687275,6,6
17,7,8,10223.49,8,123.33709223530447,6,7
17,7,9,5551.566,8,76.3777149762285,6,8
17,7,10,3372.214,8,59.60776201485927,6,9
17,7,11,1467.7728,8,39.199839505548994,6,10
17,8,1,2768.373,8,55.51571457058983,7,0
17,8,2,2149.252,8,48.72953885981274,7,1
17,8,3,1735.8740000000003,8,43.30031919616759,7,2
17,8,4,1424.6770000000001,8,38.89516051245965,7,3
17,8,5,2068.3691000000003,8,46.98632070519249,7,4
17,8,6,1347.5921,8,38.361162330539464,7,5
17,8,7,773.14756,8,28.906205715586403,7,6
17,8,8,398.0902,8,20.7389785704552,7,7
17,8,9,68.2414,8,8.607070591194196,7,8
17,8,10,0.0,8,0.0,7,9
17,8,11,0.0,8,0.0,7,10
18,1,1,0.0,8,0.0,0,0
18,1,2,0.0,8,0.0,0,1
18,1,3,0.0,8,0.0,0,2
18,1,4,0.0,8,0.0,0,3
18,1,5,0.0,8,0.0,0,4
18,1,6,0.0,8,0.0,0,5
18,1,7,0.0,8,0.0,0,6
18,1,8,0.0,8,0.0,0,7
18,1,9,0.0,8,0.0,0,8
18,1,10,0.0,8,0.0,0,9
18,1,11,0.0,8,0.0,0,10
18,2,1,32034.944,8,394.5533651530678,1,0
18,2,2,18115.396,8,198.851430586858,1,1
18,2,3,14048.166,8,137.79753080041021,1,2
18,2,4,8719.668000000001,8,104.4267135362882,1,3
18,2,5,8305.996000000001,8,99.99357943023142,1,4
18,2,6,2335.5303,8,50.60397662761001,1,5
18,2,7,253.4601,8,16.925661323265924,1,6
18,2,8,0.0,8,0.0,1,7
18,2,9,0.0,8,0.0,1,8
18,2,10,0.0,8,0.0,1,9
18,2,11,0.0,8,0.0,1,10
18,3,1,76304.75,8,465.3953769202698,2,0
18,3,2,49547.432,8,292.73961239036305,2,1
18,3,3,35990.487,8,222.386175481301,2,2
18,3,4,30582.51,8,190.38816076148223,2,3
18,3,5,37065.54,8,207.68680615782986,2,4
18,3,6,15153.332,8,129.65852858308241,2,5
18,3,7,6709.941,8,84.57635196477796,2,6
18,3,8,3322.2296,8,60.65552530413037,2,7
18,3,9,477.46299999999997,8,22.5242016895161,2,8
18,3,10,0.0,8,0.0,2,9
18,3,11,0.0,8,0.0,2,10
18,4,1,79160.75,8,374.09292619974786,3,0
18,4,2,55547.28,8,280.332314424702,3,1
18,4,3,35253.613,8,207.18880655580793,3,2
18,4,4,30717.917999999998,8,187.6372353195655,3,3
18,4,5,47869.21,8,231.60070172050428,3,4
18,4,6,26102.134,8,167.64734111109547,3,5
18,4,7,11877.649,8,112.32942983483892,3,6
18,4,8,7280.6051,8,88.04727689419417,3,7
18,4,9,2270.312,8,48.84149572423023,3,8
18,4,10,566.6771,8,24.72324142704795,3,9
18,4,11,0.0,8,0.0,3,10
18,5,1,68305.66,8,303.7485235476545,4,0
18,5,2,38969.869999999995,8,215.1640844748491,4,1
18,5,3,27132.855,8,175.79905175765313,4,2
18,5,4,20512.39,8,150.4681955594271,4,3
18,5,5,33682.604,8,191.11717221445593,4,4
18,5,6,22557.194,8,154.42683962433475,4,5
18,5,7,11793.892,8,111.84324365552888,4,6
18,5,8,7117.091,8,86.61454153310517,4,7
18,5,9,2039.161,8,46.46076048463908,4,8
18,5,10,447.6465,8,22.122480406297118,4,9
18,5,11,0.0,8,0.0,4,10
18,6,1,44472.03,8,227.46685822835818,5,0
18,6,2,21039.352,8,152.8445507699244,5,1
18,6,3,14065.978,8,123.76406174241373,5,2
18,6,4,9842.386,8,102.35386480841845,5,3
18,6,5,14308.1722,8,123.26925929474226,5,4
18,6,6,9484.5298,8,99.82771034561947,5,5
18,6,7,5024.0074,8,72.44310351027211,5,6
18,6,8,2541.19606,8,51.5548326567898,5,7
18,6,9,360.2175,8,19.86601918970935,5,8
18,6,10,0.0,8,0.0,5,9
18,6,11,0.0,8,0.0,5,10
18,7,1,12924.701000000001,8,118.42182763654681,6,0
18,7,2,5168.72,8,74.24100992445146,6,1
18,7,3,2547.837,8,51.72856356801337,6,2
18,7,4,1624.089,8,41.31397577055493,6,3
18,7,5,1699.548,8,42.22405778238278,6,4
18,7,6,597.3861999999999,8,24.845633901510745,6,5
18,7,7,53.0629,8,7.6111497549450435,6,6
18,7,8,0.0,8,0.0,6,7
18,7,9,0.0,8,0.0,6,8
18,7,10,0.0,8,0.0,6,9
18,7,11,0.0,8,0.0,6,10
18,8,1,0.0,8,0.0,7,0
18,8,2,0.0,8,0.0,7,1
18,8,3,0.0,8,0.0,7,2
18,8,4,0.0,8,0.0,7,3
18,8,5,0.0,8,0.0,7,4
18,8,6,0.0,8,0.0,7,5
18,8,7,0.0,8,0.0,7,6
18,8,8,0.0,8,0.0,7,7
18,8,9,0.0,8,0.0,7,8
18,8,10,0.0,8,0.0,7,9
18,8,11,0.0,8,0.0,7,10
19,1,1,0.0,8,0.0,0,0
19,1,2,0.0,8,0.0,0,1
19,1,3,0.0,8,0.0,0,2
19,1,4,0.0,8,0.0,0,3
19,1,5,0.0,8,0.0,0,4
19,1,6,0.0,8,0.0,0,5
19,1,7,0.0,8,0.0,0,6
19,1,8,0.0,8,0.0,0,7
19,1,9,0.0,8,0.0,0,8
19,1,10,0.0,8,0.0,0,9
19,1,11,0.0,8,0.0,0,10
19,2,1,0.0,8,0.0,1,0
19,2,2,0.0,8,0.0,1,1
19,2,3,0.0,8,0.0,1,2
19,2,4,0.0,8,0.0,1,3
19,2,5,0.0,8,0.0,1,4
19,2,6,0.0,8,0.0,1,5
19,2,7,0.0,8,0.0,1,6
19,2,8,0.0,8,0.0,1,7
19,2,9,0.0,8,0.0,1,8
19,2,10,0.0,8,0.0,1,9
19,2,11,0.0,8,0.0,1,10
19,3,1,3997.794,8,88.24422136463102,2,0
19,3,2,1817.134,8,49.9474310956029,2,1
19,3,3,748.6768000000001,8,29.871123490126713,2,2
19,3,4,599.3769,8,25.671569027936332,2,3
19,3,5,577.3216,8,25.349912216218815,2,4
19,3,6,30.094700000000003,8,5.996315144103084,2,5
19,3,7,0.0,8,0.0,2,6
19,3,8,0.0,8,0.0,2,7
19,3,9,0.0,8,0.0,2,8
19,3,10,0.0,8,0.0,2,9
19,3,11,0.0,8,0.0,2,10
19,4,1,11180.109999999999,8,139.09563426046125,3,0
19,4,2,5049.276,8,80.06158555549597,3,1
19,4,3,2037.939,8,48.63689532967745,3,2
19,4,4,1379.9695000000002,8,38.84593163702088,3,3
19,4,5,1627.7486,8,41.9354079174449,3,4
19,4,6,236.02040000000002,8,16.33608809259426,3,5
19,4,7,0.0,8,0.0,3,6
19,4,8,0.0,8,0.0,3,7
19,4,9,0.0,8,0.0,3,8
19,4,10,0.0,8,0.0,3,9
19,4,11,0.0,8,0.0,3,10
19,5,1,11573.191,8,125.91794276444482,4,0
19,5,2,3470.247,8,64.03762312242702,4,1
19,5,3,1503.4296,8,40.8227195762078,4,2
19,5,4,559.8824,8,25.56998177010105,4,3
19,5,5,462.47650000000004,8,22.424787117986206,4,4
19,5,6,0.0,8,0.0,4,5
19,5,7,0.0,8,0.0,4,6
19,5,8,0.0,8,0.0,4,7
19,5,9,0.0,8,0.0,4,8
19,5,10,0.0,8,0.0,4,9
19,5,11,0.0,8,0.0,4,10
19,6,1,2835.826,8,57.59003176375231,5,0
19,6,2,555.5265,8,24.815944411968285,5,1
19,6,3,38.8922,8,7.162889867211417,5,2
19,6,4,0.0,8,0.0,5,3
19,6,5,0.0,8,0.0,5,4
19,6,6,0.0,8,0.0,5,5
19,6,7,0.0,8,0.0,5,6
19,6,8,0.0,8,0.0,5,7
19,6,9,0.0,8,0.0,5,8
19,6,10,0.0,8,0.0,5,9
19,6,11,0.0,8,0.0,5,10
19,7,1,0.0,8,0.0,6,0
19,7,2,0.0,8,0.0,6,1
19,7,3,0.0,8,0.0,6,2
19,7,4,0.0,8,0.0,6,3
19,7,5,0.0,8,0.0,6,4
19,7,6,0.0,8,0.0,6,5
19,7,7,0.0,8,0.0,6,6
19,7,8,0.0,8,0.0,6,7
19,7,9,0.0,8,0.0,6,8
19,7,10,0.0,8,0.0,6,9
19,7,11,0.0,8,0.0,6,10
19,8,1,0.0,8,0.0,7,0
19,8,2,0.0,8,0.0,7,1
19,8,3,0.0,8,0.0,7,2
19,8,4,0.0,8,0.0,7,3
19,8,5,0.0,8,0.0,7,4
19,8,6,0.0,8,0.0,7,5
19,8,7,0.0,8,0.0,7,6
19,8,8,0.0,8,0.0,7,7
19,8,9,0.0,8,0.0,7,8
19,8,10,0.0,8,0.0,7,9
19,8,11,0.0,8,0.0,7,10
