xq2_bin,z_bin0,pt2_bin0,phi_content_sum,phi_error_sum,phi_bin_count,z_bin,pt2_bin,spec_content,spec_error,_merge,diff_phi_minus_spec,ratio_phi_over_spec
0,4,0,1942.372,56.604665978522476,8,4.0,0.0,1839.22,166.005,both,103.15200000000004,1.0560846445775927
0,4,1,2859.3558000000003,73.44884855117607,8,4.0,1.0,2782.48,262.629,both,76.87580000000025,1.0276285184439782
0,4,2,3083.2925999999998,73.44014514126452,8,4.0,2.0,3101.49,250.241,both,-18.197400000000016,0.994132691061393
0,4,3,3378.4836,76.44974321321426,8,4.0,3.0,3425.35,205.778,both,-46.866399999999885,0.9863177777453399
0,4,4,7088.153,103.13591018020833,8,4.0,4.0,6948.23,439.156,both,139.92300000000068,1.020137934409195
0,4,5,6118.426,99.16918224509064,8,4.0,5.0,6248.58,324.719,both,-130.15399999999954,0.9791706275665832
0,4,6,5432.949,85.3419881861209,8,4.0,6.0,5376.51,227.082,both,56.438999999999396,1.0104973300523945
0,4,7,5987.785,88.02450337161807,8,4.0,7.0,6002.47,215.257,both,-14.6850000000004,0.9975535071395608
0,4,8,3956.6143,68.04412970831945,8,4.0,8.0,3956.49,201.733,both,0.12430000000040309,1.0000314167355409
0,4,9,3125.7456,61.77969233306524,8,4.0,9.0,3104.18,199.331,both,21.56560000000036,1.0069472775418953
0,4,10,2680.9697,54.51004374931651,8,4.0,10.0,2701.69,92.2177,both,-20.720299999999952,0.992330615281546
0,5,0,1185.0533,40.41564032033267,8,5.0,0.0,1155.01,130.072,both,30.043300000000045,1.0260112899455416
0,5,1,1664.435,48.55947856690802,8,5.0,1.0,1609.16,132.558,both,55.274999999999864,1.034350219990554
0,5,2,1847.266,53.55642208485646,8,5.0,2.0,1845.73,125.211,both,1.5360000000000582,1.000832191057197
0,5,3,1857.3960000000002,52.0606483892018,8,5.0,3.0,1876.6,122.44,both,-19.203999999999724,0.9897665991687095
0,5,4,3846.0181,74.42269896396932,8,5.0,4.0,3824.6,220.22,both,21.418099999999868,1.0056000888981853
0,5,5,3563.928,66.46982411049393,8,5.0,5.0,3576.57,240.507,both,-12.64200000000028,0.9964653285130725
0,5,6,3209.807,62.66301403754849,8,5.0,6.0,3213.54,241.302,both,-3.7330000000001746,0.9988383527200532
0,5,7,3781.1079999999997,66.34599178654275,8,5.0,7.0,3795.83,194.477,both,-14.722000000000207,0.9961215333668788
0,5,8,2642.4410000000003,58.110993690092755,8,5.0,8.0,2735.52,164.382,both,-93.07899999999972,0.9659739281745336
0,5,9,2136.227,48.978918107794094,8,5.0,9.0,2159.19,140.541,both,-22.963000000000193,0.9893649933539891
0,5,10,1963.3096,46.45395459775734,8,5.0,10.0,1943.83,145.31,both,19.47960000000012,1.0100212467139618
0,6,0,770.7470000000001,30.866405839165985,8,6.0,0.0,780.852,129.195,both,-10.104999999999905,0.9870590073406997
0,6,1,1074.688,35.68624955483554,8,6.0,1.0,1089.3,113.005,both,-14.611999999999853,0.9865858808409071
0,6,2,1206.185,37.37049879905271,8,6.0,2.0,1201.43,93.8089,both,4.754999999999882,1.0039577836411608
0,6,3,1077.3097,35.42938860648882,8,6.0,3.0,1047.58,129.587,both,29.729700000000093,1.0283794077779265
0,6,4,2155.06,54.003124111851164,8,6.0,4.0,2214.8,161.38,both,-59.74000000000024,0.9730269098789958
0,6,5,1941.6545,47.056623632317695,8,6.0,5.0,1960.2,125.17,both,-18.545499999999947,0.9905389756147333
0,6,6,1835.6548,45.120960345773895,8,6.0,6.0,1787.19,141.647,both,48.46479999999997,1.0271178777857979
0,6,7,2102.667,50.09043632381335,8,6.0,7.0,2128.05,138.255,both,-25.383000000000266,0.9880721787551983
0,6,8,1434.3328999999999,39.74185793052459,8,6.0,8.0,1408.45,120.227,both,25.882899999999836,1.018376868188434
0,6,9,1020.3104,34.66748594404273,8,6.0,9.0,1012.68,114.212,both,7.630400000000009,1.007534858000553
0,6,10,466.3515,23.17266539419667,8,6.0,10.0,465.06,50.0054,both,1.291499999999985,1.002777061024384
0,7,0,283.9703,18.131378960029487,8,7.0,0.0,294.148,44.7974,both,-10.177700000000016,0.9653993907828712
0,7,1,392.02799999999996,20.91988447195634,8,7.0,1.0,368.598,42.7253,both,23.42999999999995,1.0635651848355117
0,7,2,403.16790000000003,20.792187225736978,8,7.0,2.0,370.465,37.822,both,32.70290000000006,1.0882752756670673
0,7,3,375.8724,20.31034560065387,8,7.0,3.0,358.594,62.4194,both,17.278400000000033,1.0481837398283296
0,7,4,600.8213000000001,27.350824726239974,8,7.0,4.0,601.135,80.7237,both,-0.31369999999992615,0.9994781538256798
0,7,5,451.97700000000003,22.185348334497704,8,7.0,5.0,425.763,44.3975,both,26.214000000000055,1.0615694647021936
0,7,6,250.6483,16.703533023908445,8,7.0,6.0,242.969,32.8646,both,7.679300000000012,1.03160608966576
0,7,7,167.2538,14.292277238375975,8,7.0,7.0,174.274,48.6725,both,-7.0201999999999884,0.959717456419202
0,7,8,0.0,0.0,8,7.0,8.0,45.7121,14.7946,both,-45.7121,0.0
0,7,9,0.0,0.0,8,7.0,9.0,0.0,0.0,both,0.0,
0,7,10,0.0,0.0,8,7.0,10.0,0.0,0.0,both,0.0,
1,0,0,10316.214,351.4756624869779,8,0.0,0.0,10583.8,2689.53,both,-267.58599999999933,0.9747173982879496
1,0,1,10184.23,290.07191872997635,8,0.0,1.0,10919.8,2230.99,both,-735.5699999999997,0.9326388761698933
1,0,2,8228.566,201.41016904699723,8,0.0,2.0,9097.73,1461.15,both,-869.1639999999989,0.9044636409302101
1,0,3,4822.7519999999995,123.93072781889083,8,0.0,3.0,5265.45,707.588,both,-442.6980000000003,0.9159239951001338
1,0,4,3309.516,89.73295896046224,8,0.0,4.0,3560.49,454.529,both,-250.9739999999997,0.9295113874775663
1,0,5,27.3093,6.80391,8,0.0,5.0,-171.764,51.1627,both,199.07330000000002,-0.1589931533965208
1,0,6,0.0,0.0,8,0.0,6.0,0.0,0.0,both,0.0,
1,0,7,0.0,0.0,8,0.0,7.0,0.0,0.0,both,0.0,
1,0,8,0.0,0.0,8,0.0,8.0,0.0,0.0,both,0.0,
1,0,9,0.0,0.0,8,0.0,9.0,0.0,0.0,both,0.0,
1,0,10,0.0,0.0,8,0.0,10.0,0.0,0.0,both,0.0,
1,1,0,24197.05,406.07404126908926,8,1.0,0.0,24646.0,4019.41,both,-448.9500000000007,0.9817840623224864
1,1,1,27764.600000000002,422.72299606513013,8,1.0,1.0,25597.4,2890.04,both,2167.2000000000007,1.0846648487737036
1,1,2,27701.549,329.2317710427413,8,1.0,2.0,27790.7,1943.09,both,-89.15100000000166,0.9967920563353927
1,1,3,23232.074,254.61005575102487,8,1.0,3.0,23372.4,1377.92,both,-140.32600000000093,0.9939960808474952
1,1,4,28693.273,285.049633529268,8,1.0,4.0,29607.0,1340.1,both,-913.726999999999,0.9691381430067214
1,1,5,13190.357,156.20438078443897,8,1.0,5.0,13531.3,688.382,both,-340.9429999999993,0.9748033817888895
1,1,6,5051.572,85.44206841240444,8,1.0,6.0,5038.05,215.888,both,13.521999999999935,1.0026839749506258
1,1,7,1893.057,50.12246597544858,8,1.0,7.0,1852.31,117.266,both,40.74700000000007,1.0219979377102106
1,1,8,41.3433,6.85016,8,1.0,8.0,182.962,42.5981,both,-141.6187,0.22596659415616357
1,1,9,0.0,0.0,8,1.0,9.0,0.0,0.0,both,0.0,
1,1,10,0.0,0.0,8,1.0,10.0,0.0,0.0,both,0.0,
1,2,0,14034.539,244.04574614557413,8,2.0,0.0,-11967.3,1693.46,both,26001.839,-1.1727406348967604
1,2,1,15325.82,213.25832363143533,8,2.0,1.0,13960.1,1202.79,both,1365.7199999999993,1.0978302447690202
1,2,2,15899.8157,177.82607613851238,8,2.0,2.0,15353.4,891.653,both,546.4156999999996,1.0355892310498
1,2,3,15464.865,165.64392504338937,8,2.0,3.0,15254.8,627.975,both,210.0650000000005,1.0137704198022919
1,2,4,25830.706000000002,204.80644829855822,8,2.0,4.0,25765.9,897.769,both,64.8060000000005,1.0025151847985128
1,2,5,17388.235,172.78625001564794,8,2.0,5.0,17359.2,716.439,both,29.034999999999854,1.0016726001198213
1,2,6,10486.91,122.43416749882364,8,2.0,6.0,10329.5,419.773,both,157.40999999999985,1.0152388789389613
1,2,7,8119.32,105.94629108288784,8,2.0,7.0,8082.29,279.037,both,37.029999999999745,1.0045816222877426
1,2,8,3102.061,63.660744978440206,8,2.0,8.0,3107.56,92.2379,both,-5.498999999999796,0.9982304444644674
1,2,9,1191.7342,37.068033727918454,8,2.0,9.0,1158.74,94.8279,both,32.99420000000009,1.0284742047396311
1,2,10,218.457,16.359625866406603,8,2.0,10.0,246.407,24.6829,both,-27.950000000000017,0.8865697808909648
1,3,0,7453.659000000001,134.0229529611253,8,3.0,0.0,6720.85,591.459,both,732.8090000000002,1.1090351666827858
1,3,1,7924.9699,129.49511752778326,8,3.0,1.0,7622.01,426.228,both,302.95989999999983,1.0397480323431745
1,3,2,7707.950000000001,110.50907801493052,8,3.0,2.0,7551.94,395.49,both,156.01000000000113,1.0206582679417475
1,3,3,7782.43,112.69697869002523,8,3.0,3.0,7767.6,352.942,both,14.829999999999927,1.0019092126268088
1,3,4,14926.1955,149.58987804109609,8,3.0,4.0,14702.9,484.329,both,223.29550000000017,1.015187173958879
1,3,5,11779.2665,125.60874238053815,8,3.0,5.0,11678.1,316.055,both,101.16649999999936,1.008662924619587
1,3,6,8703.3266,103.70644748757138,8,3.0,6.0,8584.02,251.239,both,119.30659999999989,1.0138986861633594
1,3,7,8007.195000000001,101.62245201332233,8,3.0,7.0,7972.85,344.534,both,34.345000000000255,1.0043077444075832
1,3,8,4334.377,70.89258718998765,8,3.0,8.0,4259.04,213.105,both,75.33700000000044,1.0176887279762576
1,3,9,2568.6499,54.272646558188036,8,3.0,9.0,2614.94,130.537,both,-46.290100000000166,0.9822978347495545
1,3,10,1352.4286,38.50002894882029,8,3.0,10.0,1345.5,60.2555,both,6.92859999999996,1.0051494611668523
1,4,0,4944.4519,91.12257439723705,8,4.0,0.0,4752.08,418.468,both,192.3719000000001,1.0404816206797867
1,4,1,4585.2837,88.00407394853946,8,4.0,1.0,4506.87,313.634,both,78.41370000000006,1.0173987046442432
1,4,2,4168.0779999999995,88.01081748966999,8,4.0,2.0,4208.61,243.63,both,-40.53200000000015,0.990369266812558
1,4,3,4137.505,77.47390975136403,8,4.0,3.0,4081.11,217.003,both,56.39499999999998,1.0138185444646186
1,4,4,7871.021,107.71183970622728,8,4.0,4.0,7795.57,337.988,both,75.45100000000002,1.009678702134674
1,4,5,7006.32,98.8749140118463,8,4.0,5.0,6983.92,311.476,both,22.399999999999636,1.0032073677819906
1,4,6,5604.332,84.98229589073244,8,4.0,6.0,5533.5,231.986,both,70.83200000000033,1.0128005782958345
1,4,7,5684.037,82.10010221735415,8,4.0,7.0,5759.67,253.09,both,-75.63299999999981,0.9868685185088729
1,4,8,3478.6724999999997,64.89972726036373,8,4.0,8.0,3543.33,158.028,both,-64.65750000000025,0.9817523346682357
1,4,9,2599.3293,54.58648071188048,8,4.0,9.0,2613.51,118.626,both,-14.180700000000343,0.9945740785380579
1,4,10,1648.3736,42.04025097524038,8,4.0,10.0,1641.24,75.5333,both,7.133599999999888,1.0043464697423898
1,5,0,3418.9117,69.50217251358765,8,5.0,0.0,3291.66,215.222,both,127.25170000000026,1.0386588226001472
1,5,1,3068.6237,61.791040932326915,8,5.0,1.0,2972.6,186.142,both,96.02370000000019,1.0323029334589249
1,5,2,2720.5582,58.350327368470694,8,5.0,2.0,2698.5,111.069,both,22.058199999999943,1.0081742449508986
1,5,3,2359.3169,55.078645193119996,8,5.0,3.0,2341.89,124.097,both,17.426899999999932,1.007441382814735
