ixq2,iz,point,x,y,exl,exh,eyl,eyh
5,4,5,0.341761,0.0461713,0,0,0.00527522,0.00527522
5,4,6,0.439828,0.0123308,0,0,0.00268596,0.00268596
5,4,7,0.544783,0.00151727,0,0,0.000627047,0.000627047
5,5,0,0.0213365,0.0890445,0,0,0.00889472,0.00889472
5,5,1,0.0703295,0.0491623,0,0,0.00622263,0.00622263
5,5,2,0.121091,0.026635,0,0,0.00703625,0.00703625
5,5,3,0.171628,0.0129418,0,0,0.00552923,0.00552923
5,5,4,0.230854,0.00273505,0,0,0.00176848,0.00176848
6,0,0,0.0219648,9.20701,0,0,3.56833,3.56833
6,0,1,0.0731481,6.68827,0,0,2.94886,2.94886
6,0,2,0.173333,2.43801,0,0,1.17692,1.17692
6,0,3,0.233043,1.39228,0,0,0.793706,0.793706
6,1,0,0.0218475,3.74242,0,0,0.787036,0.787036
6,1,1,0.0709093,2.79342,0,0,0.307081,0.307081
6,1,2,0.123565,2.31105,0,0,0.303773,0.303773
6,1,3,0.173957,1.92844,0,0,0.282532,0.282532
6,1,4,0.240202,1.01768,0,0,0.128253,0.128253
6,1,5,0.335086,0.325659,0,0,0.0903214,0.0903214
6,2,0,0.0204301,2.05068,0,0,0.207562,0.207562
6,2,1,0.0725759,1.51655,0,0,0.131095,0.131095
6,2,2,0.122184,1.21689,0,0,0.126627,0.126627
6,2,3,0.173305,0.944947,0,0,0.10599,0.10599
6,2,4,0.243325,0.554575,0,0,0.0456904,0.0456904
6,2,5,0.33875,0.172198,0,0,0.0302368,0.0302368
6,2,6,0.431269,0.0198688,0,0,0.00831356,0.00831356
6,3,0,0.0211824,1.10522,0,0,0.0713183,0.0713183
6,3,1,0.0722352,0.790662,0,0,0.0746762,0.0746762
6,3,2,0.122531,0.490864,0,0,0.054195,0.054195
6,3,3,0.172225,0.299354,0,0,0.0435134,0.0435134
6,3,4,0.238866,0.128808,0,0,0.0149,0.0149
6,3,5,0.332664,0.0192381,0,0,0.00493126,0.00493126
6,4,0,0.0207161,0.261061,0,0,0.0202435,0.0202435
6,4,1,0.0701285,0.126531,0,0,0.017702,0.017702
6,4,2,0.119519,0.0625349,0,0,0.0157785,0.0157785
6,4,3,0.171173,0.0200036,0,0,0.00684043,0.00684043
7,1,0,0.0200634,3.87333,0,0,0.987994,0.987994
7,1,1,0.0709375,2.81636,0,0,0.598297,0.598297
7,1,2,0.123025,2.63812,0,0,0.931455,0.931455
7,1,3,0.171493,1.70238,0,0,0.665643,0.665643
7,1,4,0.234358,0.599602,0,0,0.195354,0.195354
7,2,0,0.0194083,2.08309,0,0,0.314609,0.314609
7,2,1,0.0730497,1.32729,0,0,0.239553,0.239553
7,2,2,0.121327,1.22991,0,0,0.216936,0.216936
7,2,3,0.169031,0.597349,0,0,0.121192,0.121192
7,2,4,0.233243,0.259229,0,0,0.13355,0.13355
7,3,0,0.0192241,0.878999,0,0,0.0848535,0.0848535
7,3,1,0.0693432,0.416046,0,0,0.0790911,0.0790911
7,3,2,0.12,0.114321,0,0,0.0451073,0.0451073
7,4,0,0.0175,0.0194228,0,0,0.0109857,0.0109857
8,0,0,0.124707,4.51178,0,0,0.320788,0.320788
8,0,1,0.174453,3.40871,0,0,0.227997,0.227997
8,0,2,0.246026,2.19582,0,0,0.111498,0.111498
8,0,3,0.344277,1.14266,0,0,0.0683643,0.0683643
8,0,4,0.442816,0.600084,0,0,0.035407,0.035407
8,0,5,0.55822,0.276713,0,0,0.0198585,0.0198585
8,0,6,0.699053,0.126472,0,0,0.0158839,0.0158839
8,1,0,0.0750079,2.58265,0,0,0.332419,0.332419
8,1,1,0.124873,2.08142,0,0,0.212532,0.212532
8,1,2,0.174471,1.7406,0,0,0.128476,0.128476
8,1,3,0.2474,1.23144,0,0,0.0723297,0.0723297
8,1,4,0.346598,0.739446,0,0,0.0425018,0.0425018
8,1,5,0.447133,0.447612,0,0,0.0264638,0.0264638
8,1,6,0.567081,0.227473,0,0,0.0133516,0.0133516
8,1,7,0.716064,0.101767,0,0,0.00731872,0.00731872
8,1,8,0.879487,0.0463973,0,0,0.00345087,0.00345087
8,2,0,0.0266397,1.4339,0,0,0.201141,0.201141
8,2,1,0.0752071,1.31948,0,0,0.127528,0.127528
8,2,2,0.124965,1.14633,0,0,0.0871664,0.0871664
8,2,3,0.175022,0.972611,0,0,0.0884478,0.0884478
8,2,4,0.248687,0.700965,0,0,0.0532986,0.0532986
8,2,5,0.347499,0.469331,0,0,0.031084,0.031084
8,2,6,0.447141,0.313214,0,0,0.01674,0.01674
8,2,7,0.56819,0.176904,0,0,0.010577,0.010577
8,2,8,0.717172,0.0916883,0,0,0.00585738,0.00585738
8,2,9,0.888301,0.0423761,0,0,0.00276804,0.00276804
8,3,0,0.0255846,0.792617,0,0,0.114613,0.114613
8,3,1,0.0753439,0.705514,0,0,0.0868825,0.0868825
