ixq2,iz,point,x,y,exl,exh,eyl,eyh
5,0,0,0.0240814,10.4249,0,0,2.62742,2.62742
5,0,1,0.0722569,7.72098,0,0,1.55325,1.55325
5,0,2,0.124133,6.00303,0,0,0.95709,0.95709
5,0,3,0.172796,4.36033,0,0,0.537277,0.537277
5,0,4,0.239743,2.42083,0,0,0.284852,0.284852
5,0,5,0.331244,1.19868,0,0,0.278902,0.278902
5,1,0,0.0238732,4.27855,0,0,0.622713,0.622713
5,1,1,0.0720586,3.33153,0,0,0.27625,0.27625
5,1,2,0.124027,2.87477,0,0,0.279819,0.279819
5,1,3,0.174189,2.29016,0,0,0.174915,0.174915
5,1,4,0.243073,1.48054,0,0,0.0982129,0.0982129
5,1,5,0.342125,0.746095,0,0,0.054172,0.054172
5,1,6,0.441096,0.327353,0,0,0.0318574,0.0318574
5,1,7,0.551103,0.100071,0,0,0.0107694,0.0107694
5,2,0,0.0218471,2.24425,0,0,0.108907,0.108907
5,2,1,0.0731908,1.79888,0,0,0.102665,0.102665
5,2,2,0.123144,1.48367,0,0,0.0861055,0.0861055
5,2,3,0.174034,1.22158,0,0,0.0613139,0.0613139
5,2,4,0.245833,0.833284,0,0,0.0331876,0.0331876
5,2,5,0.343589,0.466033,0,0,0.0248737,0.0248737
5,2,6,0.442707,0.22069,0,0,0.0127341,0.0127341
5,2,7,0.556032,0.0682901,0,0,0.00441946,0.00441946
5,2,8,0.701197,0.00879115,0,0,0.00310815,0.00310815
5,3,0,0.0214318,1.27245,0,0,0.059178,0.059178
5,3,1,0.073191,1.04781,0,0,0.0534163,0.0534163
5,3,2,0.123519,0.833634,0,0,0.0454304,0.0454304
5,3,3,0.173712,0.646486,0,0,0.0341963,0.0341963
5,3,4,0.245664,0.449322,0,0,0.0223804,0.0223804
5,3,5,0.344228,0.242211,0,0,0.0115855,0.0115855
5,3,6,0.441823,0.0999033,0,0,0.00583198,0.00583198
5,3,7,0.55222,0.0276901,0,0,0.00313589,0.00313589
5,3,8,0.692882,0.00288818,0,0,0.000787966,0.000787966
5,4,0,0.0218219,0.656818,0,0,0.0407485,0.0407485
5,4,1,0.0725034,0.500855,0,0,0.0231338,0.0231338
5,4,2,0.123086,0.374176,0,0,0.0263693,0.0263693
5,4,3,0.173216,0.270974,0,0,0.0146567,0.0146567
5,4,4,0.243668,0.148136,0,0,0.00741575,0.00741575
5,4,5,0.341505,0.0556812,0,0,0.0032287,0.0032287
5,4,6,0.43726,0.0149823,0,0,0.00244286,0.00244286
5,4,7,0.539959,0.00191564,0,0,0.000840887,0.000840887
5,5,0,0.0211252,0.100265,0,0,0.00861771,0.00861771
5,5,1,0.070983,0.0571321,0,0,0.00571441,0.00571441
5,5,2,0.120931,0.0318929,0,0,0.00514599,0.00514599
5,5,3,0.172219,0.0138011,0,0,0.00313395,0.00313395
5,5,4,0.234906,0.00276187,0,0,0.00106863,0.00106863
6,0,0,0.022416,9.90874,0,0,3.35325,3.35325
6,0,1,0.0718862,7.90725,0,0,2.6119,2.6119
6,0,2,0.123896,5.84912,0,0,2.07496,2.07496
6,0,3,0.172599,2.61288,0,0,0.981366,0.981366
6,0,4,0.234848,1.4541,0,0,0.578562,0.578562
6,1,0,0.0219197,4.48414,0,0,0.874202,0.874202
6,1,1,0.0712174,3.43807,0,0,0.332262,0.332262
6,1,2,0.1237,2.94919,0,0,0.348315,0.348315
6,1,3,0.174125,2.31163,0,0,0.228844,0.228844
6,1,4,0.241301,1.27137,0,0,0.113189,0.113189
6,1,5,0.335687,0.407039,0,0,0.0589468,0.0589468
6,1,6,0.430944,0.0882322,0,0,0.0413559,0.0413559
6,2,0,0.0205924,2.47654,0,0,0.220928,0.220928
6,2,1,0.0725044,1.71186,0,0,0.152267,0.152267
6,2,2,0.122406,1.43248,0,0,0.139011,0.139011
6,2,3,0.173633,1.14486,0,0,0.0983986,0.0983986
6,2,4,0.243916,0.660036,0,0,0.049983,0.049983
6,2,5,0.33759,0.202036,0,0,0.0226181,0.0226181
6,2,6,0.430772,0.0255302,0,0,0.00650512,0.00650512
6,3,0,0.0210089,1.34727,0,0,0.065631,0.065631
6,3,1,0.0719696,0.956167,0,0,0.0688721,0.0688721
6,3,2,0.122308,0.597835,0,0,0.04758,0.04758
6,3,3,0.172469,0.378395,0,0,0.0404047,0.0404047
6,3,4,0.240202,0.162126,0,0,0.0146864,0.0146864
6,3,5,0.33568,0.0242993,0,0,0.00334519,0.00334519
6,4,0,0.0206538,0.322093,0,0,0.0203882,0.0203882
6,4,1,0.0707391,0.161958,0,0,0.0186375,0.0186375
6,4,2,0.121413,0.0667165,0,0,0.0114707,0.0114707
6,4,3,0.170698,0.024337,0,0,0.00604435,0.00604435
6,4,4,0.225535,0.00564829,0,0,0.00318422,0.00318422
7,1,0,0.0204408,4.53915,0,0,1.11426,1.11426
