ixq2,iz,point,x,y,exl,exh,eyl,eyh
3,4,6,0.447436,0.117073,0,0,0.0065796,0.0065796
3,4,7,0.566656,0.0755877,0,0,0.00535524,0.00535524
3,4,8,0.71406,0.0303338,0,0,0.00193387,0.00193387
3,4,9,0.874271,0.00945694,0,0,0.000714066,0.000714066
3,5,0,0.022432,0.296057,0,0,0.0260778,0.0260778
3,5,1,0.073376,0.238027,0,0,0.020917,0.020917
3,5,2,0.123552,0.204791,0,0,0.0174603,0.0174603
3,5,3,0.173678,0.165185,0,0,0.0111346,0.0111346
3,5,4,0.246448,0.116651,0,0,0.0063992,0.0063992
3,5,5,0.346239,0.0727592,0,0,0.00580298,0.00580298
3,5,6,0.444859,0.0373462,0,0,0.00364535,0.00364535
3,5,7,0.559932,0.0133236,0,0,0.00137706,0.00137706
3,5,8,0.703276,0.00277754,0,0,0.000552412,0.000552412
4,0,0,0.0250616,8.08598,0,0,1.98654,1.98654
4,0,1,0.0735471,6.77814,0,0,1.2203,1.2203
4,0,2,0.123937,5.11749,0,0,0.715436,0.715436
4,0,3,0.173048,3.59896,0,0,0.435761,0.435761
4,0,4,0.240975,2.14094,0,0,0.227225,0.227225
4,0,5,0.338983,1.17604,0,0,0.104446,0.104446
4,0,6,0.433286,0.482508,0,0,0.0965224,0.0965224
4,1,0,0.024876,3.4502,0,0,0.321503,0.321503
4,1,1,0.0733583,2.86543,0,0,0.195408,0.195408
4,1,2,0.124339,2.36595,0,0,0.151595,0.151595
4,1,3,0.174096,1.84145,0,0,0.0980829,0.0980829
4,1,4,0.244341,1.22415,0,0,0.0529103,0.0529103
4,1,5,0.343855,0.68654,0,0,0.0388192,0.0388192
4,1,6,0.443413,0.35927,0,0,0.0258805,0.0258805
4,1,7,0.557904,0.163131,0,0,0.0101483,0.0101483
4,1,8,0.702922,0.0583068,0,0,0.00829084,0.00829084
4,2,0,0.0227484,1.66293,0,0,0.108321,0.108321
4,2,1,0.0737887,1.41656,0,0,0.0923276,0.0923276
4,2,2,0.124209,1.17431,0,0,0.0595035,0.0595035
4,2,3,0.174397,0.98052,0,0,0.0536116,0.0536116
4,2,4,0.2468,0.741221,0,0,0.0309786,0.0309786
4,2,5,0.345182,0.455366,0,0,0.0251304,0.0251304
4,2,6,0.44488,0.257537,0,0,0.0123091,0.0123091
4,2,7,0.563152,0.126917,0,0,0.00652925,0.00652925
4,2,8,0.711913,0.0480333,0,0,0.00307052,0.00307052
4,2,9,0.870414,0.00937042,0,0,0.00182576,0.00182576
4,3,0,0.0217765,0.907927,0,0,0.0497873,0.0497873
4,3,1,0.0735496,0.771022,0,0,0.0497733,0.0497733
4,3,2,0.124071,0.667795,0,0,0.0378462,0.0378462
4,3,3,0.17435,0.57458,0,0,0.0347869,0.0347869
4,3,4,0.247998,0.438844,0,0,0.0206585,0.0206585
4,3,5,0.346476,0.291397,0,0,0.0127121,0.0127121
4,3,6,0.445402,0.186321,0,0,0.0100938,0.0100938
4,3,7,0.562779,0.0954001,0,0,0.00423811,0.00423811
4,3,8,0.710625,0.0321616,0,0,0.00279314,0.00279314
4,3,9,0.86879,0.00666434,0,0,0.000862129,0.000862129
4,4,0,0.0218818,0.55727,0,0,0.0311633,0.0311633
4,4,1,0.0732322,0.46891,0,0,0.0237718,0.0237718
4,4,2,0.123732,0.401883,0,0,0.0219157,0.0219157
4,4,3,0.174332,0.310999,0,0,0.0182292,0.0182292
4,4,4,0.247351,0.252818,0,0,0.0128674,0.0128674
4,4,5,0.346714,0.161027,0,0,0.00956025,0.00956025
4,4,6,0.445078,0.0853618,0,0,0.00546032,0.00546032
4,4,7,0.559694,0.0331834,0,0,0.00224185,0.00224185
4,4,8,0.70564,0.00812501,0,0,0.000942838,0.000942838
4,4,9,0.850584,0.000647073,0,0,0.000107411,0.000107411
4,5,0,0.0219851,0.248545,0,0,0.0166107,0.0166107
4,5,1,0.0725526,0.191537,0,0,0.0138342,0.0138342
4,5,2,0.123092,0.137371,0,0,0.0125006,0.0125006
4,5,3,0.17309,0.0876862,0,0,0.00903898,0.00903898
4,5,4,0.243622,0.0545706,0,0,0.00474235,0.00474235
4,5,5,0.343064,0.0201904,0,0,0.00185934,0.00185934
4,5,6,0.438781,0.00529593,0,0,0.00136616,0.00136616
5,0,0,0.0240814,9.08235,0,0,2.26798,2.26798
5,0,1,0.0722569,6.58805,0,0,1.36426,1.36426
5,0,2,0.124133,5.07533,0,0,0.833316,0.833316
5,0,3,0.172796,3.75095,0,0,0.467126,0.467126
5,0,4,0.239743,2.05021,0,0,0.237592,0.237592
5,0,5,0.331244,0.974753,0,0,0.266455,0.266455
5,1,0,0.0238732,3.62597,0,0,0.531278,0.531278
5,1,1,0.0720586,2.83831,0,0,0.245926,0.245926
5,1,2,0.124027,2.46475,0,0,0.238138,0.238138
5,1,3,0.174189,1.95305,0,0,0.152984,0.152984
